cell,reference_pseudotime,trajectory_bin,embedding_1,embedding_2,annotated_age,phase,state,batch
346,0.10094058736062747,Q1,11.80744,2.3911247,8.266666667,S,cycling,1
347,0.095210841905885,Q1,12.27761,2.4095957,15.2,G2,cycling,1
348,0.1182164798675789,Q2,14.310062,2.1594062,1.8666666669999998,G1,cycling,1
349,0.15792675360114664,Q4,12.185412,3.874154,2.666666667,G1,cycling,1
350,0.15404488853249623,Q4,11.256286,5.801548,1.066666667,G0,arrested,1
351,0.16091011079247464,Q5,15.790676,5.6371775,1.6,G0,arrested,1
352,0.08897843820840087,Q1,12.387728,2.7169015,14.66666667,G2,cycling,1
353,0.17325095471574845,Q5,11.928137,2.894567,16.8,G2,cycling,1
354,0.15936794489510434,Q4,14.220698,4.125119,9.6,S,cycling,1
355,0.23529687656934942,Q8,10.264358,3.4922955,18.66666667,G2,cycling,1
356,0.1161766907229844,Q1,14.902305,2.3488486,1.6,G1,cycling,1
357,0.0853276600973507,Q1,13.857676,0.8875699,2.4,G1,cycling,1
358,0.11243303641746998,Q1,15.086042,2.4345443,1.066666667,G1,cycling,1
359,0.27066438539421317,Q8,10.031165,3.2968185,6.933333332999999,G0,arrested,1
360,0.16985813625147642,Q5,13.999892,6.268738,5.066666667,G1,cycling,1
361,0.13812860913916497,Q3,12.162884,0.7426347,14.66666667,G2,cycling,1
362,0.1613874902271932,Q5,12.616507,4.4824038,11.46666667,S,cycling,1
363,0.15953307834501146,Q4,11.80141,5.7776165,4.8,G1,cycling,1
364,0.15536363857558141,Q4,13.648937,4.460828,11.73333333,S,cycling,1
365,0.08743263622526648,Q1,13.643547,3.4931142,8.8,S,cycling,1
366,0.11617127501609427,Q1,14.912993,3.4943395,8.266666667,S,cycling,1
367,0.16739603486005494,Q5,11.894964,2.7023714,18.13333333,G2,cycling,1
368,0.08844681013236219,Q1,12.793859,0.68330026,6.933333332999999,G1,cycling,1
369,0.14871854988477487,Q3,12.371535,2.5824535,15.73333333,G2,cycling,1
370,0.13462247716277503,Q3,12.165988,0.5752834,10.4,S,cycling,1
371,0.15766514583929495,Q4,11.938947,4.7129474,14.4,S,cycling,1
372,0.1553458634782695,Q4,13.9441185,3.4756424,14.13333333,G2,cycling,1
373,0.167422817263731,Q5,12.480418,4.934877,15.2,G2,cycling,1
374,0.19329171190680094,Q7,11.485506,5.2240677,11.46666667,S,cycling,1
375,0.214933845256248,Q7,10.312428,3.3124502,18.4,G2,cycling,1
376,0.15127031206665587,Q4,11.353281,3.8106575,2.133333333,G0,arrested,1
377,0.2048178067345414,Q7,11.810323,6.7576637,1.6,G0,arrested,1
378,0.14846330921721007,Q3,13.642164,4.5891623,6.933333332999999,S,cycling,1
379,0.160157051182823,Q4,13.275537,4.6914,11.46666667,S,cycling,1
380,0.12366335308595926,Q2,14.005123,1.4190222,4.533333333,G1,cycling,1
381,0.14487522145327827,Q3,14.845099,4.939798,1.333333333,G0,arrested,1
382,0.22330801534548025,Q7,9.585154,6.53077,0.0,G1,cycling,1
383,0.12248073875224612,Q2,15.908874,4.0052977,0.533333333,G1,cycling,1
384,0.16080396804688665,Q5,13.703215,4.9063487,5.6,S,cycling,1
385,0.14913903181777693,Q3,13.469531,4.778165,6.1333333329999995,S,cycling,1
386,0.10984214038377871,Q1,13.888902,2.4009514,8.266666667,S,cycling,1
387,0.1164399830490362,Q1,15.514865,3.4047687,5.333333333,S,cycling,1
388,0.18114881509994268,Q6,10.400605,4.6546507,1.066666667,G0,arrested,1
389,0.18955867230751455,Q6,11.839632,5.313802,4.8,S,cycling,1
390,0.1937030973846377,Q7,11.186948,0.5445556,8.266666667,S,cycling,1
391,0.11872833435295181,Q2,12.361768,0.7898879,7.2,S,cycling,1
392,0.21351910687045667,Q7,10.165573,6.543083,2.4,G1,nan,1
393,0.2923570956640702,Q8,9.490497,3.0278118,15.2,G2,cycling,1
394,0.1298839169617722,Q2,13.780099,5.3006043,1.333333333,G0,arrested,1
395,0.12778449950568352,Q2,14.858292,2.7641506,15.2,S,cycling,1
396,0.3347323870310025,Q8,13.997493,3.3298764,1.333333333,G1,cycling,1
397,0.2415415202279774,Q8,10.006751,6.594266,6.666666667,G0,arrested,1
398,0.11115750491083601,Q1,11.981905,2.6350143,13.6,G0,arrested,1
399,0.15211675406719274,Q4,13.385065,6.3573346,0.533333333,G1,cycling,1
400,0.27277385655868164,Q8,9.39815,6.239664,2.4,G0,arrested,1
401,0.2884817726132324,Q8,9.52982,3.2262852,16.26666667,G2,cycling,1
402,0.2553611116965413,Q8,9.839576,2.2586179,22.13333333,G2,cycling,1
403,0.16016559787982138,Q4,14.591282,5.319542,2.133333333,G1,cycling,1
404,0.17819958505529448,Q6,11.610731,5.7092543,1.6,G0,arrested,1
405,0.171353514457187,Q5,12.251779,3.487473,15.2,G2,cycling,1
406,0.14817119731600625,Q3,14.641238,4.608239,4.8,S,cycling,1
407,0.09522771689316882,Q1,13.589589,0.62119824,1.066666667,G0,arrested,1
408,0.21351173666717824,Q7,10.707639,5.878919,1.333333333,G1,nan,1
409,0.17818951132794641,Q6,12.48339,4.0260253,16.0,G2,cycling,1
410,0.0878063357986785,Q1,14.415384,2.0813203,3.733333333,G1,cycling,1
411,0.12172050187465822,Q2,15.093578,4.900015,2.133333333,G1,nan,1
412,0.14645174866382402,Q3,14.221547,5.9445257,2.133333333,G1,cycling,1
413,0.16831283846431236,Q5,11.247159,6.59371,0.26666666699999997,G1,cycling,1
414,0.12786532405030493,Q2,12.717017,3.0494323,10.13333333,S,cycling,1
415,0.1500629058768622,Q4,15.7889595,4.940922,5.333333333,G1,cycling,1
416,0.08968459788746437,Q1,15.389118,2.8799872,1.6,G1,nan,1
417,0.08864183544120055,Q1,15.018765,2.5664055,1.6,G1,nan,1
418,0.17485484556214798,Q6,12.303379,4.6662583,12.53333333,G2,cycling,1
419,0.08966644978126367,Q1,14.76344,2.6316905,2.933333333,G1,cycling,1
420,0.09464542156447625,Q1,15.258709,2.6010606,3.733333333,G1,cycling,1
421,0.16136053882812074,Q5,13.152744,1.56565,3.733333333,G1,cycling,1
422,0.12844788803058352,Q2,12.422755,2.9279835,2.666666667,G1,cycling,1
423,0.17741066033886219,Q6,10.570076,2.6982303,15.2,G2,cycling,1
424,0.14281385914472264,Q3,15.9761505,4.516018,4.8,G1,cycling,1
425,0.13066615793191552,Q2,14.065678,1.431146,1.6,G1,nan,1
426,0.13216869017404467,Q2,15.568887,2.9143202,15.2,G2,cycling,1
427,0.1713756330817309,Q5,11.862695,5.76961,5.6,G1,cycling,1
428,0.14871852744331363,Q3,15.058033,4.003785,13.6,S,cycling,1
429,0.1074372992696557,Q1,15.560046,2.1891713,2.4,G1,cycling,1
430,0.22690264702664226,Q8,10.307755,3.415786,12.53333333,G2,cycling,1
431,0.0953235212491339,Q1,16.19278,3.5164332,1.6,G1,nan,1
432,0.2014016518201646,Q7,11.170761,0.36021394,15.2,G2,cycling,1
433,0.17575953780317816,Q6,13.032764,3.8302479,16.53333333,G2,cycling,1
434,0.08738783037853694,Q1,15.498987,6.289487,1.066666667,G0,arrested,1
435,0.18533268310732182,Q6,14.392015,5.02453,13.6,S,cycling,1
436,0.21961435268743124,Q7,10.3837805,6.13597,6.4,S,cycling,1
437,0.12341877859574059,Q2,15.6501045,2.8406925,5.066666667,G1,cycling,1
438,0.12434294517825262,Q2,12.516784,2.6480699,12.0,S,cycling,1
439,0.08790838830243744,Q1,13.912017,0.7756803,3.733333333,G1,cycling,1
440,0.15910027743949468,Q4,14.062268,5.519857,2.133333333,G1,cycling,1
441,0.17758670647204672,Q6,13.33913,3.780481,11.73333333,S,cycling,1
442,0.2212318049382527,Q7,10.26053,6.4133315,3.2,G1,nan,1
443,0.14526712766051617,Q3,10.92543,1.1876138,12.0,S,cycling,1
444,0.1232962281830159,Q2,11.983438,2.9381413,15.2,G2,cycling,1
445,0.16357670405233535,Q5,12.78467,4.213627,12.0,S,cycling,1
446,0.1316777979207943,Q2,16.336576,3.837421,0.8,G1,nan,1
447,0.15564329448569247,Q4,12.90673,2.9460251,11.46666667,S,cycling,1
448,0.08710792254268258,Q1,15.002234,2.9526975,6.666666667,S,cycling,1
449,0.15366626889174861,Q4,13.489058,3.523523,10.66666667,S,cycling,1
450,0.09077871852085323,Q1,15.468796,2.2576315,2.133333333,G0,arrested,1
451,0.10514806083984372,Q1,16.166498,4.210824,2.4,G1,nan,1
452,0.16692058958515416,Q5,13.280984,5.7514286,0.8,G1,nan,1
453,0.21232877395564387,Q7,10.780942,2.7437162,15.73333333,G2,cycling,1
454,0.1458234158096726,Q3,14.298911,3.1533117,10.4,S,cycling,1
455,0.11219171481401749,Q1,15.09298,3.653523,0.8,G0,arrested,1
456,0.1375826323543044,Q3,16.325375,4.0396714,0.533333333,G0,arrested,1
457,0.17861808411048644,Q6,11.476338,5.588201,1.333333333,G1,nan,1
458,0.165413227647677,Q5,11.747125,2.8192558,15.73333333,G2,cycling,1
459,0.08449681753000174,Q1,15.388587,3.1438594,7.466666667,S,cycling,1
460,0.24756966223788926,Q8,9.4961,5.445942,2.133333333,G1,nan,1
461,0.16981038173041552,Q5,12.871301,6.2797484,2.4,G1,cycling,1
462,0.1708882339125593,Q5,16.157888,3.8886926,4.533333333,S,cycling,1
463,0.17053022850302918,Q5,11.365467,6.7466283,0.0,G1,cycling,1
464,0.27625308229335466,Q8,9.499448,6.072588,2.4,G0,arrested,1
465,0.12965544008820126,Q2,16.367064,3.6929312,0.533333333,G1,nan,1
466,0.04758732950569976,Q1,15.729235,2.8926826,0.533333333,G1,cycling,1
467,0.07696365651320848,Q1,13.690623,1.6500447,0.533333333,G1,cycling,1
468,0.24902584330293667,Q8,10.253212,6.3521085,4.266666667,S,cycling,1
469,0.11673114473164695,Q1,14.431969,2.2241125,3.4666666669999997,G1,cycling,1
470,0.20785215640090085,Q7,11.106274,6.619886,0.0,G1,cycling,1
471,0.166572967100698,Q5,10.823827,3.2750182,22.13333333,G2,cycling,1
472,0.18449113811144277,Q6,10.437252,2.3064404,14.93333333,G2,cycling,1
473,0.12701599993352103,Q2,15.302496,3.0832946,5.6,S,cycling,1
474,0.08152307824672854,Q1,15.2840395,2.5274832,1.6,G1,nan,1
475,0.14906576780467823,Q3,12.571236,4.831127,13.86666667,S,nan,1
476,0.15328295747984388,Q4,11.508835,6.2305393,0.8,G0,arrested,1
477,0.15138149538321424,Q4,14.060729,3.8436182,12.0,S,cycling,1
478,0.24652614611999552,Q8,10.264658,6.489301,5.333333333,S,cycling,1
479,0.654167009159201,Q8,8.276775,5.704666,0.26666666699999997,G1,cycling,1
480,0.20793218309079664,Q7,10.733753,2.617226,5.6,G0,arrested,1
481,0.15044953324540802,Q4,14.784774,5.029801,4.266666667,G1,cycling,1
482,0.14993752065993435,Q3,14.759356,4.527446,16.0,G2,cycling,1
483,0.1464410288802124,Q3,13.015753,3.705626,10.4,S,cycling,1
484,0.3911212026577328,Q8,9.248508,2.9390574,22.93333333,G2,cycling,1
485,0.14494654673797425,Q3,11.491878,4.27509,5.6,S,cycling,1
486,0.1382016059308125,Q3,11.67676,3.9832134,4.266666667,G1,nan,1
487,0.18075235792164396,Q6,13.154022,6.647813,4.0,G1,cycling,1
488,0.1798859669247558,Q6,11.971307,6.574719,2.133333333,G1,cycling,1
489,0.20058033981381676,Q7,11.391162,5.7033653,2.4,G1,nan,1
490,0.16280028121408777,Q5,15.621254,3.9942036,8.266666667,S,cycling,1
491,0.1328899508207628,Q2,12.450971,3.434469,15.2,S,cycling,1
492,0.12612828820233635,Q2,10.933353,2.37127,7.2,G1,cycling,1
493,0.17991731373531927,Q6,15.083051,7.6253057,10.93333333,G0,arrested,1
494,0.19640881019050271,Q7,12.988345,6.7325854,3.2,G1,cycling,1
495,0.15345732237742682,Q4,11.642081,4.521278,5.6,S,cycling,1
496,0.14822265675521276,Q3,14.752223,4.9561076,12.0,S,cycling,1
497,0.15113056672155062,Q4,14.194683,2.6920931,5.066666667,G1,cycling,1
498,0.15036261373485724,Q4,13.605855,3.586449,10.13333333,S,cycling,1
499,0.19026324569161893,Q6,13.347484,6.5636883,5.6,S,cycling,1
500,0.27064844854114906,Q8,9.33454,5.4932466,2.4,G1,nan,1
501,0.19113377270119858,Q6,11.979644,6.295625,1.6,G0,arrested,1
502,0.3502811323813849,Q8,8.725317,5.530959,2.666666667,G0,arrested,1
503,0.17446792267776895,Q6,12.1416235,2.5656748,15.2,G2,cycling,1
504,0.14879796141964866,Q3,15.547228,4.6153793,7.2,S,cycling,1
505,0.1243796383124625,Q2,15.459024,4.050652,2.666666667,G0,arrested,1
506,0.16145187572191566,Q5,13.576595,3.8614962,8.8,S,cycling,1
507,0.11876316004326398,Q2,13.285757,3.7497234,10.13333333,S,cycling,1
508,0.11996138915291092,Q2,15.45831,4.2314973,4.266666667,G1,cycling,1
509,0.0878498785993426,Q1,14.4717455,2.2827358,3.4666666669999997,G1,cycling,1
510,0.17650710063132383,Q6,10.554898,3.6272287,4.266666667,G1,cycling,1
511,0.13924646499209278,Q3,15.257261,5.2024293,1.066666667,G1,cycling,1
512,0.18661604075962623,Q6,15.292229,7.5885196,13.86666667,G0,arrested,1
513,0.20138783140602773,Q7,14.881441,7.7499104,18.66666667,G0,arrested,1
514,0.08817064694961739,Q1,12.42452,2.508836,12.0,S,cycling,1
515,0.25570518655976215,Q8,10.175498,6.6360683,3.2,G1,cycling,1
516,0.12210570069390075,Q2,15.204447,4.1581864,0.533333333,G1,cycling,1
517,0.14787311749517015,Q3,14.856633,5.502786,5.066666667,G1,nan,1
518,0.14998053412704687,Q4,13.972168,2.4805791,4.266666667,G1,cycling,1
519,0.11723799813940255,Q1,14.680519,4.4351425,8.0,S,cycling,1
520,0.16304445742642512,Q5,11.515891,5.704302,1.6,G0,arrested,1
521,0.1399209296921341,Q3,15.149079,4.5250463,0.533333333,G0,arrested,1
522,0.11954649372225323,Q2,15.081016,3.5006552,4.533333333,G1,cycling,1
523,0.15197146440400428,Q4,12.688771,3.4903095,5.6,S,cycling,1
524,0.14803328132615143,Q3,15.132286,5.548661,1.066666667,G1,cycling,1
525,0.2190400571295117,Q7,10.493565,6.7255716,4.533333333,G1,cycling,1
526,0.1703625300107349,Q5,14.19814,6.4834623,6.666666667,G1,nan,1
527,0.269527636936525,Q8,9.789842,3.485221,13.06666667,G2,cycling,1
528,0.1659902145549546,Q5,13.347784,2.1793547,5.6,S,cycling,1
529,0.15029803128699334,Q4,15.280077,4.145787,0.26666666699999997,G1,cycling,1
530,0.11299828686095198,Q1,13.471519,2.4025629,5.6,S,cycling,1
531,0.16289057751543598,Q5,11.3244295,6.3822684,0.8,G0,arrested,1
532,0.152638006349529,Q4,12.816515,3.585346,16.26666667,G2,cycling,1
533,0.1831883205037645,Q6,14.694086,7.336619,10.93333333,G0,arrested,1
534,0.11427745277156687,Q1,14.899935,3.0232117,2.666666667,G1,cycling,1
535,0.13787526940145428,Q3,15.358084,7.3611283,19.73333333,G1,nan,1
536,0.2053235828020019,Q7,10.514519,6.0487556,0.26666666699999997,G1,cycling,1
537,0.1481527623738929,Q3,15.10294,4.524904,7.2,S,cycling,1
538,0.16709093716288298,Q5,14.9973545,5.86275,2.933333333,G1,cycling,1
539,0.10893628664112598,Q1,15.186479,4.06638,1.066666667,G1,nan,1
540,0.19059045830687882,Q6,11.755402,4.67102,12.8,S,cycling,1
541,0.14819557568901146,Q3,13.076336,2.1004415,4.8,S,cycling,1
542,0.14781255438194876,Q3,13.001308,4.291771,12.8,S,cycling,1
543,0.1357469559399494,Q3,15.208704,5.359882,1.6,G1,nan,1
544,0.2562401461832014,Q8,9.339441,5.2898474,6.666666667,G1,cycling,1
545,0.23576383108911575,Q8,9.657185,6.376986,2.666666667,G0,arrested,1
546,0.20411863092552848,Q7,10.374711,5.8500934,2.133333333,G0,arrested,1
547,0.16255742859584923,Q5,12.654698,2.7121224,13.6,S,cycling,1
548,0.13302412736466251,Q2,12.7541275,2.5138187,15.2,S,cycling,1
549,0.24883863361198455,Q8,10.053532,6.6629105,2.933333333,G1,cycling,1
550,0.2162333350608375,Q7,9.61198,3.275349,5.6,G0,arrested,1
551,0.22492596047335772,Q7,10.350961,3.3364015,22.93333333,G0,arrested,1
552,0.08881522298069801,Q1,14.690364,2.2314086,2.133333333,G1,cycling,1
553,0.1981144575073496,Q7,11.201306,6.57013,2.933333333,G1,cycling,1
554,0.12960968657371064,Q2,12.9924755,2.4313834,5.6,S,cycling,1
555,0.1139380332148026,Q1,15.379182,4.0021453,0.26666666699999997,G1,cycling,1
556,0.04856796912552085,Q1,14.577759,2.3409874,4.8,G1,cycling,1
557,0.13139282805223082,Q2,11.217766,2.7046995,15.2,G2,cycling,1
558,0.14966321287189996,Q3,13.974312,5.1600795,5.333333333,S,cycling,1
559,0.26870843898817354,Q8,10.050348,6.440973,0.8,G0,arrested,1
560,0.14029076379780756,Q3,14.407689,5.311931,3.2,G1,nan,1
561,0.11941428152820953,Q2,14.721048,4.3429255,5.8666666670000005,S,cycling,1
562,0.10537909557882322,Q1,14.573639,1.384649,4.8,G1,nan,1
563,0.21798316661160533,Q7,11.039187,6.9043455,1.8666666669999998,G1,cycling,1
564,0.12651543163739046,Q2,14.669775,2.1421268,4.266666667,G1,cycling,1
565,0.15651837208279282,Q4,12.346901,4.2834253,12.26666667,S,cycling,1
566,0.13272650642235856,Q2,13.60788,2.118289,4.8,G1,cycling,1
567,0.15818529538117937,Q4,14.589543,5.4512463,6.933333332999999,S,cycling,1
568,0.11414848053372867,Q1,15.399029,3.8252983,1.066666667,G1,nan,1
569,0.2575766659435027,Q8,9.769653,6.4738164,2.666666667,G1,cycling,1
570,0.14985163121003256,Q3,14.083873,4.4263606,6.666666667,S,cycling,1
571,0.26671705329637974,Q8,9.902328,3.299618,20.26666667,G2,cycling,1
572,0.18085113555982738,Q6,14.232624,5.511009,6.933333332999999,S,cycling,1
573,0.14182139372768648,Q3,15.129152,4.7795177,4.266666667,G1,cycling,1
574,0.1558960431162459,Q4,12.27602,3.7429867,12.53333333,G2,cycling,1
575,0.05048243661614423,Q1,14.157284,2.2869418,6.933333332999999,S,cycling,1
576,0.22252727817123744,Q7,10.571022,6.767696,4.0,G1,cycling,1
577,0.2077865250914577,Q7,11.598531,6.0550756,12.8,S,cycling,1
578,0.13815233069480626,Q3,13.165641,2.1443958,5.6,S,cycling,1
579,0.2296580477570299,Q8,10.894098,6.750736,5.8666666670000005,S,cycling,1
580,0.1276505685910964,Q2,13.234727,2.3422523,9.066666667,S,cycling,1
581,0.1851692036549253,Q6,14.922384,7.6676736,17.86666667,G1,nan,1
582,0.12427124468284871,Q2,15.37552,3.6143634,14.66666667,G2,cycling,1
583,0.23538105962034872,Q8,10.243769,3.0440042,16.8,G2,cycling,1
584,0.14675127362838025,Q3,12.870658,4.839417,10.13333333,S,cycling,1
585,0.11982594187053194,Q2,15.235022,4.672599,4.266666667,G1,nan,1
586,0.12486653243646892,Q2,15.179918,3.4479654,5.6,S,cycling,1
587,0.19607018599430204,Q7,15.724798,5.889962,8.0,S,cycling,1
588,0.42490776636131783,Q8,9.244608,4.5976105,0.0,G1,cycling,1
589,0.18620803514279227,Q6,13.720522,6.2546363,5.8666666670000005,S,cycling,1
590,0.15154629440220957,Q4,15.271452,7.2567353,19.73333333,G0,arrested,1
591,0.15022989775075746,Q4,13.461352,4.4284205,9.6,S,cycling,1
592,0.12294681008345486,Q2,14.1354,4.326983,9.066666667,S,cycling,1
593,0.16762853722695503,Q5,13.634307,6.5117693,0.533333333,G1,cycling,1
594,0.17400200506609628,Q6,13.097953,5.4042716,8.533333333,S,cycling,1
595,0.24228547962977806,Q8,10.383442,6.840847,1.6,G0,arrested,1
596,0.2746621983441797,Q8,9.464317,5.0400476,0.0,G1,cycling,1
597,0.08628342739419362,Q1,14.792366,2.4437773,3.733333333,G1,cycling,1
598,0.10667308994842632,Q1,14.935448,2.429627,4.8,G1,cycling,1
599,0.1591096790021167,Q4,11.210655,4.3331833,7.466666667,S,cycling,1
600,0.1557220998885352,Q4,14.121121,5.3618555,8.266666667,S,cycling,1
601,0.20761566110076649,Q7,12.22665,7.121854,0.533333333,G1,nan,1
602,0.24891844143969105,Q8,10.938521,7.0492425,2.666666667,G0,arrested,1
603,0.30029297942668554,Q8,9.301194,3.5017223,4.8,G1,cycling,1
604,0.2627085014704873,Q8,10.113886,6.6886525,2.933333333,G1,cycling,1
605,0.1652732305630693,Q5,15.1590805,5.5995064,2.4,G1,nan,1
606,0.08559983640048811,Q1,14.110525,2.31006,5.6,G1,cycling,1
607,0.15166832907180225,Q4,10.6833515,2.919564,13.06666667,S,cycling,1
608,0.19848000067948862,Q7,13.214356,5.6287203,16.8,G2,cycling,1
609,0.1619119425992441,Q5,14.252094,5.7066417,6.666666667,G1,cycling,1
610,0.15043149318253315,Q4,15.251728,4.341752,10.4,S,cycling,1
611,0.18885782542574722,Q6,15.774353,5.9153056,1.6,G1,nan,1
612,0.21576630572897917,Q7,11.505646,6.978725,1.8666666669999998,G1,cycling,1
613,0.10544090328044539,Q1,11.745195,2.4878979,6.933333332999999,G1,cycling,1
614,0.27315139705901914,Q8,10.679768,6.9509897,4.8,G1,cycling,1
615,0.14870300741364847,Q3,13.587521,3.9644241,16.53333333,S,cycling,1
616,0.1765426445135275,Q6,13.035308,5.7264996,5.066666667,G1,nan,1
617,0.12074972584415855,Q2,13.67685,3.816355,8.8,S,cycling,1
618,0.1590125531299497,Q4,14.400427,4.794325,9.066666667,S,cycling,1
619,0.16742227030661277,Q5,11.2799635,2.4445267,14.4,G1,nan,1
620,0.20648805088446331,Q7,11.386855,2.2985475,7.2,S,cycling,1
621,0.1441775316162382,Q3,15.383695,7.4885845,17.06666667,G0,arrested,1
622,0.17903686107603767,Q6,14.004017,6.121344,10.4,S,cycling,1
623,0.24950011002122977,Q8,9.214366,3.7649522,10.93333333,S,cycling,1
624,0.1633140129867037,Q5,15.7815075,5.845832,4.533333333,G1,cycling,1
625,0.24612311193672898,Q8,9.230781,3.6969151,2.133333333,G1,cycling,1
626,0.1634978398167926,Q5,13.600689,6.246269,3.2,G1,cycling,1
627,0.20925868411446333,Q7,10.721831,6.837351,2.666666667,G0,arrested,1
628,0.1647014915688343,Q5,11.533049,2.0716202,14.4,S,cycling,1
629,0.19493639106628263,Q7,13.936354,6.434537,3.733333333,G1,cycling,1
630,0.23252458539214924,Q8,10.181462,3.467796,20.0,G2,cycling,1
631,0.15093223162600222,Q4,15.436674,7.202967,18.66666667,G0,arrested,1
632,0.16422029723865708,Q5,14.364633,5.8433437,2.666666667,G1,nan,1
633,0.17344338038866927,Q5,15.443579,5.840501,2.933333333,G1,nan,1
634,0.19652822722900426,Q7,10.936801,6.1615434,3.4666666669999997,G1,cycling,1
635,0.174769012206901,Q6,15.3905945,5.755241,4.8,G0,arrested,1
636,0.1639631640740168,Q5,11.131513,2.913472,6.933333332999999,G1,cycling,1
637,0.10304475919842529,Q1,12.062957,2.491314,16.8,G2,cycling,1
638,0.15770157734511506,Q4,14.327014,4.4136133,12.26666667,G2,cycling,1
639,0.12410517246845928,Q2,15.509043,4.2770677,13.33333333,S,cycling,1
640,0.1904790680344802,Q6,11.81179,5.062335,16.0,S,nan,1
641,0.17745737640775303,Q6,12.995304,2.0507488,5.6,S,cycling,1
642,0.19449623697327967,Q7,13.513977,6.661043,3.733333333,G1,cycling,1
643,0.26514693008097867,Q8,10.048914,6.7176967,4.533333333,G1,nan,1
644,0.14889700213807228,Q3,13.993431,4.210395,16.8,G2,cycling,1
645,0.15028087894023331,Q4,14.545255,4.536313,5.333333333,S,cycling,1
646,0.26878910101496395,Q8,9.587694,6.1418414,2.4,G1,nan,1
647,0.15251165764737837,Q4,15.108003,5.434549,2.4,G0,arrested,1
648,0.18188081787784252,Q6,15.517997,5.8207197,3.4666666669999997,G1,nan,1
649,0.26957019804010873,Q8,9.670076,6.5123696,2.933333333,G0,arrested,1
650,0.15659929536340175,Q4,15.76824,5.4989266,3.4666666669999997,G0,arrested,1
651,0.1619902859979794,Q5,14.567804,5.089672,2.666666667,G0,arrested,1
652,0.1447545913032064,Q3,11.5217085,2.2810373,6.1333333329999995,G1,cycling,1
653,0.24312187992335768,Q8,10.048448,6.6721964,2.666666667,G1,cycling,1
654,0.19265521024463053,Q6,12.798914,5.575482,16.53333333,S,cycling,1
655,0.1790577378284777,Q6,13.721193,6.400094,12.8,S,cycling,1
