rank,candidate_id,dataset_index,predicted_probability,predicted_label_at_threshold,hidden_true_label,metallicity_proxy,anisotropy_proxy,n_atoms,n_edges,edge_density
864,CAND_0215,215,0.0448190726202778,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,38.0,0.1
865,CAND_0326,326,0.0448190726202778,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,5.0,0.16666666666666666
866,CAND_0259,259,0.0448190726202778,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
867,CAND_0133,133,0.0448190726202778,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,22.0,0.12087912087912088
868,CAND_0807,807,0.0448190726202778,0,0,metal-like (graph proxy),i-wave-like low-confidence,16.0,24.0,0.1
869,CAND_0123,123,0.0448190726202778,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
870,CAND_0669,669,0.04464944011172551,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,24.0,0.18181818181818182
871,CAND_0181,181,0.04464944011172551,0,0,insulator-like (graph proxy),i-wave-like low-confidence,18.0,26.0,0.08496732026143791
872,CAND_0460,460,0.04464944011172551,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
873,CAND_0961,961,0.04464944011172551,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,16.0,0.2857142857142857
874,CAND_0051,51,0.04464944011172551,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,3.0,0.1
875,CAND_0706,706,0.04464944011172551,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,28.0,0.11666666666666667
876,CAND_0249,249,0.04448041973539341,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,24.0,0.13186813186813187
877,CAND_0464,464,0.04448041973539341,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
878,CAND_0113,113,0.04448041973539341,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
879,CAND_0907,907,0.04448041973539341,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
880,CAND_0000,0,0.04448041973539341,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,26.0,0.14285714285714285
881,CAND_0203,203,0.044312009508341584,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,20.0,0.10989010989010989
882,CAND_0844,844,0.044312009508341584,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,12.0,0.13333333333333333
883,CAND_0929,929,0.0441442074523409,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
884,CAND_0966,966,0.0441442074523409,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
885,CAND_0486,486,0.0441442074523409,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,14.0,0.15555555555555556
886,CAND_0118,118,0.0441442074523409,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,22.0,0.16666666666666666
887,CAND_0809,809,0.0441442074523409,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,16.0,0.12121212121212122
888,CAND_0100,100,0.04397701159387548,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
889,CAND_0901,901,0.04397701159387548,0,1,metal-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
890,CAND_0098,98,0.04397701159387548,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
891,CAND_0588,588,0.04397701159387548,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
892,CAND_0155,155,0.04381041996414488,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
893,CAND_0760,760,0.04381041996414488,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
894,CAND_0545,545,0.04381041996414488,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
895,CAND_0847,847,0.04381041996414488,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
896,CAND_0616,616,0.04381041996414488,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
897,CAND_0931,931,0.043644430599066274,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,10.0,0.07575757575757576
898,CAND_0927,927,0.04347904153927638,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
899,CAND_0594,594,0.04347904153927638,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,18.0,0.0989010989010989
900,CAND_0744,744,0.04347904153927638,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
901,CAND_0489,489,0.04347904153927638,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,28.0,0.11666666666666667
902,CAND_0675,675,0.043314250830133266,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
903,CAND_0756,756,0.043314250830133266,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
904,CAND_0593,593,0.0431500565217181,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,22.0,0.24444444444444444
905,CAND_0905,905,0.0431500565217181,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,12.0,0.09090909090909091
906,CAND_0404,404,0.04298645666883676,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
907,CAND_0262,262,0.04298645666883676,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,14.0,0.4666666666666667
908,CAND_0171,171,0.0428234493310212,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,16.0,0.12121212121212122
909,CAND_0174,174,0.0428234493310212,0,0,metal-like (graph proxy),i-wave-like low-confidence,20.0,46.0,0.12105263157894737
910,CAND_0048,48,0.0428234493310212,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,16.0,0.17777777777777778
911,CAND_0360,360,0.0428234493310212,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
912,CAND_0363,363,0.04266103257253087,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,12.0,0.13333333333333333
913,CAND_0149,149,0.04266103257253087,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,16.0,0.08791208791208792
914,CAND_0663,663,0.042499204462353814,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
915,CAND_0532,532,0.042499204462353814,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,12.0,0.09090909090909091
916,CAND_0482,482,0.042499204462353814,0,1,metal-like (graph proxy),i-wave-like low-confidence,16.0,38.0,0.15833333333333333
917,CAND_0497,497,0.042337963074207854,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
918,CAND_0389,389,0.042337963074207854,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,14.0,0.15555555555555556
919,CAND_0439,439,0.042337963074207854,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
920,CAND_0266,266,0.042337963074207854,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,8.0,0.08888888888888889
921,CAND_0649,649,0.042337963074207854,0,0,metal-like (graph proxy),i-wave-like low-confidence,16.0,26.0,0.10833333333333334
922,CAND_0122,122,0.042337963074207854,0,0,metal-like (graph proxy),i-wave-like low-confidence,20.0,38.0,0.1
923,CAND_0510,510,0.042177306486541395,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
924,CAND_0205,205,0.042177306486541395,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
925,CAND_0529,529,0.042177306486541395,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,8.0,0.26666666666666666
926,CAND_0612,612,0.042017232782534435,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,10.0,0.054945054945054944
927,CAND_0049,49,0.042017232782534435,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,28.0,0.11666666666666667
928,CAND_0714,714,0.041857740050099054,0,0,insulator-like (graph proxy),i-wave-like low-confidence,18.0,34.0,0.1111111111111111
929,CAND_0253,253,0.041857740050099054,0,0,insulator-like (graph proxy),i-wave-like low-confidence,18.0,34.0,0.1111111111111111
930,CAND_0351,351,0.041857740050099054,0,0,insulator-like (graph proxy),i-wave-like low-confidence,24.0,46.0,0.08333333333333333
931,CAND_0771,771,0.04169882638188019,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,20.0,0.10989010989010989
932,CAND_0536,536,0.04154048987525596,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
933,CAND_0827,827,0.0412255407599721,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
934,CAND_0481,481,0.0412255407599721,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
935,CAND_0078,78,0.04106892436973741,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
936,CAND_0315,315,0.04091287757794731,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
937,CAND_0600,600,0.04075739850564894,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
938,CAND_0570,570,0.04075739850564894,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
939,CAND_0627,627,0.04075739850564894,0,1,metal-like (graph proxy),i-wave-like low-confidence,14.0,24.0,0.13186813186813187
940,CAND_0738,738,0.04075739850564894,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
941,CAND_0190,190,0.0406024852786229,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,4.0,0.3333333333333333
942,CAND_0552,552,0.0406024852786229,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,28.0,0.15384615384615385
943,CAND_0946,946,0.0406024852786229,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,4.0,0.07142857142857142
944,CAND_0540,540,0.0406024852786229,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,10.0,0.07575757575757576
945,CAND_0169,169,0.04044813602738306,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,18.0,0.0989010989010989
946,CAND_0231,231,0.04044813602738306,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,2.0,0.022222222222222223
947,CAND_0335,335,0.04044813602738306,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,5.0,0.16666666666666666
948,CAND_0383,383,0.04029434888717592,0,1,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
949,CAND_0292,292,0.04029434888717592,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,2.0,0.022222222222222223
950,CAND_0339,339,0.04029434888717592,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,10.0,0.07575757575757576
951,CAND_0105,105,0.040141121997980235,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
952,CAND_0582,582,0.040141121997980235,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
953,CAND_0432,432,0.039836341556194574,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,14.0,0.15555555555555556
954,CAND_0081,81,0.039684784307216114,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,6.0,0.025
955,CAND_0348,348,0.03953377991647024,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,4.0,0.044444444444444446
956,CAND_0836,836,0.03953377991647024,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
957,CAND_0054,54,0.03953377991647024,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,10.0,0.1111111111111111
958,CAND_0110,110,0.03938332654758401,0,0,insulator-like (graph proxy),i-wave-like low-confidence,14.0,18.0,0.0989010989010989
959,CAND_0782,782,0.03938332654758401,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
960,CAND_0053,53,0.03938332654758401,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,34.0,0.18681318681318682
961,CAND_0468,468,0.03908406555352986,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
962,CAND_0845,845,0.03893525427924301,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,20.0,0.15151515151515152
963,CAND_0837,837,0.03849207555179492,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,10.0,0.1111111111111111
964,CAND_0752,752,0.03849207555179492,0,0,insulator-like (graph proxy),i-wave-like low-confidence,12.0,12.0,0.09090909090909091
965,CAND_0276,276,0.03849207555179492,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
966,CAND_0715,715,0.03849207555179492,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
967,CAND_0520,520,0.03849207555179492,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
968,CAND_0690,690,0.03849207555179492,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
969,CAND_0689,689,0.03849207555179492,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
970,CAND_0102,102,0.03819931757776555,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
971,CAND_0216,216,0.03819931757776555,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
972,CAND_0631,631,0.03805374154821742,0,0,insulator-like (graph proxy),i-wave-like low-confidence,16.0,12.0,0.05
973,CAND_0766,766,0.03805374154821742,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,4.0,0.3333333333333333
974,CAND_0288,288,0.037908698436503456,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,26.0,0.28888888888888886
975,CAND_0074,74,0.03747674878718418,0,0,insulator-like (graph proxy),i-wave-like low-confidence,20.0,42.0,0.11052631578947368
976,CAND_0935,935,0.037191414353627786,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
977,CAND_0470,470,0.03704953143966257,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,12.0,0.21428571428571427
978,CAND_0796,796,0.036767325436002855,0,0,insulator-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
979,CAND_0202,202,0.036767325436002855,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
980,CAND_0779,779,0.036767325436002855,0,0,metal-like (graph proxy),i-wave-like low-confidence,8.0,2.0,0.03571428571428571
981,CAND_0269,269,0.03662699884783644,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,20.0,0.15151515151515152
982,CAND_0045,45,0.03607082798934266,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
983,CAND_0148,148,0.03607082798934266,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
984,CAND_0130,130,0.03579579964579418,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,6.0,0.06666666666666667
985,CAND_0882,882,0.03579579964579418,0,0,insulator-like (graph proxy),i-wave-like low-confidence,10.0,14.0,0.15555555555555556
986,CAND_0061,61,0.035522791025137015,0,1,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
987,CAND_0280,280,0.03525178846994029,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,10.0,0.1111111111111111
988,CAND_0115,115,0.03525178846994029,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,2.0,0.06666666666666667
989,CAND_0896,896,0.03498277839723049,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
990,CAND_0578,578,0.03471574729836689,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,2.0,0.16666666666666666
991,CAND_0656,656,0.03431888185845788,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,18.0,0.2
992,CAND_0913,913,0.03418756835849679,0,0,insulator-like (graph proxy),i-wave-like low-confidence,8.0,6.0,0.10714285714285714
993,CAND_0770,770,0.03405673958053296,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
994,CAND_0677,677,0.03252400514907021,0,0,metal-like (graph proxy),i-wave-like low-confidence,10.0,10.0,0.1111111111111111
995,CAND_0858,858,0.03239932892577949,0,0,metal-like (graph proxy),i-wave-like low-confidence,14.0,38.0,0.2087912087912088
996,CAND_0010,10,0.031782845857052,0,0,insulator-like (graph proxy),i-wave-like low-confidence,6.0,4.0,0.13333333333333333
997,CAND_0227,227,0.03129784241631814,0,0,metal-like (graph proxy),i-wave-like low-confidence,6.0,6.0,0.2
998,CAND_0402,402,0.03046626899796663,0,0,metal-like (graph proxy),i-wave-like low-confidence,4.0,3.0,0.25
999,CAND_0103,103,0.029090258402862387,0,1,metal-like (graph proxy),i-wave-like low-confidence,8.0,8.0,0.14285714285714285
1000,CAND_0730,730,0.022888985691266035,0,0,metal-like (graph proxy),i-wave-like low-confidence,12.0,16.0,0.12121212121212122
