group,subset,N,d,r,kind,n_shots,fidelity,fidelity_std,n_correct,estimator,n_matched_keys
N40_verification,N40_d14_XEB,40,14,32,XEB,20,0.19413876525847384,0.24081443671357441,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,33,XEB,20,0.5030614540090474,0.4442026568020082,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,34,XEB,20,0.5928039445922693,0.3365946425684632,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,35,XEB,20,0.14383315961004883,0.25380700807819123,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,36,XEB,20,0.27001649723913834,0.18430815204569487,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,37,XEB,20,0.36700179178202896,0.3244174766611706,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,38,XEB,20,0.6967419535607484,0.24493822665478873,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,39,XEB,20,0.6198288868846049,0.2706076936224486,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,3,XEB,20,0.1643438279565974,0.2798375995527134,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,40,XEB,20,0.9922154394616514,0.4562649220496755,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,41,XEB,20,0.6821850728188508,0.411006616235207,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,42,XEB,20,0.9508573789935997,0.35585384458248437,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,43,XEB,20,0.5868177250756683,0.3557110472682883,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,44,XEB,20,0.4052324866931083,0.2628578557463847,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,45,XEB,20,0.414253082433788,0.3092917354682349,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,46,XEB,20,0.6629078397473069,0.3509420394252567,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,47,XEB,20,0.28898357789789975,0.21037739282450604,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,48,XEB,20,0.5353702362974251,0.34114196147892445,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,49,XEB,20,0.15029822485810773,0.16624542798655323,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,4,XEB,20,-0.12781543255523342,0.15364287656368047,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,50,XEB,20,0.38680064528215086,0.23156960757301018,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,5,XEB,20,0.16687244471344398,0.26722479235792296,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,6,XEB,20,0.2865598113636403,0.22755628458816327,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,7,XEB,20,0.6343391754657113,0.2402622789101008,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,8,XEB,20,0.9375778967904793,0.3241244703923511,,XEB,20.0
N40_verification,N40_d14_XEB,40,14,9,XEB,20,0.4676759906004533,0.23749626392422538,,XEB,20.0
N40_verification,N40_d16_MB,40,16,10,MB,20,0.25,0.09809903628946066,5.0,MB,
N40_verification,N40_d16_MB,40,16,11,MB,20,0.2,0.09083032339283861,4.0,MB,
N40_verification,N40_d16_MB,40,16,12,MB,20,0.3,0.10442452768378693,6.0,MB,
N40_verification,N40_d16_MB,40,16,13,MB,20,0.6,0.11037191426925357,12.0,MB,
N40_verification,N40_d16_MB,40,16,14,MB,20,0.35,0.10667125318592754,7.0,MB,
N40_verification,N40_d16_MB,40,16,15,MB,20,0.25,0.09680831239800303,5.0,MB,
N40_verification,N40_d16_MB,40,16,16,MB,20,0.5,0.11089993821592642,10.0,MB,
N40_verification,N40_d16_MB,40,16,17,MB,20,0.3,0.10547243447666521,6.0,MB,
N40_verification,N40_d16_MB,40,16,18,MB,20,0.15,0.08200631094638408,3.0,MB,
N40_verification,N40_d16_MB,40,16,19,MB,20,0.25,0.09280652213368708,5.0,MB,
N40_verification,N40_d16_MB,40,16,1,MB,20,0.4,0.10783982069220502,8.0,MB,
N40_verification,N40_d16_MB,40,16,20,MB,20,0.2,0.08657097974803413,4.0,MB,
N40_verification,N40_d16_MB,40,16,21,MB,20,0.1,0.06794891135665497,2.0,MB,
N40_verification,N40_d16_MB,40,16,22,MB,20,0.5,0.10847748552056719,10.0,MB,
N40_verification,N40_d16_MB,40,16,23,MB,20,0.15,0.07844482832597117,3.0,MB,
N40_verification,N40_d16_MB,40,16,24,MB,20,0.45,0.11131697520580125,9.0,MB,
N40_verification,N40_d16_MB,40,16,25,MB,20,0.5,0.11832657638366234,10.0,MB,
N40_verification,N40_d16_MB,40,16,26,MB,20,0.1,0.06502759866847758,2.0,MB,
N40_verification,N40_d16_MB,40,16,27,MB,20,0.1,0.06761663633684767,2.0,MB,
N40_verification,N40_d16_MB,40,16,28,MB,20,0.25,0.09332902982356459,5.0,MB,
N40_verification,N40_d16_MB,40,16,29,MB,20,0.4,0.1081011718870955,8.0,MB,
N40_verification,N40_d16_MB,40,16,2,MB,20,0.25,0.09981202302298024,5.0,MB,
N40_verification,N40_d16_MB,40,16,30,MB,20,0.25,0.09231073215651185,5.0,MB,
N40_verification,N40_d16_MB,40,16,31,MB,20,0.45,0.11361507772248315,9.0,MB,
N40_verification,N40_d16_MB,40,16,32,MB,20,0.35,0.10843319490708443,7.0,MB,
N40_verification,N40_d16_MB,40,16,33,MB,20,0.25,0.09625624792846055,5.0,MB,
N40_verification,N40_d16_MB,40,16,34,MB,20,0.4,0.10905454090909235,8.0,MB,
N40_verification,N40_d16_MB,40,16,35,MB,20,0.3,0.10228176308149493,6.0,MB,
N40_verification,N40_d16_MB,40,16,36,MB,20,0.35,0.10439184670106023,7.0,MB,
N40_verification,N40_d16_MB,40,16,37,MB,20,0.35,0.10382030705096261,7.0,MB,
N40_verification,N40_d16_MB,40,16,38,MB,20,0.3,0.10258519006767605,6.0,MB,
N40_verification,N40_d16_MB,40,16,39,MB,20,0.35,0.10859820933639316,7.0,MB,
N40_verification,N40_d16_MB,40,16,3,MB,20,0.2,0.08771186277163921,4.0,MB,
N40_verification,N40_d16_MB,40,16,40,MB,20,0.3,0.09925618010627495,6.0,MB,
N40_verification,N40_d16_MB,40,16,41,MB,20,0.2,0.09022049233537377,4.0,MB,
N40_verification,N40_d16_MB,40,16,42,MB,20,0.3,0.09937744148384922,6.0,MB,
N40_verification,N40_d16_MB,40,16,43,MB,20,0.3,0.09531097356381207,6.0,MB,
N40_verification,N40_d16_MB,40,16,44,MB,20,0.45,0.11415336609575293,9.0,MB,
N40_verification,N40_d16_MB,40,16,45,MB,20,0.35,0.10604260952577052,7.0,MB,
N40_verification,N40_d16_MB,40,16,46,MB,20,0.4,0.10792277250341945,8.0,MB,
N40_verification,N40_d16_MB,40,16,47,MB,20,0.25,0.09531191878176548,5.0,MB,
N40_verification,N40_d16_MB,40,16,48,MB,20,0.2,0.08946005030515354,4.0,MB,
N40_verification,N40_d16_MB,40,16,49,MB,20,0.05,0.04911404778359944,1.0,MB,
N40_verification,N40_d16_MB,40,16,4,MB,20,0.15,0.07978850923664514,3.0,MB,
N40_verification,N40_d16_MB,40,16,50,MB,20,0.45,0.11176174742812583,9.0,MB,
N40_verification,N40_d16_MB,40,16,5,MB,20,0.45,0.11191856756484049,9.0,MB,
N40_verification,N40_d16_MB,40,16,6,MB,20,0.2,0.08920463814997215,4.0,MB,
N40_verification,N40_d16_MB,40,16,7,MB,20,0.35,0.10680910862695975,7.0,MB,
N40_verification,N40_d16_MB,40,16,8,MB,20,0.35,0.1076783851784314,7.0,MB,
N40_verification,N40_d16_MB,40,16,9,MB,20,0.4,0.11070797738309672,8.0,MB,
N40_verification,N40_d16_Transport_1QRB,40,16,10,Transport_1QRB,10,0.8,0.12523095780514018,8.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,1,Transport_1QRB,10,0.6,0.15345728767034542,6.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,2,Transport_1QRB,10,0.9,0.09152117856608998,9.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,3,Transport_1QRB,10,0.9,0.09557575385381338,9.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,4,Transport_1QRB,10,0.7,0.14672859053122295,7.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,5,Transport_1QRB,10,0.7,0.1420090016743888,7.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,6,Transport_1QRB,10,0.5,0.16159007194549838,5.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,7,Transport_1QRB,10,0.6,0.1540301440799342,6.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,8,Transport_1QRB,10,0.8,0.1225602342157154,8.0,Transport_1QRB,
N40_verification,N40_d16_Transport_1QRB,40,16,9,Transport_1QRB,10,0.6,0.15666618746332694,6.0,Transport_1QRB,
N40_verification,N40_d16_XEB,40,16,10,XEB,20,0.6054921508849762,0.3096292526523058,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,11,XEB,20,0.2506225052301081,0.3212077449770246,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,12,XEB,20,0.272451065184796,0.3792293010726551,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,13,XEB,20,0.5566963543540866,0.30653309075869034,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,14,XEB,20,0.49884545904896194,0.44227417252965623,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,15,XEB,20,0.1095976179399103,0.17347561962993444,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,16,XEB,20,1.0497691758681231,0.358321997678069,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,17,XEB,20,0.4331330341216577,0.2183940678166565,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,18,XEB,20,0.8827014975274465,0.504201139968928,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,19,XEB,20,0.37859917367379814,0.2772848892927109,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,1,XEB,20,0.09505100715000259,0.2632828118164253,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,20,XEB,20,0.13095287255154897,0.20156558820991213,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,21,XEB,20,0.39958651020097813,0.3157578053267164,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,22,XEB,20,0.29864278738360395,0.256472331690551,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,23,XEB,20,-0.20298389684150753,0.13273185386094483,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,24,XEB,20,0.3055346280492244,0.237283758675133,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,25,XEB,20,0.1659671769286437,0.25687379456531956,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,26,XEB,20,-0.05489943030004585,0.2152989869966188,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,27,XEB,20,0.24369812470362917,0.4203612439204253,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,28,XEB,20,0.012777547196026529,0.1606902606101458,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,29,XEB,20,-0.052683830573550416,0.14248338731485052,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,2,XEB,20,0.12350094634759312,0.17970310195849787,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,30,XEB,20,0.6915103442439627,0.31738090002778313,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,31,XEB,20,0.6067765323493592,0.3316894885085908,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,32,XEB,20,0.4559297913228153,0.3021150615980172,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,33,XEB,20,0.3723377265007497,0.2576268569506601,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,34,XEB,20,0.499135160596619,0.3229151243539192,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,35,XEB,20,0.31281476139995545,0.20042700263199595,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,36,XEB,20,1.2515988877289428,0.4390844757039735,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,37,XEB,20,0.6879884851231826,0.3607770846542972,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,38,XEB,20,0.20324232345863225,0.31172302600583385,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,39,XEB,20,0.6698797386974558,0.4145351406945882,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,3,XEB,20,0.33419886331091453,0.27899597598097725,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,40,XEB,20,0.6659138524758355,0.3793114331100687,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,41,XEB,20,0.5765631265269995,0.201439988670786,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,42,XEB,20,0.25389046098049217,0.2200551900973239,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,43,XEB,20,0.21082745885575216,0.3355289132995086,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,44,XEB,20,0.31623378943876324,0.23666306687198305,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,45,XEB,20,0.30388801634744844,0.42263817097582573,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,46,XEB,20,0.24094286569655665,0.2747965455756061,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,47,XEB,20,0.4159118504740773,0.2366247218824949,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,48,XEB,20,0.6879691797783991,0.31541565644092806,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,49,XEB,20,0.42352887854272403,0.27810963797941113,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,4,XEB,20,0.07587308580741325,0.20561394129353422,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,50,XEB,20,0.28964550257089483,0.24439616266666866,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,5,XEB,20,0.5558273528301012,0.29379519435556123,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,6,XEB,20,0.2724776383033096,0.31265202731553077,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,7,XEB,20,0.3004331232193522,0.2296838378825876,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,8,XEB,20,0.07635802650973855,0.22659253370181398,,XEB,20.0
N40_verification,N40_d16_XEB,40,16,9,XEB,20,0.14794403763755826,0.2594277926830839,,XEB,20.0
N40_verification,N40_d18_MB,40,18,10,MB,20,0.4,0.10987566911133084,8.0,MB,
N40_verification,N40_d18_MB,40,18,11,MB,20,0.3,0.10384113096687882,6.0,MB,
N40_verification,N40_d18_MB,40,18,12,MB,20,0.2,0.08730189930134179,4.0,MB,
N40_verification,N40_d18_MB,40,18,13,MB,20,0.25,0.09545759347559603,5.0,MB,
N40_verification,N40_d18_MB,40,18,14,MB,20,0.15,0.08057400120181242,3.0,MB,
N40_verification,N40_d18_MB,40,18,15,MB,20,0.35,0.10526955485409435,7.0,MB,
N40_verification,N40_d18_MB,40,18,16,MB,20,0.6,0.11629976627506883,12.0,MB,
N40_verification,N40_d18_MB,40,18,17,MB,20,0.15,0.08072395156554439,3.0,MB,
N40_verification,N40_d18_MB,40,18,18,MB,20,0.2,0.08776139277644847,4.0,MB,
N40_verification,N40_d18_MB,40,18,19,MB,20,0.35,0.10687525354271596,7.0,MB,
N40_verification,N40_d18_MB,40,18,1,MB,20,0.3,0.10217346483758352,6.0,MB,
N40_verification,N40_d18_MB,40,18,20,MB,20,0.25,0.09635965277377603,5.0,MB,
N40_verification,N40_d18_MB,40,18,21,MB,20,0.3,0.1034176252154593,6.0,MB,
N40_verification,N40_d18_MB,40,18,22,MB,20,0.3,0.1033325462529358,6.0,MB,
N40_verification,N40_d18_MB,40,18,23,MB,20,0.4,0.10648121077564929,8.0,MB,
N40_verification,N40_d18_MB,40,18,24,MB,20,0.5,0.11196126707627654,10.0,MB,
N40_verification,N40_d18_MB,40,18,25,MB,20,0.35,0.10756052606215148,7.0,MB,
N40_verification,N40_d18_MB,40,18,26,MB,20,0.05,0.047350629162473463,1.0,MB,
N40_verification,N40_d18_MB,40,18,27,MB,20,0.25,0.0996979924055128,5.0,MB,
N40_verification,N40_d18_MB,40,18,28,MB,20,0.3,0.10413738327130463,6.0,MB,
N40_verification,N40_d18_MB,40,18,29,MB,20,0.25,0.09528670976089507,5.0,MB,
N40_verification,N40_d18_MB,40,18,2,MB,20,0.25,0.09125303894729817,5.0,MB,
N40_verification,N40_d18_MB,40,18,30,MB,20,0.3,0.10080644542607105,6.0,MB,
N40_verification,N40_d18_MB,40,18,31,MB,20,0.15,0.08050665389470191,3.0,MB,
N40_verification,N40_d18_MB,40,18,32,MB,20,0.25,0.10185462367690709,5.0,MB,
N40_verification,N40_d18_MB,40,18,33,MB,20,0.35,0.10433994596665423,7.0,MB,
N40_verification,N40_d18_MB,40,18,34,MB,20,0.35,0.10716894458136034,7.0,MB,
N40_verification,N40_d18_MB,40,18,35,MB,20,0.45,0.11477004035096514,9.0,MB,
N40_verification,N40_d18_MB,40,18,36,MB,20,0.15,0.08109109547765257,3.0,MB,
N40_verification,N40_d18_MB,40,18,37,MB,20,0.25,0.09627657648244031,5.0,MB,
N40_verification,N40_d18_MB,40,18,38,MB,20,0.4,0.11323719646239334,8.0,MB,
N40_verification,N40_d18_MB,40,18,39,MB,20,0.45,0.11157526176997766,9.0,MB,
N40_verification,N40_d18_MB,40,18,3,MB,20,0.1,0.06986285363709616,2.0,MB,
N40_verification,N40_d18_MB,40,18,40,MB,20,0.2,0.08915001528449237,4.0,MB,
N40_verification,N40_d18_MB,40,18,41,MB,20,0.25,0.1010692460271298,5.0,MB,
N40_verification,N40_d18_MB,40,18,42,MB,20,0.35,0.10647729765032035,7.0,MB,
N40_verification,N40_d18_MB,40,18,43,MB,20,0.2,0.09102396861740793,4.0,MB,
N40_verification,N40_d18_MB,40,18,44,MB,20,0.45,0.11338503501858685,9.0,MB,
N40_verification,N40_d18_MB,40,18,45,MB,20,0.3,0.10082828890665478,6.0,MB,
N40_verification,N40_d18_MB,40,18,46,MB,20,0.1,0.06838182195272055,2.0,MB,
N40_verification,N40_d18_MB,40,18,47,MB,20,0.15,0.08019269523072764,3.0,MB,
N40_verification,N40_d18_MB,40,18,48,MB,20,0.25,0.09836725123798121,5.0,MB,
N40_verification,N40_d18_MB,40,18,49,MB,20,0.5,0.11068876185955827,10.0,MB,
N40_verification,N40_d18_MB,40,18,4,MB,20,0.3,0.10061651794652647,6.0,MB,
N40_verification,N40_d18_MB,40,18,50,MB,20,0.15,0.07849076888909168,3.0,MB,
N40_verification,N40_d18_MB,40,18,5,MB,20,0.35,0.10966404927643199,7.0,MB,
N40_verification,N40_d18_MB,40,18,6,MB,20,0.15,0.08110226616795352,3.0,MB,
N40_verification,N40_d18_MB,40,18,7,MB,20,0.25,0.09309642551915967,5.0,MB,
N40_verification,N40_d18_MB,40,18,8,MB,20,0.5,0.1129399527755034,10.0,MB,
N40_verification,N40_d18_MB,40,18,9,MB,20,0.35,0.11073396954869817,7.0,MB,
N40_verification,N40_d18_XEB,40,18,10,XEB,20,0.5816726880606891,0.4035113160841921,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,11,XEB,20,0.7969210097934181,0.33238624838313025,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,12,XEB,20,0.12874507644717004,0.268846651250309,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,13,XEB,20,0.0012197894480607818,0.2838402566378515,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,14,XEB,20,-0.012284015525214853,0.1978143622727348,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,15,XEB,20,0.4616579939905052,0.21356631970988058,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,16,XEB,20,0.09299343175588759,0.22662195698498575,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,17,XEB,20,0.016870903555427308,0.2074982407490682,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,18,XEB,20,0.530826843282191,0.4398707319230967,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,19,XEB,20,0.09215691756921385,0.19535166142237567,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,1,XEB,20,0.30677430500533154,0.19227435854059277,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,20,XEB,20,-0.06384985309788449,0.13521813617047135,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,21,XEB,20,0.3760073463963729,0.2598253035238263,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,22,XEB,20,0.7491203139961224,0.3277952755801983,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,23,XEB,20,0.36945081537132696,0.28663454351661294,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,24,XEB,20,0.17324161514235192,0.1599667488437077,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,25,XEB,20,0.3278884105172586,0.29180854788875676,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,26,XEB,20,0.6523148933499552,0.23461940390291564,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,27,XEB,20,0.5621746351207371,0.27809094739065426,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,28,XEB,20,0.5280397159365036,0.27907117914588675,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,29,XEB,20,-0.07160128716914116,0.22334733147059208,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,2,XEB,20,-0.10351164156767978,0.15974715471115383,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,30,XEB,20,0.23026249136884824,0.29177858965596903,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,31,XEB,20,0.216850217102998,0.34510652241269996,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,32,XEB,20,0.701225905483275,0.33564313258981465,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,33,XEB,20,-0.2630059146045478,0.14735969533657967,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,34,XEB,20,0.11518069076285786,0.20664105934494104,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,35,XEB,20,0.25861670201483733,0.2787047075443855,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,36,XEB,20,0.13772869430486168,0.2628789284846669,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,37,XEB,20,0.08231209658202632,0.18992601077680213,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,38,XEB,20,-0.26032747889459684,0.13899369545670015,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,39,XEB,20,0.8103805469133221,0.306157251732177,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,3,XEB,20,0.290603122734445,0.21355159879360258,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,40,XEB,20,0.08564487500126572,0.3575791829609434,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,41,XEB,20,0.4660250710124365,0.2791614767194293,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,42,XEB,20,0.6894579271031511,0.44378931807511646,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,43,XEB,20,0.49701927703593407,0.2173073231689469,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,44,XEB,20,0.3938552856430433,0.24000423074047017,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,45,XEB,20,-0.375933952597056,0.1473725028670864,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,46,XEB,20,0.5291928091343734,0.3470242296158861,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,47,XEB,20,0.3373007385401745,0.20383001705038092,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,48,XEB,20,0.018021892887237767,0.25880737275163335,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,49,XEB,20,0.39902089113106687,0.2671307413810776,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,4,XEB,20,0.4895824022294275,0.23944904715561793,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,50,XEB,20,-0.1722804991167054,0.1386321987223488,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,5,XEB,20,0.12191817838298946,0.30188843596211845,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,6,XEB,20,0.3357023469960365,0.26391963125440593,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,7,XEB,20,0.0007581228935404916,0.16444254400532501,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,8,XEB,20,0.5576426819968279,0.29332810385453567,,XEB,20.0
N40_verification,N40_d18_XEB,40,18,9,XEB,20,0.1167591444214966,0.23091877947147452,,XEB,20.0
N40_verification,N40_d20_MB,40,20,10,MB,20,0.3,0.1002984036252311,6.0,MB,
N40_verification,N40_d20_MB,40,20,11,MB,20,0.3,0.1019182261660044,6.0,MB,
N40_verification,N40_d20_MB,40,20,12,MB,20,0.25,0.10058442835363349,5.0,MB,
N40_verification,N40_d20_MB,40,20,13,MB,20,0.25,0.0977206571141784,5.0,MB,
N40_verification,N40_d20_MB,40,20,14,MB,20,0.2,0.08489808705256664,4.0,MB,
N40_verification,N40_d20_MB,40,20,15,MB,20,0.25,0.09618217616071602,5.0,MB,
N40_verification,N40_d20_MB,40,20,16,MB,20,0.35,0.10721610323450854,7.0,MB,
N40_verification,N40_d20_MB,40,20,17,MB,20,0.25,0.09578060306723864,5.0,MB,
N40_verification,N40_d20_MB,40,20,18,MB,20,0.45,0.11163960274428113,9.0,MB,
N40_verification,N40_d20_MB,40,20,19,MB,20,0.1,0.06781296777607215,2.0,MB,
N40_verification,N40_d20_MB,40,20,1,MB,20,0.45,0.11206725243829738,9.0,MB,
N40_verification,N40_d20_MB,40,20,20,MB,20,0.35,0.10858401350101214,7.0,MB,
N40_verification,N40_d20_MB,40,20,21,MB,20,0.2,0.09063445594587416,4.0,MB,
N40_verification,N40_d20_MB,40,20,22,MB,20,0.2,0.09128587300678354,4.0,MB,
N40_verification,N40_d20_MB,40,20,23,MB,20,0.4,0.11081587276946231,8.0,MB,
N40_verification,N40_d20_MB,40,20,24,MB,20,0.2,0.08851051695483204,4.0,MB,
N40_verification,N40_d20_MB,40,20,25,MB,20,0.3,0.10272531328737815,6.0,MB,
N40_verification,N40_d20_MB,40,20,26,MB,20,0.25,0.09509886326236393,5.0,MB,
N40_verification,N40_d20_MB,40,20,27,MB,20,0.4,0.1086565402713695,8.0,MB,
N40_verification,N40_d20_MB,40,20,28,MB,20,0.1,0.06467317929497605,2.0,MB,
