,phase,annotated_age,state,batch,pseudotime_dynamic
2147,G2,16.0,cycling,2,0.48352438167044665
2148,S,8.266666667,cycling,2,0.3904144539047833
2149,G0,2.933333333,arrested,2,0.0759550230463641
2150,S,6.933333332999999,cycling,2,0.15462848658732536
2151,G2,16.26666667,cycling,2,0.3455569447872464
2152,S,7.466666667,cycling,2,0.20802102015065793
2153,S,7.733333332999999,cycling,2,0.30338165455817745
2154,S,7.2,cycling,2,0.14061602847526455
2155,S,9.6,cycling,2,0.27062094504529666
2156,S,8.533333333,cycling,2,0.09423649928654342
2157,S,5.6,cycling,2,0.1520164159288011
2158,S,9.333333332999999,cycling,2,0.2183907269329216
2159,S,7.733333332999999,cycling,2,0.1752367716553348
2160,G0,17.86666667,arrested,2,0.2121866931093515
2161,S,7.466666667,cycling,2,0.2734833362291009
2162,G2,17.06666667,cycling,2,0.3544600026278967
2163,S,19.46666667,cycling,2,0.2837081109115005
2164,S,5.8666666670000005,cycling,2,0.16138606925248125
2165,G1,5.6,cycling,2,0.1699358752788129
2166,G1,1.6,cycling,2,0.11218014524914391
2167,G1,4.533333333,cycling,2,0.05074731531311771
2168,G2,14.13333333,cycling,2,0.4193529898866507
2169,G1,0.26666666699999997,cycling,2,0.12308258580648869
2170,G1,0.26666666699999997,cycling,2,0.1237441012382877
2171,S,6.4,cycling,2,0.18976179428165965
2172,S,7.2,cycling,2,0.2657607948475865
2173,S,6.4,cycling,2,0.25184101015719396
2174,G1,2.933333333,cycling,2,0.0675583829545722
2175,G1,2.666666667,cycling,2,0.08323381299933374
2176,G1,0.26666666699999997,cycling,2,0.14664679388903884
2177,G1,1.333333333,unassigned,2,0.12037868248511281
2178,S,8.8,cycling,2,0.23429611038377998
2179,G2,14.4,cycling,2,0.3155521825809065
2180,G2,19.2,cycling,2,0.3095284200577624
2181,G1,0.26666666699999997,cycling,2,0.12690532851124445
2182,G1,1.333333333,cycling,2,0.14568692036542524
2183,G2,15.73333333,cycling,2,0.5431110130413489
2184,G0,4.533333333,arrested,2,0.13405456872463745
2185,G1,1.8666666669999998,unassigned,2,0.08428002759848274
2186,G0,8.0,arrested,2,0.1346851800269935
2187,G1,2.133333333,cycling,2,0.06708319233042091
2188,G1,3.733333333,cycling,2,0.10179827831521436
2189,S,6.666666667,cycling,2,0.13223183609070793
2190,G1,0.26666666699999997,cycling,2,0.11112626874962687
2191,G0,2.133333333,arrested,2,0.09136411145636152
2192,G1,3.2,unassigned,2,0.1326904631249439
2193,G1,2.666666667,cycling,2,0.07088423074378551
2194,S,6.933333332999999,cycling,2,0.17007741511596106
2195,G1,3.4666666669999997,cycling,2,0.06286369429007797
2196,G2,21.06666667,cycling,2,0.39676606464278424
2197,G1,1.8666666669999998,cycling,2,0.13821682346786401
2198,S,8.0,cycling,2,0.13198766723954386
2199,G1,2.933333333,cycling,2,0.07681168971093105
2200,G1,4.0,cycling,2,0.12721991785453063
2201,G1,2.933333333,cycling,2,0.07667845355081736
2202,S,7.733333332999999,cycling,2,0.285337300586084
2203,G1,3.2,cycling,2,0.13566155902318858
2204,G0,11.2,arrested,2,0.0940406831705912
2205,S,7.733333332999999,cycling,2,0.3206587051204965
2206,G0,6.1333333329999995,arrested,2,0.13584547533654945
2207,G1,1.066666667,cycling,2,0.07144067234923031
2208,S,6.666666667,cycling,2,0.13786711188153813
2209,G1,4.266666667,unassigned,2,0.0939301910230932
2210,G2,14.4,cycling,2,0.7950527298395759
2211,G1,3.4666666669999997,cycling,2,0.09555712332632718
2212,G1,6.4,cycling,2,0.3526807953578238
2213,S,6.933333332999999,cycling,2,0.25642288022998094
2214,G2,20.53333333,cycling,2,0.39602020627719925
2215,S,8.533333333,cycling,2,0.22987366856803182
2216,G1,4.533333333,unassigned,2,0.2099258640857102
2217,G0,5.066666667,arrested,2,0.21303229895665918
2218,G2,18.13333333,cycling,2,0.2549007314524412
2219,S,18.93333333,cycling,2,0.20768713951354598
2220,G1,1.6,cycling,2,0.07665606132414235
2221,G2,15.46666667,cycling,2,0.2812107472827825
2222,S,5.333333333,cycling,2,0.13714072833195523
2223,S,17.86666667,cycling,2,0.2905103214757344
2224,S,7.466666667,cycling,2,0.1464668070617813
2225,G1,3.2,cycling,2,0.12748977806063264
2226,G1,9.066666667,cycling,2,0.18253936835316698
2227,S,5.8666666670000005,cycling,2,0.18123021876216203
2228,G1,5.8666666670000005,cycling,2,0.11426323522888389
2229,S,7.466666667,cycling,2,0.13584751884269428
2230,G2,10.93333333,cycling,2,0.3385570270891735
2231,S,11.2,cycling,2,0.30986012691961234
2232,G2,16.53333333,cycling,2,0.2896012745700282
2233,G1,4.266666667,cycling,2,0.0693693157546004
2234,S,5.6,cycling,2,0.17316222715137383
2235,G1,4.8,cycling,2,0.08806942223520876
2236,G1,2.666666667,cycling,2,0.0535388873931696
2237,S,15.2,cycling,2,0.3204875701523007
2238,S,10.66666667,cycling,2,0.21219951517312305
2239,G1,5.8666666670000005,cycling,2,0.1668767660154733
2240,G2,18.66666667,cycling,2,0.29378684309652947
2241,S,8.533333333,cycling,2,0.2303775303157211
2242,G2,15.2,cycling,2,0.42795667908040413
2243,G1,2.933333333,cycling,2,0.1587481422573283
2244,S,10.66666667,cycling,2,0.3741540867755123
2245,G2,15.46666667,cycling,2,0.3274826054331284
2246,G0,1.6,arrested,2,0.12486232430280292
2247,G1,4.0,cycling,2,0.11077488859975637
2248,G1,6.1333333329999995,cycling,2,0.21101174763305663
2249,G0,0.533333333,arrested,2,0.1461483819856321
2250,S,7.2,cycling,2,0.1348581873615704
2251,S,4.8,cycling,2,0.230671469950778
2252,S,7.733333332999999,cycling,2,0.2787582646500591
2253,G0,7.466666667,arrested,2,0.26308044980551915
2254,G0,0.533333333,arrested,2,0.16056476489265203
2255,G2,15.73333333,cycling,2,0.3236332077539602
2256,S,6.4,cycling,2,0.16780844055150756
2257,S,9.333333332999999,cycling,2,0.2846478091938493
2258,G0,3.733333333,arrested,2,0.16731224755844257
2259,G0,1.8666666669999998,arrested,2,0.04766187434794823
2260,S,7.2,cycling,2,0.18808083609603984
2261,G1,10.66666667,cycling,2,0.14263834730018166
2262,G0,1.8666666669999998,arrested,2,0.10310263029146459
2263,G0,6.4,arrested,2,0.1682338259019202
2264,G1,2.933333333,cycling,2,0.1443621335579303
2265,G1,4.0,cycling,2,0.14583303558305472
2266,G1,2.133333333,unassigned,2,0.13710264902770194
2267,G1,4.266666667,cycling,2,0.1040019919120825
2268,S,11.46666667,cycling,2,0.2689021353084338
2269,G0,17.86666667,arrested,2,0.169708666228997
2270,G2,16.53333333,cycling,2,0.385440960600833
2271,G1,2.133333333,cycling,2,0.10614744606601291
2272,G0,2.133333333,arrested,2,0.11555707273789229
2273,S,5.6,cycling,2,0.18196331916114106
2274,G1,3.4666666669999997,cycling,2,0.13985846653030157
2275,S,7.2,cycling,2,0.19963351192103657
2276,G1,4.8,cycling,2,0.10818533529216257
2277,S,15.2,cycling,2,0.2434921954308868
2278,G0,0.533333333,arrested,2,0.1170559649753921
2279,G1,2.933333333,cycling,2,0.07180326570568016
2280,G0,6.1333333329999995,arrested,2,0.16962207527201498
2281,S,7.2,cycling,2,0.21341562755374385
2282,G0,1.6,arrested,2,0.0715892911902338
2283,G1,1.8666666669999998,unassigned,2,0.07858154533180506
2284,G1,3.2,unassigned,2,0.14584885640435674
2285,G0,1.6,arrested,2,0.08004853664922669
2286,G2,14.13333333,cycling,2,0.2415002125798448
2287,G0,1.6,arrested,2,0.10341858650620542
2288,G1,3.2,cycling,2,0.08684985707257185
2289,G1,1.6,unassigned,2,0.06513846272552871
2290,G1,2.933333333,unassigned,2,0.17182066415531397
2291,G1,4.8,cycling,2,0.08648998199336218
2292,S,20.53333333,unassigned,2,0.304566085651172
2293,G2,10.66666667,cycling,2,0.3566298803009243
2294,G1,3.2,unassigned,2,0.09795751011397383
2295,G0,3.4666666669999997,arrested,2,0.1433786064480131
2296,S,11.2,cycling,2,0.3130209173272481
2297,S,5.6,cycling,2,0.2294910238825985
2298,S,5.066666667,cycling,2,0.26083109176487307
2299,S,5.333333333,cycling,2,0.1708023079495318
2300,G1,2.666666667,cycling,2,0.14766876070639373
2301,S,10.66666667,cycling,2,0.15311364660998625
2302,G1,0.8,cycling,2,0.08889619121012081
2303,G1,2.4,cycling,2,0.045146818056415614
2304,G1,1.6,unassigned,2,0.11900603562753187
2305,S,10.93333333,cycling,2,0.31944036595815006
2306,G0,1.8666666669999998,arrested,2,0.03875298606368478
2307,G0,2.133333333,arrested,2,0.06469648278775592
2308,G2,12.0,cycling,2,0.3395322433817056
2309,G1,1.066666667,cycling,2,0.11254224863366102
2310,G2,13.06666667,cycling,2,0.202756047005741
2311,G1,0.533333333,unassigned,2,0.0962967211856742
2312,G0,1.6,arrested,2,0.08077770526828194
2313,G1,0.8,cycling,2,0.10285664431922689
2314,G0,5.066666667,arrested,2,0.10896770434615043
2315,S,8.533333333,cycling,2,0.16758621961145362
2316,S,8.0,cycling,2,0.2664333022465136
2317,G1,0.26666666699999997,cycling,2,0.06819157340316433
2318,S,20.26666667,cycling,2,0.3539606806278648
2319,G0,1.8666666669999998,arrested,2,0.1262560276952895
2320,S,7.2,cycling,2,0.3513383741701714
2321,G0,12.8,arrested,2,0.1608110778397024
2322,G1,4.266666667,cycling,2,0.12687693636584665
2323,G0,4.0,arrested,2,0.023327420627142395
2324,S,7.2,cycling,2,0.20934517982453338
2325,G0,10.4,arrested,2,0.24674635173398232
2326,G0,1.6,arrested,2,0.08799670898552102
2327,S,5.6,cycling,2,0.15085899057445562
2328,G1,0.26666666699999997,cycling,2,0.07399923832265894
2329,G1,2.133333333,cycling,2,0.13177155480183278
2330,G1,2.933333333,cycling,2,0.11666926899897599
2331,G1,3.733333333,cycling,2,0.0524758760687987
2332,S,8.8,cycling,2,0.12698635869966995
2333,G1,2.666666667,cycling,2,0.07245112362312109
2334,G0,3.2,arrested,2,0.06579273369070802
2335,S,6.666666667,cycling,2,0.1640019562929834
2336,S,6.933333332999999,cycling,2,0.2031088351538447
2337,S,7.2,cycling,2,0.13176407031952037
2338,G0,2.4,arrested,2,0.07854850196303394
2339,S,8.0,unassigned,2,0.07525340416011675
2340,G1,3.733333333,cycling,2,0.06550649959876488
2341,G1,1.066666667,cycling,2,0.025288513642527145
2342,G1,2.666666667,unassigned,2,0.037132755863561975
2343,G1,4.266666667,cycling,2,0.07558407631543919
2344,S,6.933333332999999,cycling,2,0.15958598839465277
2345,G0,4.533333333,arrested,2,0.14296941730241533
2346,S,8.0,cycling,2,0.1938887376794515
2347,G0,5.6,arrested,2,0.029996956559016952
2348,S,11.73333333,cycling,2,0.21777407942295457
2349,S,9.333333332999999,cycling,2,0.2083510566633173
2350,S,8.0,cycling,2,0.19332281180840635
2351,G0,2.133333333,arrested,2,0.09612407051133195
2352,S,6.4,cycling,2,0.17365088668403725
2353,S,6.666666667,cycling,2,0.14236349843666157
2354,G0,5.6,arrested,2,0.1572431543934069
2355,G1,5.333333333,cycling,2,0.0804409399450659
2356,G2,12.26666667,cycling,2,0.2916621410176802
2357,G1,0.26666666699999997,cycling,2,0.09085905817928946
2358,G1,3.2,cycling,2,0.1176857881848987
2359,G0,12.8,arrested,2,0.08096127940586645
2360,G0,1.6,arrested,2,0.12125975957994757
2361,G1,2.666666667,cycling,2,0.11524873671628771
2362,G0,9.066666667,arrested,2,0.11329685693679763
2363,S,9.333333332999999,cycling,2,0.15133784552315677
2364,G0,1.6,arrested,2,0.12422821931846753
2365,G1,1.333333333,cycling,2,0.08950263458115976
2366,G0,1.066666667,arrested,2,0.029425991015151413
2367,G1,7.733333332999999,cycling,2,0.09580469604940843
2368,S,9.6,unassigned,2,0.09407495870751757
2369,G1,4.533333333,cycling,2,0.13837624477798596
2370,G0,15.2,arrested,2,0.13684099615286882
2371,G0,0.533333333,arrested,2,0.19050168949368287
2372,G1,0.26666666699999997,cycling,2,0.12913551632104187
2373,G1,4.533333333,cycling,2,0.11390234859893263
2374,G1,3.4666666669999997,unassigned,2,0.09899081526151776
2375,G1,1.6,cycling,2,0.056168921331537884
2376,G2,18.93333333,cycling,2,0.2044317330682505
2377,G0,0.0,arrested,2,0.13543206500193067
2378,G2,17.86666667,cycling,2,0.522991826054803
2379,G0,1.6,arrested,2,0.10381499426685185
2380,G1,5.333333333,cycling,2,0.08327898505090012
2381,G1,0.0,unassigned,2,0.1298472652254187
2382,S,6.666666667,cycling,2,0.20703957456648664
2383,G1,0.533333333,cycling,2,0.1376617883493296
2384,G0,1.8666666669999998,arrested,2,0.08084809123041982
2385,G0,1.8666666669999998,arrested,2,0.1791409705653796
2386,S,10.66666667,cycling,2,0.2007221258313111
2387,G2,13.33333333,cycling,2,0.295948062467483
2388,G1,4.533333333,cycling,2,0.14874488189847065
2389,G1,2.133333333,cycling,2,0.11547021674008914
2390,S,8.8,cycling,2,0.16880326053339934
2391,G1,7.2,cycling,2,0.15909395372953372
2392,G0,1.8666666669999998,arrested,2,0.05111108971671748
2393,G1,4.8,cycling,2,0.09520166307424448
2394,S,6.4,cycling,2,0.17765270229511604
2395,G1,4.266666667,cycling,2,0.10816534433781665
2396,G0,1.066666667,arrested,2,0.02959558691631977
2397,S,7.2,cycling,2,0.24665089343313237
2398,G2,13.6,cycling,2,0.3724377947373652
2399,G1,0.8,unassigned,2,0.029184173568847015
2400,G1,6.666666667,cycling,2,0.200657414959758
2401,G0,1.6,arrested,2,0.06448365018004909
2402,G1,0.533333333,cycling,2,0.12431640804197118
2403,S,4.533333333,cycling,2,0.15971918959746056
2404,G1,1.8666666669999998,cycling,2,0.09377895034749928
2405,G1,5.6,cycling,2,0.09732886174336354
2406,G0,1.066666667,arrested,2,0.07099512494651118
2407,S,5.6,cycling,2,0.06322395679782478
2408,G1,5.6,cycling,2,0.10242379146266338
2409,G1,1.8666666669999998,cycling,2,0.17208385299518145
2410,S,10.66666667,cycling,2,0.3377171462838789
2411,G1,0.26666666699999997,cycling,2,0.31321467824171745
2412,G1,0.533333333,cycling,2,0.030527956650126527
2413,G1,2.933333333,unassigned,2,0.043756620383890554
2414,G2,12.8,cycling,2,0.26356790009801595
2415,G1,1.066666667,unassigned,2,0.1561318134887867
2416,S,11.2,cycling,2,0.1904223795523246
2417,G2,15.2,cycling,2,0.3929550073663838
2418,S,8.8,cycling,2,0.24302208204012993
2419,G0,1.6,arrested,2,0.08388348747510566
2420,G1,4.266666667,cycling,2,0.16013303096219875
2421,S,7.2,cycling,2,0.1497803247033325
2422,S,4.8,cycling,2,0.19021283597934838
2423,G2,14.66666667,cycling,2,0.20782325198782917
2424,G0,2.133333333,arrested,2,0.11778846090080869
2425,G2,17.86666667,cycling,2,0.18092682527752607
2426,G1,2.666666667,unassigned,2,0.05010212144879291
2427,G0,5.8666666670000005,arrested,2,0.14578738064874705
2428,S,5.6,cycling,2,0.38551479691917373
2429,S,7.466666667,cycling,2,0.22312493625258548
2430,G1,4.8,cycling,2,0.12959346995743798
2431,G0,1.6,arrested,2,0.050898380604822956
2432,G0,2.133333333,arrested,2,0.053130385379939506
2433,S,6.1333333329999995,cycling,2,0.23457118845312672
2434,S,5.6,cycling,2,0.09769066515292095
2435,G0,9.066666667,arrested,2,0.08890702325625158
2436,G0,0.8,arrested,2,0.10481233741028885
2437,G1,1.333333333,cycling,2,0.11852413376542584
2438,G1,4.533333333,cycling,2,0.1771489083508934
2439,G0,4.533333333,arrested,2,0.06325940871008141
2440,G0,0.0,arrested,2,0.13927400929879774
2441,S,10.13333333,cycling,2,0.22010309555653312
2442,G2,14.4,cycling,2,0.6947043454688102
2443,G0,2.4,arrested,2,0.11279413841593466
2444,S,7.2,cycling,2,0.33835531291396975
2445,G1,0.26666666699999997,cycling,2,0.1546871967123544
2446,G1,10.66666667,unassigned,2,0.09597722687857715
2447,G0,1.066666667,arrested,2,0.07570177941640135
2448,G1,0.0,cycling,2,0.185233496000831
2449,G0,5.6,arrested,2,0.0957400157110865
2450,G1,0.533333333,cycling,2,0.09612620920755315
2451,G1,0.0,cycling,2,0.22613193363543316
2452,G0,5.333333333,arrested,2,0.11824724508498534
2453,S,7.2,cycling,2,0.18058580116519557
2454,G1,1.6,unassigned,2,0.07044875515188698
2455,G0,8.8,arrested,2,0.1259014638471326
2456,G2,12.8,cycling,2,0.2121538211738134
2457,S,13.86666667,cycling,2,0.27740418984371196
2458,S,11.73333333,cycling,2,0.15102354865275805
2459,G1,4.533333333,cycling,2,0.1461565808636924
2460,G1,3.733333333,cycling,2,0.0960984341003341
2461,G0,4.0,arrested,2,0.10773119960002331
2462,G0,0.533333333,arrested,2,0.06949422151672273
2463,G0,1.8666666669999998,arrested,2,0.11589126741410889
2464,G2,8.8,cycling,2,0.30971241420106727
2465,G2,16.53333333,cycling,2,0.24909659877825915
2466,G1,2.4,cycling,2,0.06084839422226521
2467,S,6.1333333329999995,cycling,2,0.19455142483986332
2468,S,5.8666666670000005,cycling,2,0.0944360373956135
2469,G0,0.0,arrested,2,0.14973508125637094
2470,G1,2.133333333,cycling,2,0.10785719550625765
2471,G1,0.533333333,cycling,2,0.13600483532042745
2472,S,6.666666667,cycling,2,0.14634252876967843
2473,G1,3.4666666669999997,unassigned,2,0.09600501112684241
2474,G2,12.8,cycling,2,0.33047446668996233
2475,G1,5.8666666670000005,cycling,2,0.09706510123927835
2476,G1,5.066666667,cycling,2,0.06376847478363268
2477,G0,14.93333333,arrested,2,0.22828704121913157
2478,G0,4.0,arrested,2,0.08440164692798975
2479,S,8.266666667,cycling,2,0.2326517083626578
2480,G0,0.533333333,arrested,2,0.06459072007653965
2481,G0,1.333333333,arrested,2,0.10394111100469897
2482,S,9.6,cycling,2,0.17292730658608985
2483,G1,0.0,cycling,2,0.23090807607000247
2484,S,8.266666667,cycling,2,0.20995112651597175
2485,G2,12.8,cycling,2,0.3152150997933012
2486,G1,2.4,cycling,2,0.05948250222309245
2487,G1,1.333333333,cycling,2,0.05644757061673998
2488,G0,0.533333333,arrested,2,0.08432424289635795
2489,G2,11.73333333,cycling,2,0.2583266035707984
2490,G1,0.0,cycling,2,0.215533930506643
2491,G0,1.8666666669999998,arrested,2,0.07624767788244165
2492,G2,15.46666667,cycling,2,0.5737412140594705
2493,G1,8.0,unassigned,2,0.09351411872986268
2494,G2,20.53333333,cycling,2,0.4831288041488317
2495,S,5.066666667,cycling,2,0.19561331849999591
2496,G1,3.733333333,cycling,2,0.21060730575456296
2497,S,10.4,cycling,2,0.21078788951453553
2498,G1,4.533333333,unassigned,2,0.10353684114744514
2499,G1,2.933333333,cycling,2,0.1265726768181133
2500,G1,3.733333333,cycling,2,0.09469896918579243
2501,G1,1.333333333,cycling,2,0.036567298248993955
2502,G0,3.4666666669999997,arrested,2,0.09611668836334192
2503,S,6.933333332999999,cycling,2,0.10869362073341532
2504,S,5.066666667,unassigned,2,0.13386238039168138
2505,S,4.533333333,unassigned,2,0.1405108524413025
2506,G2,18.93333333,cycling,2,0.42467986508215505
2507,G0,8.0,arrested,2,0.1731868291437223
2508,S,6.666666667,cycling,2,0.12693394403085562
2509,S,13.86666667,cycling,2,0.2938255180444187
2510,S,6.933333332999999,cycling,2,0.19768361059284054
2511,G1,0.533333333,unassigned,2,0.07539655841062615
2512,S,8.266666667,cycling,2,0.1340521422414518
2513,G2,14.4,cycling,2,0.5432201852758664
2514,G0,0.533333333,arrested,2,0.046318873336511836
2515,G1,1.066666667,cycling,2,0.05564913470909239
2516,G1,5.066666667,cycling,2,0.11373942801391008
2517,G1,1.8666666669999998,unassigned,2,0.0922965464177619
2518,G1,3.733333333,cycling,2,0.10045818418686564
2519,G0,1.6,arrested,2,0.1131409457102078
2520,G0,21.06666667,arrested,2,0.16967577853764576
2521,S,4.533333333,cycling,2,0.21293064463610115
2522,S,7.2,cycling,2,0.28407770258496123
2523,G0,3.733333333,arrested,2,0.09553047835531533
2524,S,14.13333333,cycling,2,0.22841241158382963
2525,S,12.53333333,cycling,2,0.20333922996854395
2526,G1,1.8666666669999998,cycling,2,0.18784359540411538
2527,G1,1.6,cycling,2,0.05091119300268502
2528,G1,4.266666667,cycling,2,0.10283807652943348
2529,S,5.8666666670000005,cycling,2,0.3204740610150303
2530,G1,1.6,cycling,2,0.1378399333170888
2531,G1,3.2,cycling,2,0.11932510695223533
2532,G1,6.1333333329999995,cycling,2,0.1275714602917991
2533,G1,4.0,cycling,2,0.12658663835253045
2534,G1,3.4666666669999997,cycling,2,0.16630752031336724
2535,S,17.06666667,unassigned,2,0.21696227370601767
2536,G1,4.266666667,cycling,2,0.18549528030129542
2537,G0,1.6,arrested,2,0.11974322109891762
2538,G0,2.4,arrested,2,0.15121075715239501
2539,S,7.2,cycling,2,0.15785572134894707
2540,G1,5.6,cycling,2,0.13944122236224377
2541,S,5.8666666670000005,cycling,2,0.2730322162044111
2542,G2,14.93333333,cycling,2,0.5760991489580071
2543,G1,4.0,cycling,2,0.09765589573675126
2544,G1,4.0,cycling,2,0.11972710164724724
2545,G2,19.46666667,cycling,2,0.5789871602649856
2546,G1,1.333333333,unassigned,2,0.02641631227245248
2547,S,9.333333332999999,cycling,2,0.30490380266281014
2548,G1,4.0,cycling,2,0.21208141347850681
2549,G1,1.8666666669999998,cycling,2,0.10567293224062678
2550,G0,19.2,arrested,2,0.1569923739230594
2551,G1,2.4,cycling,2,0.06679784236141924
2552,G1,3.4666666669999997,cycling,2,0.14547552442647732
2553,G1,4.0,cycling,2,0.11832602118674891
2554,S,7.733333332999999,cycling,2,0.21677944193512422
2555,G2,18.4,cycling,2,0.28540169140895094
2556,S,5.6,cycling,2,0.14411811019420326
2557,S,10.4,cycling,2,0.23029334253573136
2558,S,9.333333332999999,cycling,2,0.16856298240437836
2559,G0,1.333333333,arrested,2,0.10529480419746673
2560,S,4.266666667,cycling,2,0.11634940840275854
2561,G0,19.73333333,arrested,2,0.1643880763648922
2562,G1,3.733333333,unassigned,2,0.05965565254491923
2563,G0,4.266666667,arrested,2,0.08433150648615682
2564,G1,1.333333333,cycling,2,0.15567717302925713
2565,G1,1.8666666669999998,cycling,2,0.13836297271823392
2566,G1,1.8666666669999998,cycling,2,0.09643094004057882
2567,G1,3.4666666669999997,cycling,2,0.11819135518320173
2568,G1,1.066666667,cycling,2,0.13786085918112229
2569,G1,1.066666667,cycling,2,0.2122526508889366
2570,G1,6.1333333329999995,cycling,2,0.17360534790813803
2571,G1,4.0,cycling,2,0.0979425644211951
2572,S,12.26666667,cycling,2,0.16907693790922734
2573,G1,3.4666666669999997,cycling,2,0.10052650025950648
2574,S,6.933333332999999,cycling,2,0.14773906763306938
2575,G0,3.4666666669999997,arrested,2,0.05084247724258683
2576,S,15.46666667,cycling,2,0.19755167465724374
2577,G0,3.4666666669999997,arrested,2,0.15179430596540056
2578,G0,8.0,arrested,2,0.13572132847719198
2579,S,5.8666666670000005,cycling,2,0.22345656253169277
2580,G1,1.333333333,cycling,2,0.08261671362735838
2581,G1,0.26666666699999997,cycling,2,0.1945345467078874
2582,G1,5.6,cycling,2,0.1010185372984368
2583,G1,3.4666666669999997,cycling,2,0.11936059721672579
2584,G2,16.8,cycling,2,0.3357970721192212
2585,S,7.466666667,cycling,2,0.22493082283227106
2586,G1,3.4666666669999997,cycling,2,0.13260995841469891
2587,G1,0.26666666699999997,cycling,2,0.23716045029608265
2588,G2,15.73333333,cycling,2,0.25506878584272025
2589,G1,2.933333333,cycling,2,0.07235329140520583
2590,G1,4.266666667,cycling,2,0.08023980851285067
2591,S,6.666666667,cycling,2,0.14800532142841397
2592,G2,21.86666667,cycling,2,0.41297138768628694
2593,S,6.4,cycling,2,0.1401840271994022
2594,S,7.2,cycling,2,0.232411247666445
2595,G0,12.8,arrested,2,0.10475659191158192
2596,S,7.733333332999999,cycling,2,0.1978367443186096
2597,G1,3.2,cycling,2,0.1942751541604954
2598,S,7.733333332999999,cycling,2,0.22761497844034526
2599,S,7.2,cycling,2,0.17169375699679687
2600,S,7.733333332999999,cycling,2,0.28173021624832933
2601,G2,14.93333333,cycling,2,0.3044393663087053
2602,G1,1.066666667,cycling,2,0.06589391289885856
2603,G1,5.066666667,cycling,2,0.07766476612560293
2604,G0,1.8666666669999998,arrested,2,0.0882549564936045
2605,G1,0.26666666699999997,cycling,2,0.12368539613361615
2606,G0,1.333333333,arrested,2,0.051775168465060015
2607,S,7.733333332999999,cycling,2,0.1777225397114078
2608,G1,3.4666666669999997,cycling,2,0.17052342579233926
2609,S,6.666666667,cycling,2,0.30358375181927727
2610,G1,8.266666667,cycling,2,0.13079368389523627
2611,S,7.2,cycling,2,0.21063758592757906
2612,S,13.6,cycling,2,0.21395837453622335
2613,G1,1.6,cycling,2,0.030855746412084984
2614,G0,3.2,arrested,2,0.1479725890966598
2615,S,10.66666667,cycling,2,0.26282394786535546
2616,G1,3.733333333,cycling,2,0.06450759833357737
2617,G1,3.2,cycling,2,0.10304789316427775
2618,S,13.86666667,cycling,2,0.23230798499446145
2619,S,15.2,cycling,2,0.22605769304550216
2620,G1,2.933333333,cycling,2,0.05875843097645837
2621,S,8.266666667,cycling,2,0.13989025993553456
2622,G0,1.8666666669999998,arrested,2,0.12096810904424703
2623,G2,11.2,cycling,2,0.30018395110183965
2624,G0,1.333333333,arrested,2,0.0821477414722225
2625,G2,12.0,cycling,2,0.27296862467940886
2626,G1,2.4,cycling,2,0.07266634209956191
2627,G0,2.133333333,arrested,2,0.07185738544954211
2628,G0,3.4666666669999997,arrested,2,0.06803905640456713
2629,G1,3.733333333,cycling,2,0.09660913542919254
2630,G1,1.066666667,cycling,2,0.09898235845140758
2631,G0,2.133333333,arrested,2,0.11430607195079512
2632,G1,4.266666667,unassigned,2,0.09895872222431791
2633,S,12.8,cycling,2,0.30351012444459363
2634,G1,3.4666666669999997,cycling,2,0.12278884409638989
2635,G1,7.2,cycling,2,0.10332653602274584
2636,G1,5.8666666670000005,cycling,2,0.13522360328725574
2637,G1,5.8666666670000005,cycling,2,0.09564834167957464
2638,S,12.53333333,cycling,2,0.21005109528470545
2639,G2,13.86666667,cycling,2,0.31087555432168507
2640,G1,2.666666667,cycling,2,0.18788051404454711
2641,G1,3.2,unassigned,2,0.11869768993457867
2642,G1,5.066666667,unassigned,2,0.07756642802301394
2643,G1,3.733333333,cycling,2,0.10764423776304403
2644,G0,2.4,arrested,2,0.07253965557439793
2645,S,10.13333333,cycling,2,0.26623148490395643
2646,G1,2.933333333,cycling,2,0.1242064074429875
2647,G1,4.0,cycling,2,0.14901640251061574
2648,G2,15.73333333,cycling,2,0.29721908067601993
2649,G1,0.26666666699999997,cycling,2,0.10930576824562589
2650,G1,3.733333333,cycling,2,0.09756547448213489
2651,G0,4.533333333,arrested,2,0.13127745820321632
2652,G1,2.666666667,cycling,2,0.12544278079503343
2653,G1,3.4666666669999997,cycling,2,0.1630286486795335
2654,S,5.6,cycling,2,0.16741920311428427
2655,G1,0.26666666699999997,cycling,2,0.09729971103264709
2656,G2,17.33333333,cycling,2,0.43390598972390076
2657,S,6.1333333329999995,cycling,2,0.21320691980286513
2658,G1,4.8,cycling,2,0.11855349283002466
2659,G1,0.26666666699999997,unassigned,2,0.07287775538055137
2660,S,13.6,cycling,2,0.21769720535136283
2661,S,5.8666666670000005,cycling,2,0.20346214875424323
2662,S,6.1333333329999995,cycling,2,0.16694284203020768
2663,G1,0.8,cycling,2,0.06731446161580383
2664,G1,5.8666666670000005,unassigned,2,0.0767441686179484
2665,G1,6.666666667,cycling,2,0.15724448248204298
2666,G1,2.666666667,cycling,2,0.08512619254125117
2667,G1,2.4,cycling,2,0.09761879744797276
2668,G1,4.266666667,cycling,2,0.13336523630404676
2669,S,6.666666667,cycling,2,0.14930038000908585
2670,S,12.26666667,cycling,2,0.1875957274841412
