UMAP1,UMAP2,annotated_age,state,phase,pseudotime
27.73722,22.346731,8.8,cycling,S,0.56282043
23.575642,17.80454,8.0,cycling,S,0.4473762
28.461666,16.937716,7.466666667,cycling,S,0.6884303
26.250761,22.808777,14.93333333,cycling,S,0.5443019
22.303505,17.643227,4.533333333,cycling,G1,0.48374596
23.608053,17.55755,7.466666667,cycling,S,0.48159835
23.953365,17.19613,4.266666667,nan,G1,0.4541542
25.555153,17.410295,8.8,cycling,S,0.56325495
26.249708,16.49108,5.333333333,cycling,S,0.55141634
29.888048,18.2328,2.666666667,cycling,G1,0.74514765
27.959496,17.156237,10.93333333,cycling,S,0.6349353
25.894442,17.007818,4.266666667,cycling,G1,0.52252036
26.437958,16.191946,1.8666666669999998,arrested,G0,0.5317438
27.70015,17.45969,0.533333333,arrested,G0,0.5381359
23.037308,16.590752,5.066666667,cycling,G1,0.52118915
23.990616,16.500837,5.333333333,arrested,G0,0.50905126
28.058626,17.06677,6.933333332999999,cycling,S,0.61360055
27.94843,18.576853,6.933333332999999,cycling,S,0.5496006
28.338198,16.589705,4.533333333,nan,G1,0.6743665
22.525225,16.94473,15.2,arrested,G0,0.46387458
24.196386,16.728296,5.333333333,nan,G1,0.47686148
25.287891,21.78766,7.466666667,cycling,S,0.36359608
26.217821,22.443289,6.933333332999999,cycling,S,0.4319217
26.509632,22.65422,4.266666667,cycling,G1,0.43356934
29.490309,16.855146,2.133333333,cycling,G1,0.5541909
24.314161,19.988369,16.8,cycling,G2,0.42153096
24.041233,18.005228,13.33333333,cycling,G2,0.47874263
28.385431,17.132637,12.53333333,cycling,S,0.65979195
22.677649,17.444807,2.4,nan,G1,0.48483196
28.687567,17.18572,2.4,cycling,G1,0.67921466
25.53819,17.813637,7.466666667,cycling,S,0.5119194
24.942154,18.40623,6.933333332999999,cycling,S,0.52973515
24.320791,22.447556,0.8,cycling,G1,0.23562413
25.904495,22.216309,11.46666667,cycling,S,0.41821232
27.288002,17.965033,9.6,cycling,S,0.53724474
28.470682,19.55463,13.86666667,cycling,G2,0.6496872
22.481743,17.054802,6.666666667,cycling,G1,0.48756775
27.597515,17.636776,0.533333333,arrested,G0,0.52366805
27.076078,18.74208,8.8,cycling,S,0.5473408
23.328377,18.107729,4.8,cycling,S,0.45391485
27.703005,22.543507,5.8666666670000005,cycling,S,0.58542424
27.20536,21.200228,18.13333333,cycling,G2,0.55667716
28.158695,16.657822,1.8666666669999998,cycling,G1,0.65571404
27.682076,20.915768,15.73333333,cycling,G2,0.69786984
25.560535,17.03886,0.8,cycling,G1,0.4766106
25.698915,17.608818,5.8666666670000005,cycling,S,0.43639362
31.11758,18.516888,2.133333333,nan,G1,0.97222376
26.162317,17.65426,4.8,cycling,G1,0.44764826
20.878702,16.95042,20.26666667,nan,G1,0.7101481
29.466429,18.167059,0.533333333,cycling,G1,0.6711322
26.801832,19.942516,15.46666667,cycling,G2,0.5555675
25.783056,22.454212,10.93333333,cycling,S,0.43869174
27.834002,18.013859,14.66666667,cycling,G2,0.5874953
24.967005,17.387028,7.733333332999999,cycling,S,0.47056514
24.110788,17.568464,9.866666667,cycling,G2,0.49874943
23.643562,18.289501,6.933333332999999,cycling,S,0.47931093
24.513277,18.167196,6.933333332999999,cycling,S,0.5155877
24.18701,17.137848,16.53333333,cycling,G2,0.5214722
28.37656,17.200762,4.266666667,cycling,G1,0.6399238
26.390211,22.375103,4.266666667,cycling,S,0.396411
26.030792,17.12525,6.4,cycling,G1,0.50841767
26.411617,17.303614,2.4,arrested,G0,0.5031431
23.238018,18.139633,7.466666667,cycling,S,0.4734105
25.190062,16.68994,4.0,arrested,G0,0.5193604
26.993393,22.610258,3.2,arrested,G0,0.5183553
27.981546,16.640432,5.333333333,cycling,G1,0.62680763
25.93166,22.552343,5.8666666670000005,cycling,S,0.4167399
25.783253,16.726711,2.133333333,nan,G1,0.5118082
30.107203,17.870808,0.26666666699999997,arrested,G0,0.71359193
27.57226,16.848541,13.86666667,cycling,G2,0.59809256
29.690073,20.60836,0.0,cycling,G1,0.7705053
29.875769,17.845158,1.8666666669999998,cycling,G1,0.7572889
30.495632,17.396523,0.26666666699999997,arrested,G0,0.72728705
25.537516,18.319712,11.2,cycling,S,0.46567234
25.558907,17.392641,8.8,cycling,G1,0.52909094
25.605268,22.587608,8.533333333,cycling,S,0.3936313
25.40634,17.75376,8.0,cycling,S,0.49652812
25.880318,17.975061,0.8,cycling,G1,0.40236762
29.756187,20.642574,8.266666667,cycling,S,0.7931699
27.967665,18.790705,5.6,cycling,S,0.5336733
27.530489,17.175016,12.0,cycling,S,0.58338195
24.5504,22.32712,0.0,cycling,G1,0.22066519
28.783787,21.358313,17.33333333,cycling,G2,0.7420255
26.455753,17.734756,1.333333333,cycling,G1,0.4568822
25.850704,17.274277,0.8,cycling,G1,0.42518228
26.558964,22.339575,10.93333333,cycling,S,0.52069885
29.25651,18.26538,6.1333333329999995,cycling,G1,0.6506168
25.63233,22.409134,8.0,cycling,S,0.4540731
26.06322,22.629723,10.66666667,cycling,G2,0.4777307
26.080599,17.061209,2.666666667,cycling,G1,0.49410284
24.443962,16.68913,4.0,cycling,G1,0.49661797
26.193178,17.722918,8.0,cycling,S,0.5100258
24.782393,17.019932,6.933333332999999,cycling,S,0.49131978
30.038559,18.991856,5.8666666670000005,cycling,G1,0.80104893
28.207535,17.535522,1.066666667,arrested,G0,0.56127334
31.142513,18.694445,7.733333332999999,arrested,G0,0.9847754
25.287552,17.077108,5.6,cycling,G1,0.44652274
28.309381,17.295914,2.666666667,arrested,G0,0.5923282
27.926828,17.379992,9.6,cycling,S,0.6422588
28.15623,20.743332,14.4,cycling,G2,0.7775029
28.235544,16.916216,2.133333333,arrested,G0,0.60101336
29.796211,18.83987,3.2,cycling,G1,0.7292139
24.212078,20.351362,7.2,cycling,S,0.36037707
28.242716,17.934763,7.466666667,cycling,S,0.61341727
28.698586,22.073147,5.8666666670000005,cycling,S,0.6745242
30.29114,19.043169,3.2,cycling,G1,0.8187716
31.069893,17.568748,1.333333333,cycling,G1,0.8348628
24.011194,16.295128,4.266666667,cycling,G1,0.5225651
25.125156,16.617666,4.8,cycling,G1,0.50882435
25.43458,22.344366,6.4,cycling,G1,0.45492485
26.852337,16.219036,3.733333333,cycling,G1,0.5537417
27.904123,16.707678,6.1333333329999995,cycling,G1,0.6384554
30.550264,19.14318,2.133333333,cycling,G1,0.9146227
27.799925,17.26778,3.733333333,nan,G1,0.53802985
27.541515,18.910501,11.2,cycling,S,0.5090516
28.580795,18.261305,3.2,nan,G1,0.5871444
22.687662,16.374596,2.666666667,arrested,G0,0.52280617
25.333096,22.657389,3.733333333,cycling,G1,0.43912476
27.887218,22.333586,4.266666667,cycling,G1,0.56895643
28.091103,17.20307,1.066666667,cycling,G1,0.5373334
27.585905,16.95542,3.2,cycling,G1,0.57611305
21.221071,16.719555,7.733333332999999,arrested,G0,0.61363
27.16477,17.621103,4.8,cycling,G1,0.53524286
24.791103,15.521575,1.8666666669999998,cycling,G1,0.51319295
24.92773,16.561716,4.8,cycling,G1,0.5046303
28.046734,18.479122,6.1333333329999995,cycling,G1,0.53349906
25.537918,22.537186,6.1333333329999995,cycling,S,0.458499
29.640778,18.731655,5.8666666670000005,cycling,G1,0.70193803
25.662876,22.867926,5.6,cycling,G1,0.43006977
27.82403,18.569052,5.8666666670000005,cycling,S,0.5742816
28.11397,18.444157,7.466666667,cycling,S,0.518439
26.76047,17.060293,6.1333333329999995,cycling,G1,0.5583941
22.67192,18.249191,0.533333333,cycling,G1,0.3709945
27.521982,20.864988,14.13333333,cycling,G2,0.6368464
25.951612,22.70691,3.4666666669999997,cycling,G1,0.38194004
25.465609,16.712452,2.4,cycling,G1,0.4928044
27.042511,17.217974,1.333333333,cycling,G1,0.51376206
28.519855,20.721205,15.2,cycling,G2,0.7558328
25.229546,16.350367,1.8666666669999998,cycling,G1,0.5562861
26.584202,16.97339,2.4,arrested,G0,0.51267713
25.19468,17.048264,0.8,cycling,G1,0.48121253
24.508375,21.44982,0.0,cycling,G1,0.31651136
30.71493,18.28759,14.13333333,cycling,G2,0.8148118
29.615736,17.397305,1.333333333,arrested,G0,0.7897595
27.440754,18.674198,6.933333332999999,cycling,S,0.54449594
26.778059,19.161402,14.66666667,cycling,G2,0.6654354
28.829933,19.53662,17.86666667,cycling,G2,0.6693536
28.485563,20.84226,15.73333333,cycling,G2,0.72538877
29.880402,18.781574,0.0,cycling,G1,0.72962695
29.514692,17.979393,3.2,cycling,G1,0.73580164
27.355326,18.46214,9.066666667,cycling,S,0.56978554
23.14312,16.863031,2.133333333,arrested,G0,0.52241504
29.20298,19.04123,1.333333333,arrested,G0,0.6859727
27.918865,17.71168,8.266666667,cycling,S,0.6172214
26.42957,16.111427,7.466666667,cycling,S,0.5827101
26.525528,22.782295,5.6,cycling,G1,0.4623314
27.029732,16.00237,3.4666666669999997,cycling,G1,0.5852369
25.792238,22.782772,4.266666667,arrested,G0,0.40136242
29.676836,17.89198,4.266666667,cycling,G1,0.678764
25.463696,23.031628,1.066666667,nan,G1,0.5327775
26.519537,17.840843,10.4,cycling,S,0.6275588
26.17604,22.923687,1.066666667,cycling,G1,0.48091617
26.973597,22.44005,15.2,cycling,S,0.47209686
29.018791,19.110886,4.266666667,cycling,G1,0.64418787
25.865122,22.858932,8.0,cycling,S,0.48943785
27.152176,17.98629,1.333333333,arrested,G0,0.531697
27.53891,16.237186,2.133333333,cycling,G1,0.59103817
26.235594,16.114477,7.2,cycling,S,0.52376515
23.85567,15.98568,0.533333333,cycling,G1,0.5221032
25.05047,18.576275,15.46666667,cycling,G2,0.5040219
25.621567,16.176512,0.8,cycling,G1,0.49639672
30.215557,19.875292,15.73333333,cycling,G2,0.8590037
22.956783,16.239695,1.066666667,cycling,G1,0.52392244
24.214602,15.612375,3.4666666669999997,cycling,G1,0.52730525
25.06188,16.952755,6.666666667,cycling,S,0.54812396
27.842005,22.57026,6.1333333329999995,cycling,G1,0.592232
24.136127,16.381874,4.0,nan,G1,0.521301
28.326845,19.948092,16.0,cycling,G2,0.7404754
30.3051,19.924757,8.266666667,cycling,S,0.8553475
27.14392,15.903139,2.933333333,arrested,G0,0.5773878
26.5391,17.178831,6.933333332999999,cycling,S,0.60462815
26.612541,19.158676,16.26666667,cycling,G2,0.63716763
27.368376,17.770927,7.466666667,cycling,S,0.59152544
29.039103,18.688005,7.733333332999999,cycling,S,0.67305803
26.854097,16.028605,7.2,cycling,S,0.6039587
27.477386,18.54099,9.6,cycling,S,0.53464615
23.30022,16.788294,8.533333333,cycling,S,0.5191488
24.30914,17.816553,5.6,cycling,S,0.49442226
25.171028,22.269604,9.333333332999999,cycling,S,0.4587681
24.970636,17.4439,7.733333332999999,cycling,S,0.5499907
21.141205,16.697958,17.86666667,arrested,G0,0.66695946
28.46704,18.245127,7.466666667,cycling,S,0.6606221
28.647,19.812538,17.06666667,cycling,G2,0.6614117
29.19403,18.926874,19.46666667,cycling,S,0.65466493
27.073736,16.688286,5.8666666670000005,cycling,S,0.5872066
29.465214,19.291998,5.6,cycling,G1,0.611095
25.611351,22.723305,1.6,cycling,G1,0.37428477
24.560356,16.487583,4.533333333,cycling,G1,0.5233603
27.957485,19.688684,14.13333333,cycling,G2,0.76554763
25.246159,22.508207,0.26666666699999997,cycling,G1,0.36770314
26.963175,17.746122,0.26666666699999997,cycling,G1,0.49501735
25.37809,19.044224,6.4,cycling,S,0.4079628
28.719015,19.01956,7.2,cycling,S,0.57784915
27.9792,17.779331,6.4,cycling,S,0.61697066
22.743753,17.472145,2.933333333,cycling,G1,0.4686832
22.715204,16.243397,2.666666667,cycling,G1,0.55563337
29.576044,17.588785,0.26666666699999997,cycling,G1,0.5943714
29.607042,18.173672,1.333333333,nan,G1,0.72370154
27.966785,17.738068,8.8,cycling,S,0.5941094
26.649221,19.518177,14.4,cycling,G2,0.65818876
28.912241,19.304588,19.2,cycling,G2,0.6932072
25.98221,17.534033,0.26666666699999997,cycling,G1,0.42671463
30.816662,18.803967,1.333333333,cycling,G1,0.8970907
28.187244,20.790443,15.73333333,cycling,G2,0.6943024
27.73081,16.914587,4.533333333,arrested,G0,0.6091848
22.70997,16.956802,1.8666666669999998,nan,G1,0.5099946
25.368692,22.940414,8.0,arrested,G0,0.486741
25.686361,22.979591,2.133333333,cycling,G1,0.4948405
26.003304,15.735872,3.733333333,cycling,G1,0.5478754
23.41383,16.794376,6.666666667,cycling,S,0.49210656
27.429752,17.334728,0.26666666699999997,cycling,G1,0.5753985
23.39738,16.054617,2.133333333,arrested,G0,0.52895504
30.631847,18.90902,3.2,nan,G1,0.8597644
23.436022,17.323412,2.666666667,cycling,G1,0.502814
25.245241,17.111746,6.933333332999999,cycling,S,0.5147383
27.981024,17.083614,3.4666666669999997,cycling,G1,0.57069767
28.673958,19.71284,21.06666667,cycling,G2,0.71183854
25.699795,22.750244,1.8666666669999998,cycling,G1,0.36907
26.486977,16.03187,8.0,cycling,S,0.5533317
24.331541,16.47243,2.933333333,cycling,G1,0.51294315
27.064583,22.842724,4.0,cycling,G1,0.4985334
22.968798,16.473867,2.933333333,cycling,G1,0.5116223
25.069658,17.998169,7.733333332999999,cycling,S,0.5204926
26.633463,17.150503,3.2,cycling,G1,0.5813397
23.15272,16.393503,11.2,arrested,G0,0.565424
29.742542,19.279207,7.733333332999999,cycling,S,0.7089852
28.53429,17.890028,6.1333333329999995,arrested,G0,0.5941557
26.200064,15.812159,1.066666667,cycling,G1,0.54274327
24.769989,16.413267,6.666666667,cycling,S,0.48456037
25.223024,16.324987,4.266666667,nan,G1,0.5471002
28.942196,21.421005,14.4,cycling,G2,0.8166137
25.010891,16.235428,3.4666666669999997,cycling,G1,0.5556311
29.811918,19.318932,6.4,cycling,G1,0.68743193
24.779253,18.289253,6.933333332999999,cycling,S,0.5066324
29.422684,19.116323,20.53333333,cycling,G2,0.6793942
27.938936,18.288364,8.533333333,cycling,S,0.5808534
30.606094,17.507105,4.533333333,nan,G1,0.7519092
29.903887,18.730055,5.066666667,arrested,G0,0.7588556
27.640816,18.235096,18.13333333,cycling,G2,0.59687465
26.024376,18.049091,18.93333333,cycling,S,0.59667474
27.440784,16.728233,1.6,cycling,G1,0.58405
24.26452,18.604013,15.46666667,cycling,G2,0.45328972
23.530027,16.675848,5.333333333,cycling,S,0.50660276
27.509535,18.365587,17.86666667,cycling,S,0.60537905
24.835806,16.945549,7.466666667,cycling,S,0.5724086
27.076572,17.317652,3.2,cycling,G1,0.55794305
26.84736,18.138912,9.066666667,cycling,G1,0.4723536
26.059341,16.663483,5.8666666670000005,cycling,S,0.53278196
23.887678,16.855463,5.8666666670000005,cycling,G1,0.5728633
25.525314,16.420094,7.466666667,cycling,S,0.6061892
26.253199,19.383028,10.93333333,cycling,G2,0.5670169
30.04416,18.766258,11.2,cycling,S,0.7078493
27.750824,18.997282,16.53333333,cycling,G2,0.6056148
22.738035,16.33814,4.266666667,cycling,G1,0.54245
25.683176,17.849493,5.6,cycling,S,0.5130735
23.69379,16.344906,4.8,cycling,G1,0.62912196
24.06506,15.945859,2.666666667,cycling,G1,0.5316759
28.890833,18.561535,15.2,cycling,S,0.6530938
26.671297,16.60547,10.66666667,cycling,S,0.56662923
25.310892,22.387947,5.8666666670000005,cycling,G1,0.45342404
26.592045,18.147717,18.66666667,cycling,G2,0.57497096
26.669983,17.181623,8.533333333,cycling,S,0.5637885
30.314877,19.405241,15.2,cycling,G2,0.8864272
30.456259,18.786108,2.933333333,cycling,G1,0.7609414
28.241505,18.690504,10.66666667,cycling,S,0.5563981
28.730057,17.839342,15.46666667,cycling,G2,0.6497952
28.808979,17.532112,1.6,arrested,G0,0.5709035
26.533869,16.905836,4.0,cycling,G1,0.5877623
25.953444,22.965246,6.1333333329999995,cycling,G1,0.51597345
27.059994,22.479757,0.533333333,arrested,G0,0.46513903
25.946527,16.152351,7.2,cycling,S,0.5730463
30.1589,19.426586,4.8,cycling,S,0.8179933
26.014133,22.435797,7.733333332999999,cycling,S,0.4851471
20.81868,16.902267,7.466666667,arrested,G0,0.6826641
27.147142,22.72411,0.533333333,arrested,G0,0.45307735
26.730293,19.134754,15.73333333,cycling,G2,0.6471851
23.084015,17.765919,6.4,cycling,S,0.5276024
29.103405,18.529858,9.333333332999999,cycling,S,0.66366935
30.509382,18.006065,3.733333333,arrested,G0,0.6907491
22.913504,16.330051,1.8666666669999998,arrested,G0,0.53488743
25.48018,17.267784,7.2,cycling,S,0.55129015
25.031942,16.8937,10.66666667,cycling,G1,0.5883732
27.321249,16.183617,1.8666666669999998,arrested,G0,0.5453003
25.126297,22.803345,6.4,arrested,G0,0.4987452
29.014805,18.48067,2.933333333,cycling,G1,0.62929565
26.969957,18.928663,4.0,cycling,G1,0.41175655
30.754154,18.022097,2.133333333,nan,G1,0.8231485
28.851265,17.40307,4.266666667,cycling,G1,0.6120841
25.954634,17.81191,11.46666667,cycling,S,0.63759154
28.026062,18.076445,17.86666667,arrested,G0,0.5979868
27.979225,21.866472,16.53333333,cycling,G2,0.56767714
23.778517,15.765966,2.133333333,cycling,G1,0.49760452
27.077404,15.992931,2.133333333,arrested,G0,0.5478218
28.940853,18.273762,5.6,cycling,S,0.6197788
25.266888,22.730312,3.4666666669999997,cycling,G1,0.38972974
24.466845,17.784502,7.2,cycling,S,0.49629608
25.894402,16.559984,4.8,cycling,G1,0.59493303
24.925264,17.683859,15.2,cycling,S,0.5242589
27.812109,16.567133,0.533333333,arrested,G0,0.5397368
25.836586,15.565259,2.933333333,cycling,G1,0.5364885
21.500967,17.853708,6.1333333329999995,arrested,G0,0.4655433
27.720867,17.779757,7.2,cycling,S,0.6231044
22.791037,16.905546,1.6,arrested,G0,0.49495834
27.03348,17.960968,1.8666666669999998,nan,G1,0.45250115
28.49084,18.569052,3.2,nan,G1,0.56512666
25.457071,16.584652,1.6,arrested,G0,0.5260359
24.25508,18.057613,14.13333333,cycling,G2,0.56544834
25.262201,22.894886,1.6,arrested,G0,0.4150702
26.722706,16.464466,3.2,cycling,G1,0.58987576
25.097103,22.754564,1.6,nan,G1,0.35648632
28.210154,22.376802,2.933333333,nan,G1,0.6317362
25.362942,16.716396,4.8,cycling,G1,0.61756945
24.96415,18.106834,20.53333333,nan,S,0.5310026
26.874285,19.083132,10.66666667,cycling,G2,0.6306483
22.25548,16.242281,3.2,nan,G1,0.5723757
26.905333,15.909446,3.4666666669999997,arrested,G0,0.57614905
28.400152,19.120857,11.2,cycling,S,0.5071122
27.146852,17.95039,5.6,cycling,S,0.6019658
29.694035,19.307417,5.066666667,cycling,S,0.64860487
27.429052,17.206331,5.333333333,cycling,S,0.6053661
29.33103,17.775585,2.666666667,cycling,G1,0.66391486
24.695938,17.059969,10.66666667,cycling,S,0.56316537
30.277584,18.567554,0.8,cycling,G1,0.8283236
22.935682,16.953014,2.4,cycling,G1,0.6158764
28.790707,17.805504,1.6,nan,G1,0.6192462
25.932194,18.13521,10.93333333,cycling,S,0.5676066
22.963757,16.70972,1.8666666669999998,arrested,G0,0.68845546
25.597437,15.641872,2.133333333,arrested,G0,0.5175319
29.263695,19.061857,12.0,cycling,G2,0.6816877
30.81338,18.096996,1.066666667,cycling,G1,0.7900355
23.867474,18.149351,13.06666667,cycling,G2,0.43333498
27.983374,16.547165,0.533333333,nan,G1,0.58698624
23.28153,16.213682,1.6,arrested,G0,0.5119191
30.363722,18.146593,0.8,cycling,G1,0.7820034
21.769072,16.65265,5.066666667,arrested,G0,0.5976553
24.076,17.344877,8.533333333,cycling,S,0.53223747
25.377031,17.680834,8.0,cycling,S,0.6105573
25.979794,15.588876,0.26666666699999997,cycling,G1,0.5251382
27.723124,18.629923,20.26666667,cycling,S,0.58388716
27.780523,16.761156,1.8666666669999998,arrested,G0,0.5748152
30.041616,19.360691,7.2,cycling,S,0.7621621
22.019041,16.464447,12.8,arrested,G0,0.56243813
27.550413,16.165077,4.266666667,cycling,G1,0.5709556
23.676935,16.271082,4.0,arrested,G0,0.5974988
25.000969,16.183752,7.2,cycling,S,0.4873598
21.159813,17.157022,10.4,arrested,G0,0.54033786
26.643032,16.940536,1.6,arrested,G0,0.5991527
25.895374,16.991583,5.6,cycling,S,0.5938517
23.349508,15.970551,0.26666666699999997,cycling,G1,0.5768066
30.07046,18.873302,2.133333333,cycling,G1,0.8356748
31.039427,17.748486,2.933333333,cycling,G1,0.85713714
23.309954,18.007107,3.733333333,cycling,G1,0.436318
30.173183,18.249971,8.8,cycling,S,0.87497944
23.160746,20.867208,2.666666667,cycling,G1,0.15612404
22.281298,16.14755,3.2,arrested,G0,0.5606024
29.864794,17.408867,6.666666667,cycling,S,0.6286139
30.461952,17.07801,6.933333332999999,cycling,S,0.6466942
24.361862,16.88541,7.2,cycling,S,0.56654257
27.364311,16.195839,2.4,arrested,G0,0.57461685
23.441992,16.347382,8.0,nan,S,0.57030654
22.91339,16.61314,3.733333333,cycling,G1,0.54956484
24.534092,16.682272,1.066666667,cycling,G1,0.46668532
23.93458,15.713109,2.666666667,nan,G1,0.50198036
30.791494,17.939507,4.266666667,cycling,G1,0.82132393
24.944452,17.039106,6.933333332999999,cycling,S,0.48278776
27.333632,16.162045,4.533333333,arrested,G0,0.55320764
25.5137,17.681456,8.0,cycling,S,0.618854
22.766792,16.821968,5.6,arrested,G0,0.6374871
26.96763,17.82923,11.73333333,cycling,S,0.6323007
25.141218,17.28698,9.333333332999999,cycling,S,0.57211834
24.80339,16.986486,8.0,cycling,S,0.559464
29.260406,16.731092,2.133333333,arrested,G0,0.7142467
24.962576,17.475866,6.4,cycling,S,0.50643754
26.520615,17.219296,6.666666667,cycling,S,0.60512173
30.801466,18.482141,5.6,arrested,G0,0.90390307
23.036236,16.81979,5.333333333,cycling,G1,0.59443545
27.3633,18.271572,12.26666667,cycling,G2,0.598514
30.582037,17.794243,0.26666666699999997,cycling,G1,0.8229089
29.024998,17.596363,3.2,cycling,G1,0.5980656
22.008537,16.384516,12.8,arrested,G0,0.592667
26.70031,16.23992,1.6,arrested,G0,0.55384934
24.487562,15.432066,2.666666667,cycling,G1,0.5556742
22.013084,16.178537,9.066666667,arrested,G0,0.6326922
25.382948,16.865229,9.333333332999999,cycling,S,0.59499645
26.723911,16.785318,1.6,arrested,G0,0.59265715
24.499088,17.001993,1.333333333,cycling,G1,0.45712444
25.23942,15.225955,1.066666667,arrested,G0,0.6076239
25.633665,15.94078,7.733333332999999,cycling,G1,0.56724465
22.979927,16.904484,9.6,nan,S,0.5771981
29.694473,18.689743,4.533333333,cycling,G1,0.71535057
21.781275,16.76269,15.2,arrested,G0,0.5517532
26.948198,19.419155,0.533333333,arrested,G0,0.44105253
30.21326,18.108446,0.26666666699999997,cycling,G1,0.8809312
26.879639,16.157457,4.533333333,cycling,G1,0.56635106
26.099874,15.887494,3.4666666669999997,nan,G1,0.54128087
26.741585,15.734195,1.6,cycling,G1,0.5617438
25.872993,17.591963,18.93333333,cycling,G2,0.5975438
30.581678,17.460747,0.0,arrested,G0,0.5968389
28.216547,21.627535,17.86666667,cycling,G2,0.6611248
30.89956,18.089212,1.6,arrested,G0,0.85107213
24.126135,15.408893,5.333333333,cycling,G1,0.5777414
30.996313,17.859991,0.0,nan,G1,0.8121656
25.767115,18.166986,6.666666667,cycling,S,0.42335862
30.548426,18.255934,0.533333333,cycling,G1,0.8021173
23.786507,16.129831,1.8666666669999998,arrested,G0,0.6133857
31.171202,18.485996,1.8666666669999998,arrested,G0,0.97568196
26.489916,16.263098,10.66666667,cycling,S,0.5829383
25.762268,17.008574,13.33333333,cycling,G2,0.5910737
24.32575,16.791372,4.533333333,cycling,G1,0.5044358
26.002241,16.473127,2.133333333,cycling,G1,0.529389
25.794355,18.02286,8.8,cycling,S,0.56037104
25.877228,23.027964,7.2,cycling,G1,0.48123676
23.101612,16.632992,1.8666666669999998,arrested,G0,0.638026
30.826664,17.774136,4.8,cycling,G1,0.777826
26.10348,16.9144,6.4,cycling,S,0.56876534
26.520708,16.408333,4.266666667,cycling,G1,0.548918
25.27199,15.511361,1.066666667,arrested,G0,0.5629857
31.209883,17.661173,7.2,cycling,S,0.87647593
26.158195,19.64154,13.6,cycling,G2,0.5535526
25.489796,15.657984,0.8,nan,G1,0.52167284
31.00611,18.843824,6.666666667,cycling,G1,1.0
24.78555,16.10156,1.6,arrested,G0,0.5766158
31.217215,18.73739,0.533333333,cycling,G1,0.943532
25.024904,17.58379,4.533333333,cycling,S,0.42652574
27.472912,16.259676,1.8666666669999998,cycling,G1,0.57274294
26.783882,16.234688,5.6,cycling,G1,0.53753024
30.774736,17.570261,1.066666667,arrested,G0,0.7764958
23.776348,15.987733,5.6,cycling,S,0.5881751
24.996845,15.939141,5.6,cycling,G1,0.5094827
28.433893,17.625935,1.8666666669999998,cycling,G1,0.57731396
26.91474,18.323046,10.66666667,cycling,S,0.5875162
30.910793,18.7497,0.26666666699999997,cycling,G1,0.9598063
22.984987,16.956347,0.533333333,cycling,G1,0.60010713
25.953613,15.609288,2.933333333,nan,G1,0.56192154
27.699833,17.702023,12.8,cycling,G2,0.618292
30.842743,17.83996,1.066666667,nan,G1,0.7898056
26.775646,16.968384,11.2,cycling,S,0.5524586
31.227236,17.769161,15.2,cycling,G2,0.86515605
30.751957,17.788052,8.8,cycling,S,0.81244963
23.31786,16.135683,1.6,arrested,G0,0.5887378
29.520832,18.42466,4.266666667,cycling,G1,0.75739795
24.030876,16.833284,7.2,cycling,S,0.54583627
27.651525,17.86402,4.8,cycling,S,0.5354684
27.131092,17.38308,14.66666667,cycling,G2,0.5967214
24.655573,16.94308,2.133333333,arrested,G0,0.4301217
25.502388,17.08095,17.86666667,cycling,G2,0.58461225
24.142344,16.301802,2.666666667,nan,G1,0.4892628
21.42207,16.469501,5.8666666670000005,arrested,G0,0.6212803
31.007439,18.579,5.6,cycling,S,0.9476218
25.720798,17.530855,7.466666667,cycling,S,0.593445
29.279188,18.591053,4.8,cycling,G1,0.6749642
26.414907,16.016558,1.6,arrested,G0,0.5556742
26.763958,16.173073,2.133333333,arrested,G0,0.5416122
28.43621,17.127928,6.1333333329999995,cycling,S,0.5585398
28.292343,17.066643,5.6,cycling,S,0.56955075
21.684172,16.397764,9.066666667,arrested,G0,0.61364985
30.651402,18.330547,0.8,arrested,G0,0.8028175
29.22721,17.17802,1.333333333,cycling,G1,0.5819181
26.595901,18.833282,4.533333333,cycling,G1,0.46741554
23.892849,15.720677,4.533333333,arrested,G0,0.57737154
30.53112,18.03782,0.0,arrested,G0,0.8077834
24.893976,17.442593,10.13333333,cycling,S,0.5428337
29.018312,20.818602,14.4,cycling,G2,0.82085425
27.49743,17.153282,2.4,arrested,G0,0.61119753
30.567772,18.702908,7.2,cycling,S,0.775266
30.40269,17.571976,0.26666666699999997,cycling,G1,0.7096944
23.880129,16.323738,10.66666667,nan,G1,0.5371613
26.076355,17.045843,1.066666667,arrested,G0,0.48630193
24.627895,21.348352,0.0,cycling,G1,0.3953467
29.856789,18.510963,5.6,arrested,G0,0.77817976
29.518475,16.838457,0.533333333,cycling,G1,0.5466844
30.960955,17.5691,0.0,cycling,G1,0.7750601
29.2874,18.38793,5.333333333,arrested,G0,0.7044033
29.071457,17.241007,7.2,cycling,S,0.6063689
26.452469,16.348537,1.6,nan,G1,0.52679074
28.53474,18.092735,8.8,arrested,G0,0.6295319
26.142815,17.436232,12.8,cycling,G2,0.6077572
25.605085,17.876253,13.86666667,cycling,S,0.5832805
24.169899,17.144478,11.73333333,cycling,S,0.56968606
28.264252,18.535458,4.533333333,cycling,G1,0.54404086
23.85175,15.637169,3.733333333,cycling,G1,0.5492225
29.775633,16.815363,4.0,arrested,G0,0.81376183
26.2108,16.96984,0.533333333,arrested,G0,0.51669186
