source,benchmark,mu_eV,exclusion_probability
IRAS_09149-6206,hubble,6.647300171036314e-11,0.0
IRAS_09149-6206,hubble,7.041989785449295e-11,0.0
IRAS_09149-6206,hubble,7.460114461875008e-11,0.0
IRAS_09149-6206,hubble,7.903065678861364e-11,0.0
IRAS_09149-6206,hubble,8.372317535285951e-11,0.0
IRAS_09149-6206,hubble,8.869431656014704e-11,0.0
IRAS_09149-6206,hubble,9.396062388838821e-11,0.0
IRAS_09149-6206,hubble,9.953962309984244e-11,0.0
IRAS_09149-6206,hubble,1.0544988056516245e-10,0.0
IRAS_09149-6206,hubble,1.1171106505048265e-10,0.0
IRAS_09149-6206,hubble,1.183440131731731e-10,0.0
IRAS_09149-6206,hubble,1.2537079874409196e-10,0.0
IRAS_09149-6206,hubble,1.3281480622709373e-10,0.0
IRAS_09149-6206,hubble,1.4070080856026865e-10,0.0
IRAS_09149-6206,hubble,1.4905504959788822e-10,0.0
IRAS_09149-6206,hubble,1.579053314474179e-10,0.0
IRAS_09149-6206,hubble,1.6728110699224553e-10,0.0
IRAS_09149-6206,hubble,1.7721357790803585e-10,0.0
IRAS_09149-6206,hubble,1.8773579849889013e-10,0.0
IRAS_09149-6206,hubble,1.988827856988812e-10,0.0
IRAS_09149-6206,hubble,2.1069163560502786e-10,0.0
IRAS_09149-6206,hubble,2.2320164692952392e-10,0.0
IRAS_09149-6206,hubble,2.3645445178205637e-10,0.0
IRAS_09149-6206,hubble,2.5049415421745026e-10,0.0
IRAS_09149-6206,hubble,2.653674770096987e-10,0.0
IRAS_09149-6206,hubble,2.811239171408467e-10,0.0
IRAS_09149-6206,hubble,2.9781591052216706e-10,0.0
IRAS_09149-6206,hubble,3.154990064958095e-10,0.0
IRAS_09149-6206,hubble,3.3423205269764626e-10,0.0
IRAS_09149-6206,hubble,3.54077390896527e-10,0.0
IRAS_09149-6206,hubble,3.7510106446165764e-10,0.0
IRAS_09149-6206,hubble,3.9737303814856123e-10,0.0
IRAS_09149-6206,hubble,4.209674309350268e-10,0.0
IRAS_09149-6206,hubble,4.459627626819105e-10,0.0
IRAS_09149-6206,hubble,4.724422154396483e-10,0.0
IRAS_09149-6206,hubble,5.004939102700953e-10,0.0
IRAS_09149-6206,hubble,5.302112005048994e-10,0.0
IRAS_09149-6206,hubble,5.616929824163815e-10,0.0
IRAS_09149-6206,hubble,5.950440243347784e-10,0.0
IRAS_09149-6206,hubble,6.303753153071294e-10,0.0
IRAS_09149-6206,hubble,6.678044344581044e-10,0.0
IRAS_09149-6206,hubble,7.074559422819879e-10,0.0
IRAS_09149-6206,hubble,7.494617951679602e-10,0.0
IRAS_09149-6206,hubble,7.939617845382291e-10,0.0
IRAS_09149-6206,hubble,8.411040020603817e-10,0.0
IRAS_09149-6206,hubble,8.910453324821541e-10,0.0
IRAS_09149-6206,hubble,9.43951975728718e-10,0.0
IRAS_09149-6206,hubble,1e-09,0.0
Combined,eddington,3.1622776601683793e-22,0.0
Combined,eddington,3.3500408299131226e-22,0.0
Combined,eddington,3.548952612051e-22,0.0
Combined,eddington,3.7596749657854597e-22,0.0
Combined,eddington,3.98290915476188e-22,0.0
Combined,eddington,4.219398080805024e-22,0.0
Combined,eddington,4.469928756224795e-22,0.0
Combined,eddington,4.735334922917121e-22,0.0
Combined,eddington,5.016499826976354e-22,0.0
Combined,eddington,5.314359158053252e-22,0.0
Combined,eddington,5.6299041632394675e-22,0.0
Combined,eddington,5.964184945842484e-22,0.0
Combined,eddington,6.31831396002767e-22,0.0
Combined,eddington,6.693469712958641e-22,0.0
Combined,eddington,7.090900686755171e-22,0.0
Combined,eddington,7.511929493320953e-22,0.0
Combined,eddington,7.957957275868697e-22,0.0
Combined,eddington,8.430468371788967e-22,0.0
Combined,eddington,8.93103525238212e-22,0.0
Combined,eddington,9.461323755890779e-22,0.0
Combined,eddington,1.0023098631248402e-21,0.0
Combined,eddington,1.0618229410993868e-21,0.0
Combined,eddington,1.1248696632894588e-21,0.0
Combined,eddington,1.1916598430985636e-21,0.0
Combined,eddington,1.2624157517956499e-21,0.0
Combined,eddington,1.3373728582124922e-21,0.0
Combined,eddington,1.4167806123611999e-21,0.0
Combined,eddington,1.5009032755797336e-21,0.0
Combined,eddington,1.5900207999682005e-21,0.0
Combined,eddington,1.684429760042315e-21,0.0
Combined,eddington,1.7844443397048366e-21,0.0
Combined,eddington,1.8903973778192232e-21,0.0
Combined,eddington,2.0026414758651832e-21,0.0
Combined,eddington,2.1215501713624566e-21,0.0
Combined,eddington,2.2475191809674852e-21,0.0
Combined,eddington,2.380967717380368e-21,0.0
Combined,eddington,2.522339884444104e-21,0.0
Combined,eddington,2.672106155079427e-21,0.0
Combined,eddington,2.830764936973206e-21,0.0
Combined,eddington,2.998844231231025e-21,0.0
Combined,eddington,3.1769033895140375e-21,0.0
Combined,eddington,3.3655349755070944e-21,0.0
Combined,eddington,3.565366736913637e-21,0.0
Combined,eddington,3.777063694539373e-21,0.0
Combined,eddington,4.001330355417197e-21,0.0
Combined,eddington,4.2389130573387915e-21,0.0
Combined,eddington,4.490602452594467e-21,0.0
Combined,eddington,4.7572361391878696e-21,0.0
Combined,eddington,5.039701448281167e-21,0.0
Combined,eddington,5.338938397147339e-21,0.0
Combined,eddington,5.655942817457184e-21,0.0
Combined,eddington,5.991769669310613e-21,0.0
Combined,eddington,6.3475365520423566e-21,0.0
Combined,eddington,6.724427423484249e-21,0.0
Combined,eddington,7.123696540062915e-21,0.0
Combined,eddington,7.546672630843902e-21,0.0
Combined,eddington,7.994763319413514e-21,0.0
Combined,eddington,8.469459808314611e-21,0.0
Combined,eddington,8.972341841624165e-21,0.0
Combined,eddington,9.505082962189551e-21,0.0
Combined,eddington,1.0069456081016958e-20,0.0
Combined,eddington,1.0667339377348549e-20,0.0
Combined,eddington,1.1300722549061409e-20,0.0
Combined,eddington,1.1971713434189657e-20,0.0
Combined,eddington,1.2682545025606525e-20,0.0
Combined,eddington,1.3435582902208262e-20,0.0
Combined,eddington,1.4233333101332957e-20,0.0
Combined,eddington,1.5078450458610542e-20,0.0
Combined,eddington,1.5973747442999017e-20,0.0
Combined,eddington,1.6922203516410424e-20,0.0
Combined,eddington,1.7926975049071374e-20,9.999999999998899e-05
Combined,eddington,1.8991405823619278e-20,9.999999999998899e-05
Combined,eddington,2.0119038162887735e-20,0.00019999999999997797
Combined,eddington,2.1313624718414332e-20,0.00029999999999996696
Combined,eddington,2.2579140958903754e-20,0.00039999999999995595
Combined,eddington,2.3919798400202372e-20,0.00039999999999995595
Combined,eddington,2.534005862081777e-20,0.0009000000000000119
Combined,eddington,2.6844648109619652e-20,0.0011999999999999789
Combined,eddington,2.843857399513978e-20,0.0021999999999999797
Combined,eddington,3.01271407088117e-20,0.0031999999999999806
Combined,eddington,3.1915967637605546e-20,0.0044999999999999485
Combined,eddington,3.3811007824806954e-20,0.006299999999999972
Combined,eddington,3.5818567781168297e-20,0.008600000000000052
Combined,eddington,3.794532847236958e-20,0.01200000000000001
Combined,eddington,4.019836755262485e-20,0.016599999999999948
Combined,eddington,4.2585182918434057e-20,0.02210000000000001
Combined,eddington,4.5113717660857745e-20,0.030200000000000005
Combined,eddington,4.779238649935595e-20,0.04090000000000005
Combined,eddington,5.0630103785164155e-20,0.055300000000000016
Combined,eddington,5.3636313167392457e-20,0.06889999999999996
Combined,eddington,5.682101902057648e-20,0.08640000000000003
Combined,eddington,6.019481973827287e-20,0.10609999999999997
Combined,eddington,6.3768943003486e-20,0.13190000000000002
Combined,eddington,6.755528315331668e-20,0.16410000000000002
Combined,eddington,7.156644076216339e-20,0.19700000000000006
Combined,eddington,7.581576457522087e-20,0.23419999999999996
Combined,eddington,8.031739593181363e-20,0.27269999999999994
Combined,eddington,8.508631582640564e-20,0.31499999999999995
Combined,eddington,9.013839476390788e-20,0.36349999999999993
Combined,eddington,9.549044557518077e-20,0.40989999999999993
Combined,eddington,1.011602793685175e-19,0.4563999999999999
Combined,eddington,1.0716676480328644e-19,0.5024
Combined,eddington,1.1352989088301311e-19,0.5434
Combined,eddington,1.2027083347685144e-19,0.586
Combined,eddington,1.274120257908285e-19,0.6235
Combined,eddington,1.3497723302339473e-19,0.6595
Combined,eddington,1.4299163145370142e-19,0.6926
Combined,eddington,1.514818922258341e-19,0.7262
Combined,eddington,1.6047627010780158e-19,0.7579
Combined,eddington,1.7000469752067146e-19,0.7837
Combined,eddington,1.8009888415078622e-19,0.8118
Combined,eddington,1.9079242247652651e-19,0.8406
Combined,eddington,2.021208995608453e-19,0.8615
Combined,eddington,2.1412201548157315e-19,0.8806
Combined,eddington,2.2683570879363115e-19,0.8974
Combined,eddington,2.4030428944069744e-19,0.9075
Combined,eddington,2.545725795585997e-19,0.9189
Combined,eddington,2.6968806263907034e-19,0.931
Combined,eddington,2.857010415502057e-19,0.9362
Combined,eddington,3.026648059395683e-19,0.9409
Combined,eddington,3.2063580957698237e-19,0.9412
Combined,eddington,3.3967385822722028e-19,0.9402
Combined,eddington,3.5984230867783083e-19,0.9326
Combined,eddington,3.812082795843888e-19,0.9252
Combined,eddington,4.0384287483492237e-19,0.9148
Combined,eddington,4.2782142017676217e-19,0.9008
Combined,eddington,4.532237138933769e-19,0.8849
Combined,eddington,4.801342923653465e-19,0.8607
Combined,eddington,5.086427113992609e-19,0.834
Combined,eddington,5.388438442608202e-19,0.8085
Combined,eddington,5.708381974038904e-19,0.7776
Combined,eddington,6.04732244946263e-19,0.7431
Combined,eddington,6.406387830052693e-19,0.7106
Combined,eddington,6.786773050723288e-19,0.6718
Combined,eddington,7.189743996757907e-19,0.6337
Combined,eddington,7.616641716552892e-19,0.5946
Combined,eddington,8.0688868844973995e-19,0.5564
Combined,eddington,8.547984528840423e-19,0.5177
Combined,eddington,9.055529040279257e-19,0.4885999999999999
Combined,eddington,9.59320947793827e-19,0.4566
Combined,eddington,1.0162815190393986e-18,0.42290000000000005
Combined,eddington,1.0766241770454977e-18,0.3944
Combined,eddington,1.1405497363511042e-18,0.3679
Combined,eddington,1.2082709350447735e-18,0.34230000000000005
Combined,eddington,1.2800131427364295e-18,0.31899999999999995
Combined,eddington,1.356015110565632e-18,0.2972
Combined,eddington,1.4365297657423857e-18,0.2712
Combined,eddington,1.5218250532643871e-18,0.2502
Combined,eddington,1.6121848276121808e-18,0.2298
Combined,eddington,1.7079097973894303e-18,0.21219999999999994
Combined,eddington,1.8093185260520697e-18,0.19469999999999998
Combined,eddington,1.9167484920568207e-18,0.18199999999999994
Combined,eddington,2.030557211956794e-18,0.16559999999999997
Combined,eddington,2.1511234301821585e-18,0.1511
Combined,eddington,2.2788483794649926e-18,0.13549999999999995
Combined,eddington,2.4141571161030127e-18,0.12319999999999998
Combined,eddington,2.557499934506018e-18,0.10729999999999995
Combined,eddington,2.7093538657320488e-18,0.09430000000000005
Combined,eddington,2.87022426500085e-18,0.0817
Combined,eddington,3.0406464934670687e-18,0.07099999999999995
Combined,eddington,3.2211876998506394e-18,0.06259999999999999
Combined,eddington,3.4124487078528964e-18,0.0534
Combined,eddington,3.615066015639745e-18,0.04679999999999995
Combined,eddington,3.8297139140462926e-18,0.039100000000000024
Combined,eddington,4.057106730551403e-18,0.03200000000000003
Combined,eddington,4.298001206490816e-18,0.025599999999999956
Combined,eddington,4.5531990154189785e-18,0.020000000000000018
Combined,eddington,4.823549431001458e-18,0.014599999999999946
Combined,eddington,5.109952153315599e-18,0.011600000000000055
Combined,eddington,5.413360302965376e-18,0.009700000000000042
Combined,eddington,5.734783592974964e-18,0.006700000000000039
Combined,eddington,6.075291689016077e-18,0.0041999999999999815
Combined,eddington,6.436017769151932e-18,0.0034999999999999476
Combined,eddington,6.8181622949444934e-18,0.0026000000000000467
Combined,eddington,7.222997006474758e-18,0.0018000000000000238
Combined,eddington,7.65186915457085e-18,0.0013999999999999568
Combined,eddington,8.10620598432847e-18,0.0010000000000000009
Combined,eddington,8.587519484845144e-18,0.0006000000000000449
Combined,eddington,9.097411420973753e-18,0.00029999999999996696
Combined,eddington,9.637578663841069e-18,0.0
Combined,eddington,1.0209818837871523e-17,0.0
Combined,eddington,1.0816036303107094e-17,0.0
Combined,eddington,1.1458248492734289e-17,0.0
Combined,eddington,1.2138592626906289e-17,0.0
Combined,eddington,1.285933282520587e-17,0.0
Combined,eddington,1.3622867641416497e-17,0.0
Combined,eddington,1.4431738045677345e-17,0.0
Combined,eddington,1.5288635880587233e-17,0.0
Combined,eddington,1.6196412819396532e-17,0.0
Combined,eddington,1.7158089856100135e-17,0.0
Combined,eddington,1.817686735901395e-17,0.0
Combined,eddington,1.9256135721291946e-17,0.0
Combined,eddington,2.0399486643826927e-17,0.0
Combined,eddington,2.1610725088083765e-17,0.0
Combined,eddington,2.2893881938644698e-17,0.0
Combined,eddington,2.4253227417603553e-17,0.0
Combined,eddington,2.5693285295451916e-17,0.0
Combined,eddington,2.721884794575185e-17,0.0
Combined,eddington,2.883499229369075e-17,0.0
Combined,eddington,3.0547096711599805e-17,0.0
Combined,eddington,3.2360858917655995e-17,0.0
Combined,eddington,3.42823149373396e-17,0.0
Combined,eddington,3.6317859190743535e-17,0.0
Combined,eddington,3.847426577258498e-17,0.0
Combined,eddington,4.075871099574057e-17,0.0
Combined,eddington,4.3178797273320216e-17,0.0
Combined,eddington,4.574257841876643e-17,0.0
Combined,eddington,4.8458586448165007e-17,0.0
Combined,eddington,5.1335859973973185e-17,0.0
Combined,eddington,5.4383974284648126e-17,0.0
Combined,eddington,5.761307321028087e-17,0.0
Combined,eddington,6.103390288028596e-17,0.0
Combined,eddington,6.465784748548132e-17,0.0
Combined,eddington,6.849696716357482e-17,0.0
Combined,eddington,7.256403813413898e-17,0.0
Combined,eddington,7.68725952166372e-17,0.0
Combined,eddington,8.143697687299496e-17,0.0
Combined,eddington,8.62723729246145e-17,0.0
Combined,eddington,9.139487510263756e-17,0.0
Combined,eddington,9.682153059967095e-17,0.0
Combined,eddington,1.02570398801195e-16,0.0
Combined,eddington,1.0866061138546002e-16,0.0
Combined,eddington,1.1511243599185759e-16,0.0
Combined,eddington,1.2194734366967382e-16,0.0
Combined,eddington,1.291880803316632e-16,0.0
Combined,eddington,1.3685874245025204e-16,0.0
Combined,eddington,1.449848572482715e-16,0.0
Combined,eddington,1.5359346765108953e-16,0.0
Combined,eddington,1.627132222828583e-16,0.0
Combined,eddington,1.72374470806362e-16,0.0
Combined,eddington,1.82609364923773e-16,0.0
Combined,eddington,1.934519653744048e-16,0.0
Combined,eddington,2.0493835528556603e-16,0.0
Combined,eddington,2.1710676025372716e-16,0.0
Combined,eddington,2.2999767555560525e-16,0.0
Combined,eddington,2.436540009125466e-16,0.0
Combined,eddington,2.5812118325664715e-16,0.0
Combined,eddington,2.7344736797375743e-16,0.0
Combined,eddington,2.8968355912668217e-16,0.0
Combined,eddington,3.068837891917639e-16,0.0
Combined,eddington,3.2510529887376294e-16,0.0
Combined,eddington,3.4440872759738236e-16,0.0
Combined,eddington,3.6485831530942397e-16,0.0
Combined,eddington,3.8652211626312697e-16,0.0
Combined,eddington,4.0947222549614935e-16,0.0
Combined,eddington,4.3378501875590024e-16,0.0
Combined,eddington,4.595414066706332e-16,0.0
Combined,eddington,4.868271040122284e-16,0.0
Combined,eddington,5.157329149466576e-16,0.0
Combined,eddington,5.463550352214865e-16,0.0
Combined,eddington,5.78795372296043e-16,0.0
Combined,eddington,6.131618844795769e-16,0.0
Combined,eddington,6.495689402061204e-16,0.0
Combined,eddington,6.88137698641567e-16,0.0
Combined,eddington,7.289965128896882e-16,0.0
Combined,eddington,7.722813571388658e-16,0.0
Combined,eddington,8.1813627917105845e-16,0.0
Combined,eddington,8.66713879738926e-16,0.0
Combined,eddington,9.181758204063624e-16,0.0
Combined,eddington,9.72693361542618e-16,0.0
Combined,eddington,1.0304479322602316e-15,0.0
Combined,eddington,1.0916317341936124e-15,0.0
Combined,eddington,1.1564483811275378e-15,0.0
Combined,eddington,1.2251135766041177e-15,0.0
Combined,eddington,1.2978558317634186e-15,0.0
Combined,eddington,1.3749172258064205e-15,0.0
Combined,eddington,1.4565542116112454e-15,0.0
Combined,eddington,1.5430384691835676e-15,0.0
Combined,eddington,1.6346578097814315e-15,0.0
Combined,eddington,1.73171713372336e-15,0.0
Combined,eddington,1.8345394450670975e-15,0.0
Combined,eddington,1.943466926536022e-15,0.0
Combined,eddington,2.0588620782701283e-15,0.0
Combined,eddington,2.1811089241915156e-15,0.0
Combined,eddington,2.3106142899989566e-15,0.0
Combined,eddington,2.4478091570444403e-15,0.0
Combined,eddington,2.5931500965976208e-15,0.0
Combined,eddington,2.7471207892708143e-15,0.0
Combined,eddington,2.9102336346614186e-15,0.0
Combined,eddington,3.083031456568283e-15,0.0
Combined,eddington,3.2660893094568846e-15,0.0
Combined,eddington,3.460016392185123e-15,0.0
Combined,eddington,3.665458075358149e-15,0.0
Combined,eddington,3.883098049059609e-15,0.0
Combined,eddington,4.113660598106074e-15,0.0
Combined,eddington,4.357913012397021e-15,0.0
Combined,eddington,4.616668140381601e-15,0.0
Combined,eddington,4.89078709413959e-15,0.0
Combined,eddington,5.181182115079497e-15,0.0
Combined,eddington,5.488819609789677e-15,0.0
Combined,eddington,5.814723366146207e-15,0.0
Combined,eddington,6.159977960380181e-15,0.0
Combined,eddington,6.52573236644241e-15,0.0
Combined,eddington,6.913203779678128e-15,0.0
Combined,eddington,7.323681667535288e-15,0.0
Combined,eddington,7.758532060787844e-15,0.0
Combined,eddington,8.219202099554231e-15,0.0
Combined,eddington,8.707224849239904e-15,0.0
Combined,eddington,9.224224402431152e-15,0.0
Combined,eddington,9.771921283717996e-15,0.0
Combined,eddington,1.0352138175434409e-14,0.0
Combined,eddington,1.0966805983368697e-14,0.0
Combined,eddington,1.1617970262631663e-14,0.0
Combined,eddington,1.2307798025066684e-14,0.0
Combined,eddington,1.3038584950855344e-14,0.0
Combined,eddington,1.3812763028320095e-14,0.0
Combined,eddington,1.4632908647345993e-14,0.0
Combined,eddington,1.550175117335772e-14,0.0
Combined,eddington,1.6422182030384097e-14,0.0
Combined,eddington,1.739726432343799e-14,0.0
Combined,eddington,1.8430243032234356e-14,0.0
Combined,eddington,1.9524555810168608e-14,0.0
Combined,eddington,2.068384442449619e-14,0.0
Combined,eddington,2.191196687578152e-14,0.0
Combined,eddington,2.3213010236951608e-14,0.0
Combined,eddington,2.4591304254680513e-14,0.0
Combined,eddington,2.6051435758367115e-14,0.0
Combined,eddington,2.7598263924661806e-14,0.0
Combined,eddington,2.923693644833607e-14,0.0
Combined,eddington,3.097290667331413e-14,0.0
Combined,eddington,3.2811951740874815e-14,0.0
Combined,eddington,3.4760191815419736e-14,0.0
Combined,eddington,3.682411045179003e-14,0.0
Combined,eddington,3.901057617190993e-14,0.0
Combined,eddington,4.1326865322565056e-14,0.0
Combined,eddington,4.3780686290381757e-14,0.0
Combined,eddington,4.638020515459344e-14,0.0
Combined,eddington,4.913407286296357e-14,0.0
Combined,eddington,5.2051454021305195e-14,0.0
Combined,eddington,5.514205739240302e-14,0.0
Combined,eddington,5.841616820583918e-14,0.0
Combined,eddington,6.188468238624396e-14,0.0
Combined,eddington,6.555914281388079e-14,0.0
Combined,eddington,6.945177773823689e-14,0.0
Combined,eddington,7.357554147245792e-14,0.0
Combined,eddington,7.794415750404951e-14,0.0
Combined,eddington,8.257216416531962e-14,0.0
Combined,eddington,8.747496301554433e-14,0.0
Combined,eddington,9.266887009586992e-14,0.0010881392818280489
Combined,eddington,9.817117022752184e-14,0.010337323177366686
Combined,eddington,1.0400017453402227e-13,0.055495103373231824
Combined,eddington,1.1017528137883874e-13,0.19205658324265507
Combined,eddington,1.1671704092126606e-13,0.4178454842219804
Combined,eddington,1.2364722350537175e-13,0.6528835690968444
Combined,eddington,1.3098889210959888e-13,0.8351468988030468
Combined,eddington,1.3876647909813072e-13,0.9396082698585418
Combined,eddington,1.470058675294417e-13,0.9820457018498367
Combined,eddington,1.557344772926135e-13,0.9951033732317737
Combined,eddington,1.649813563580802e-13,0.999455930359086
Combined,eddington,1.7477727744646843e-13,1.0
Combined,eddington,1.8515484043724022e-13,1.0
Combined,eddington,1.9614858085794294e-13,1.0
Combined,eddington,2.077950848151135e-13,1.0
Combined,eddington,2.2013311074930323e-13,1.0
Combined,eddington,2.332037184194286e-13,1.0
Combined,eddington,2.4705040554568305e-13,1.0
Combined,eddington,2.6171925256574997e-13,1.0
Combined,eddington,2.772590759860481e-13,1.0
Combined,eddington,2.937215908383558e-13,1.0
Combined,eddington,3.111615827824363e-13,1.0
Combined,eddington,3.296370904274275e-13,1.0
Combined,eddington,3.4920959847872787e-13,1.0
Combined,eddington,3.6994424235315717e-13,1.0
Combined,eddington,3.919100249433402e-13,1.0
Combined,eddington,4.1518004625266133e-13,1.0
Combined,eddington,4.3983174666502285e-13,1.0
Combined,eddington,4.659471646589634e-13,1.0
Combined,eddington,4.936132098237927e-13,1.0
Combined,eddington,5.229219520863103e-13,1.0
Combined,eddington,5.5397092811064e-13,1.0
Combined,eddington,5.868634658908172e-13,1.0
Combined,eddington,6.217090286163834e-13,1.0
Combined,eddington,6.58623578955309e-13,1.0
Combined,eddington,6.977299649665552e-13,1.0
Combined,eddington,7.391583289265477e-13,1.0
Combined,eddington,7.830465404301183e-13,1.0
Combined,eddington,8.295406552071858e-13,1.0
Combined,eddington,8.787954011821328e-13,1.0
Combined,eddington,9.30974693393395e-13,1.0
Combined,eddington,9.862521794868805e-13,1.0
Combined,eddington,1.0448118175985629e-12,1.0
Combined,eddington,1.106848488549412e-12,1.0
Combined,eddington,1.1725686443899225e-12,1.0
Combined,eddington,1.2421909954526188e-12,1.0
Combined,eddington,1.315947238198918e-12,1.0
Combined,eddington,1.3940828262825814e-12,1.0
Combined,eddington,1.4768577873957653e-12,1.0
Combined,eddington,1.5645475886160957e-12,1.0
Combined,eddington,1.6574440531344684e-12,1.0
Combined,eddington,1.7558563314144707e-12,1.0
Combined,eddington,1.8601119300152673e-12,1.0
Combined,eddington,1.9705578015018045e-12,1.0
Combined,eddington,2.0875614990694336e-12,1.0
Combined,eddington,2.2115123997254886e-12,1.0
Combined,eddington,2.3428230000983166e-12,1.0
Combined,eddington,2.4819302891862576e-12,1.0
Combined,eddington,2.629297202614827e-12,1.0
Combined,eddington,2.7854141632417745e-12,1.0
Combined,eddington,2.950800713236986e-12,1.0
Combined,eddington,3.1260072430687034e-12,1.0
Combined,eddington,3.311616823149788e-12,1.0
Combined,eddington,3.508247144239796e-12,1.0
Combined,eddington,3.7165525730601676e-12,1.0
Combined,eddington,3.937226329963491e-12,1.0
Combined,eddington,4.171002795903881e-12,1.0
Combined,eddington,4.4186599563859414e-12,1.0
Combined,eddington,4.681021990525308e-12,1.0
Combined,eddington,4.958962013837222e-12,1.0
Combined,eddington,5.253404983880637e-12,1.0
Combined,eddington,5.565330778427663e-12,1.0
Combined,eddington,5.895777456402144e-12,0.999455930359086
Combined,eddington,6.245844712439618e-12,0.9983677910772579
Combined,eddington,6.6166975365647286e-12,0.999455930359086
Combined,eddington,7.009570091165632e-12,1.0
Combined,eddington,7.42576981816722e-12,1.0
Combined,eddington,7.866681790071574e-12,0.9945593035908596
Combined,eddington,8.33377331934562e-12,0.9488574537540805
Combined,eddington,8.82859884149515e-12,0.7600652883569097
Combined,eddington,9.352805088076215e-12,0.3639825897714908
Combined,eddington,9.908136566858686e-12,0.07018498367791082
Combined,eddington,1.0496441367379669e-11,0.007616974972796564
Combined,eddington,1.1119677311206978e-11,0.0
Combined,eddington,1.177991846738044e-11,0.0
Combined,eddington,1.2479362054713114e-11,0.0
Combined,eddington,1.3220335753923515e-11,0.0
Combined,eddington,1.4005305453932226e-11,0.0
Combined,eddington,1.4836883458102114e-11,0.0
Combined,eddington,1.571783717773161e-11,0.0
Combined,eddington,1.6651098341732538e-11,0.0
Combined,eddington,1.7639772753140452e-11,0.0
Combined,eddington,1.868715062492749e-11,0.0
Combined,eddington,1.9796717529513365e-11,0.0
Combined,eddington,2.0972165998413816e-11,0.0
Combined,eddington,2.2217407810628823e-11,0.0
Combined,eddington,2.3536587010665758e-11,0.0
Combined,eddington,2.4934093699518803e-11,0.0
Combined,eddington,2.6414578644501508e-11,0.0
Combined,eddington,2.7982968756551215e-11,0.0
Combined,eddington,2.9644483486512905e-11,0.0
Combined,eddington,3.140465219496749e-11,0.0
Combined,eddington,3.3269332553410384e-11,0.0
Combined,eddington,3.524473003801588e-11,0.0
Combined,eddington,3.7337418580863105e-11,0.0
Combined,eddington,3.9554362447347094e-11,0.0
Combined,eddington,4.190293941258152e-11,0.0
Combined,eddington,4.439096531392166e-11,0.0
Combined,eddington,4.7026720061317146e-11,0.0
Combined,eddington,4.981897519205165e-11,0.0
Combined,eddington,5.277702306157268e-11,0.0
Combined,eddington,5.5910707767553045e-11,0.0
Combined,eddington,5.923045791009732e-11,0.0
Combined,eddington,6.274732129711574e-11,0.0
Combined,eddington,6.647300171036314e-11,0.0
Combined,eddington,7.041989785449295e-11,0.0
Combined,eddington,7.460114461875008e-11,0.0
Combined,eddington,7.903065678861364e-11,0.0
Combined,eddington,8.372317535285951e-11,0.0
Combined,eddington,8.869431656014704e-11,0.0
Combined,eddington,9.396062388838821e-11,0.0
Combined,eddington,9.953962309984244e-11,0.0
Combined,eddington,1.0544988056516245e-10,0.0
Combined,eddington,1.1171106505048265e-10,0.0
Combined,eddington,1.183440131731731e-10,0.0
Combined,eddington,1.2537079874409196e-10,0.0
Combined,eddington,1.3281480622709373e-10,0.0
Combined,eddington,1.4070080856026865e-10,0.0
Combined,eddington,1.4905504959788822e-10,0.0
Combined,eddington,1.579053314474179e-10,0.0
Combined,eddington,1.6728110699224553e-10,0.0
Combined,eddington,1.7721357790803585e-10,0.0
Combined,eddington,1.8773579849889013e-10,0.0
Combined,eddington,1.988827856988812e-10,0.0
Combined,eddington,2.1069163560502786e-10,0.0
Combined,eddington,2.2320164692952392e-10,0.0
Combined,eddington,2.3645445178205637e-10,0.0
Combined,eddington,2.5049415421745026e-10,0.0
Combined,eddington,2.653674770096987e-10,0.0
Combined,eddington,2.811239171408467e-10,0.0
Combined,eddington,2.9781591052216706e-10,0.0
Combined,eddington,3.154990064958095e-10,0.0
Combined,eddington,3.3423205269764626e-10,0.0
Combined,eddington,3.54077390896527e-10,0.0
Combined,eddington,3.7510106446165764e-10,0.0
Combined,eddington,3.9737303814856123e-10,0.0
Combined,eddington,4.209674309350268e-10,0.0
Combined,eddington,4.459627626819105e-10,0.0
Combined,eddington,4.724422154396483e-10,0.0
Combined,eddington,5.004939102700953e-10,0.0
Combined,eddington,5.302112005048994e-10,0.0
Combined,eddington,5.616929824163815e-10,0.0
Combined,eddington,5.950440243347784e-10,0.0
Combined,eddington,6.303753153071294e-10,0.0
Combined,eddington,6.678044344581044e-10,0.0
Combined,eddington,7.074559422819879e-10,0.0
Combined,eddington,7.494617951679602e-10,0.0
Combined,eddington,7.939617845382291e-10,0.0
Combined,eddington,8.411040020603817e-10,0.0
Combined,eddington,8.910453324821541e-10,0.0
Combined,eddington,9.43951975728718e-10,0.0
Combined,eddington,1e-09,0.0
Combined,hubble,3.1622776601683793e-22,0.0
Combined,hubble,3.3500408299131226e-22,0.0
Combined,hubble,3.548952612051e-22,0.0
Combined,hubble,3.7596749657854597e-22,0.0
Combined,hubble,3.98290915476188e-22,0.0
Combined,hubble,4.219398080805024e-22,0.0
Combined,hubble,4.469928756224795e-22,0.0
Combined,hubble,4.735334922917121e-22,0.0
Combined,hubble,5.016499826976354e-22,0.0
Combined,hubble,5.314359158053252e-22,0.0
Combined,hubble,5.6299041632394675e-22,0.0
Combined,hubble,5.964184945842484e-22,0.0
Combined,hubble,6.31831396002767e-22,0.0
Combined,hubble,6.693469712958641e-22,0.0
