source,mu_ev,log10_mu_ev,p_exclusion_growth_window,p_exclusion_kinematic,posterior_fraction_in_alpha_window,median_alpha_in_window,median_chi_sat_in_window,growth_time_proxy_s_median,fa_crit_GeV_median,fa_crit_GeV_q16,fa_crit_GeV_q84,quartic_lambda_crit_median
M33_X-7,1.9539467686498394e-19,-18.709087271935843,0.0,1.0,0.0,,,,,,,
M33_X-7,1.9707535951225512e-19,-18.70536767250809,0.0,1.0,0.0,,,,,,,
M33_X-7,1.9877049851118418e-19,-18.701648073080335,0.0,1.0,0.0,,,,,,,
M33_X-7,2.004802182077347e-19,-18.69792847365258,0.0,1.0,0.0,,,,,,,
M33_X-7,2.0220464401742913e-19,-18.694208874224827,0.0,1.0,0.0,,,,,,,
M33_X-7,2.0394390243454846e-19,-18.690489274797073,0.0,1.0,0.0,,,,,,,
M33_X-7,2.0569812104141135e-19,-18.68676967536932,0.0,1.0,0.0,,,,,,,
M33_X-7,2.0746742851773257e-19,-18.683050075941566,0.0,1.0,0.0,,,,,,,
M33_X-7,2.092519546500625e-19,-18.67933047651381,0.0,1.0,0.0,,,,,,,
M33_X-7,2.110518303413074e-19,-18.675610877086058,0.0,1.0,0.0,,,,,,,
M33_X-7,2.1286718762033174e-19,-18.671891277658304,0.0,1.0,0.0,,,,,,,
M33_X-7,2.146981596516431e-19,-18.66817167823055,0.0,1.0,0.0,,,,,,,
M33_X-7,2.1654488074516048e-19,-18.664452078802796,0.0,1.0,0.0,,,,,,,
M33_X-7,2.184074863660663e-19,-18.660732479375042,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2028611314474364e-19,-18.65701287994729,0.0,1.0,0.0,,,,,,,
M33_X-7,2.221808988867985e-19,-18.653293280519534,0.0,1.0,0.0,,,,,,,
M33_X-7,2.240919825831685e-19,-18.64957368109178,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2601950442031853e-19,-18.645854081664027,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2796360579052393e-19,-18.642134482236273,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2992442930224244e-19,-18.63841488280852,0.0,1.0,0.0,,,,,,,
M33_X-7,2.3190211879057495e-19,-18.634695283380765,0.0,1.0,0.0,,,,,,,
M33_X-7,2.338968193278166e-19,-18.63097568395301,0.0,1.0,0.0,,,,,,,
M33_X-7,2.3590867723409836e-19,-18.627256084525257,0.0,1.0,0.0,,,,,,,
M33_X-7,2.379378400881203e-19,-18.623536485097503,0.0,1.0,0.0,,,,,,,
M33_X-7,2.399844567379772e-19,-18.61981688566975,0.0,1.0,0.0,,,,,,,
M33_X-7,2.420486773120772e-19,-18.616097286241995,0.0,1.0,0.0,,,,,,,
M33_X-7,2.441306532301543e-19,-18.61237768681424,0.0,1.0,0.0,,,,,,,
M33_X-7,2.462305372143757e-19,-18.608658087386488,0.0,1.0,0.0,,,,,,,
M33_X-7,2.483484833005448e-19,-18.604938487958734,0.0,1.0,0.0,,,,,,,
M33_X-7,2.504846468494001e-19,-18.60121888853098,0.0,1.0,0.0,,,,,,,
M33_X-7,2.5263918455801195e-19,-18.597499289103226,0.0,1.0,0.0,,,,,,,
M33_X-7,2.5481225447127673e-19,-18.593779689675472,0.0,1.0,0.0,,,,,,,
M33_X-7,2.5700401599351023e-19,-18.590060090247718,0.0,1.0,0.0,,,,,,,
M33_X-7,2.592146299001407e-19,-18.586340490819964,0.0,1.0,0.0,,,,,,,
M33_X-7,2.614442583495023e-19,-18.58262089139221,0.0,1.0,0.0,,,,,,,
M33_X-7,2.6369306489473033e-19,-18.578901291964456,0.0,1.0,0.0,,,,,,,
M33_X-7,2.6596121449575844e-19,-18.575181692536702,0.0,1.0,0.0,,,,,,,
M33_X-7,2.6824887353141916e-19,-18.57146209310895,0.0,1.0,0.0,,,,,,,
M33_X-7,2.7055620981164865e-19,-18.567742493681195,0.0,1.0,0.0,,,,,,,
M33_X-7,2.7288339258979623e-19,-18.56402289425344,0.0,1.0,0.0,,,,,,,
M33_X-7,2.7523059257503976e-19,-18.560303294825687,0.0,1.0,0.0,,,,,,,
M33_X-7,2.7759798194490817e-19,-18.556583695397933,0.0,1.0,0.0,,,,,,,
M33_X-7,2.799857343579112e-19,-18.55286409597018,0.0,1.0,0.0,,,,,,,
M33_X-7,2.8239402496627806e-19,-18.549144496542425,0.0,1.0,0.0,,,,,,,
M33_X-7,2.8482303042880576e-19,-18.54542489711467,0.0,1.0,0.0,,,,,,,
M33_X-7,2.872729289238178e-19,-18.541705297686917,0.0,1.0,0.0,,,,,,,
M33_X-7,2.8974390016223413e-19,-18.537985698259163,0.0,1.0,0.0,,,,,,,
M33_X-7,2.9223612540075396e-19,-18.53426609883141,0.0,1.0,0.0,,,,,,,
M33_X-7,2.947497874551517e-19,-18.530546499403656,0.0,1.0,0.0,,,,,,,
M33_X-7,2.9728507071368713e-19,-18.5268268999759,0.0,1.0,0.0,,,,,,,
M33_X-7,2.9984216115063146e-19,-18.523107300548148,0.0,1.0,0.0,,,,,,,
M33_X-7,3.0242124633990905e-19,-18.519387701120394,0.0,1.0,0.0,,,,,,,
M33_X-7,3.050225154688568e-19,-18.51566810169264,0.0,1.0,0.0,,,,,,,
M33_X-7,3.0764615935210215e-19,-18.511948502264886,0.0,1.0,0.0,,,,,,,
M33_X-7,3.102923704455598e-19,-18.508228902837132,0.0,1.0,0.0,,,,,,,
M33_X-7,3.129613428605497e-19,-18.504509303409378,0.0,1.0,0.0,,,,,,,
M33_X-7,3.1565327237803526e-19,-18.500789703981624,0.0,1.0,0.0,,,,,,,
M33_X-7,3.183683564629856e-19,-18.49707010455387,0.0,1.0,0.0,,,,,,,
M33_X-7,3.2110679427885977e-19,-18.493350505126116,0.0,1.0,0.0,,,,,,,
M33_X-7,3.2386878670221667e-19,-18.489630905698363,0.0,1.0,0.0,,,,,,,
M33_X-7,3.2665453633745013e-19,-18.48591130627061,0.0,1.0,0.0,,,,,,,
M33_X-7,3.294642475316508e-19,-18.482191706842855,0.0,1.0,0.0,,,,,,,
M33_X-7,3.322981263895959e-19,-18.4784721074151,0.0,1.0,0.0,,,,,,,
M33_X-7,3.3515638078886814e-19,-18.474752507987347,0.0,1.0,0.0,,,,,,,
M33_X-7,3.380392203951042e-19,-18.471032908559593,0.0,1.0,0.0,,,,,,,
M33_X-7,3.409468566773746e-19,-18.46731330913184,0.0,1.0,0.0,,,,,,,
M33_X-7,3.438795029236962e-19,-18.463593709704085,0.0,1.0,0.0,,,,,,,
M33_X-7,3.4683737425667757e-19,-18.45987411027633,0.0,1.0,0.0,,,,,,,
M33_X-7,3.4982068764929927e-19,-18.456154510848577,0.0,1.0,0.0,,,,,,,
M33_X-7,3.528296619408298e-19,-18.452434911420823,0.0,1.0,0.0,,,,,,,
M33_X-7,3.5586451785287833e-19,-18.44871531199307,0.0,1.0,0.0,,,,,,,
M33_X-7,3.5892547800558575e-19,-18.444995712565316,0.0,1.0,0.0,,,,,,,
M33_X-7,3.620127669339547e-19,-18.44127611313756,0.0,1.0,0.0,,,,,,,
M33_X-7,3.6512661110432044e-19,-18.437556513709808,0.0,1.0,0.0,,,,,,,
M33_X-7,3.682672389309628e-19,-18.433836914282054,0.0,1.0,0.0,,,,,,,
M33_X-7,3.7143488079286175e-19,-18.4301173148543,0.0,1.0,0.0,,,,,,,
M33_X-7,3.7462976905059646e-19,-18.426397715426546,0.0,1.0,0.0,,,,,,,
M33_X-7,3.7785213806339007e-19,-18.422678115998792,0.0,1.0,0.0,,,,,,,
M33_X-7,3.8110222420630105e-19,-18.41895851657104,0.0,1.0,0.0,,,,,,,
M33_X-7,3.8438026588756225e-19,-18.415238917143284,0.0,1.0,0.0,,,,,,,
M33_X-7,3.8768650356606928e-19,-18.41151931771553,0.0,1.0,0.0,,,,,,,
M33_X-7,3.9102117976901906e-19,-18.407799718287777,0.0,1.0,0.0,,,,,,,
M33_X-7,3.943845391097006e-19,-18.404080118860023,0.0,1.0,0.0,,,,,,,
M33_X-7,3.9777682830543815e-19,-18.40036051943227,0.0,1.0,0.0,,,,,,,
M33_X-7,4.011982961956892e-19,-18.396640920004515,0.0,1.0,0.0,,,,,,,
M33_X-7,4.046491937602978e-19,-18.39292132057676,0.0,1.0,0.0,,,,,,,
M33_X-7,4.081297741379052e-19,-18.389201721149007,0.0,1.0,0.0,,,,,,,
M33_X-7,4.116402926445187e-19,-18.385482121721253,0.0,1.0,0.0,,,,,,,
M33_X-7,4.151810067922399e-19,-18.3817625222935,0.0,1.0,0.0,,,,,,,
M33_X-7,4.1875217630815496e-19,-18.378042922865745,0.0,1.0,0.0,,,,,,,
M33_X-7,4.22354063153386e-19,-18.37432332343799,0.0,1.0,0.0,,,,,,,
M33_X-7,4.259869315423077e-19,-18.370603724010238,0.0,1.0,0.0,,,,,,,
M33_X-7,4.2965104796192833e-19,-18.366884124582484,0.0,1.0,0.0,,,,,,,
M33_X-7,4.3334668119143776e-19,-18.36316452515473,0.0,1.0,0.0,,,,,,,
M33_X-7,4.370741023219237e-19,-18.359444925726976,0.0,1.0,0.0,,,,,,,
M33_X-7,4.408335847762572e-19,-18.355725326299222,0.0,1.0,0.0,,,,,,,
M33_X-7,4.4462540432915e-19,-18.352005726871468,0.0,1.0,0.0,,,,,,,
M33_X-7,4.48449839127383e-19,-18.348286127443714,0.0,1.0,0.0,,,,,,,
M33_X-7,4.523071697102102e-19,-18.34456652801596,0.0,1.0,0.0,,,,,,,
M33_X-7,4.561976790299373e-19,-18.340846928588206,0.0,1.0,0.0,,,,,,,
M33_X-7,4.601216524726775e-19,-18.337127329160452,0.0,1.0,0.0,,,,,,,
M33_X-7,4.640793778792858e-19,-18.3334077297327,0.0,1.0,0.0,,,,,,,
M33_X-7,4.680711455664735e-19,-18.329688130304945,0.0,1.0,0.0,,,,,,,
M33_X-7,4.7209724834810405e-19,-18.32596853087719,0.0,1.0,0.0,,,,,,,
M33_X-7,4.761579815566725e-19,-18.322248931449437,0.0,1.0,0.0,,,,,,,
M33_X-7,4.802536430649691e-19,-18.318529332021683,0.0,1.0,0.0,,,,,,,
M33_X-7,4.8438453330793e-19,-18.31480973259393,0.0,1.0,0.0,,,,,,,
M33_X-7,4.885509553046752e-19,-18.311090133166175,0.0,1.0,0.0,,,,,,,
M33_X-7,4.927532146807364e-19,-18.30737053373842,0.0,1.0,0.0,,,,,,,
M33_X-7,4.96991619690476e-19,-18.303650934310667,0.0,1.0,0.0,,,,,,,
M33_X-7,5.012664812396991e-19,-18.299931334882913,0.0,1.0,0.0,,,,,,,
M33_X-7,5.055781129084593e-19,-18.29621173545516,0.0,1.0,0.0,,,,,,,
M33_X-7,5.099268309740621e-19,-18.292492136027406,0.0,1.0,0.0,,,,,,,
M33_X-7,5.14312954434264e-19,-18.28877253659965,0.0,1.0,0.0,,,,,,,
M33_X-7,5.187368050306737e-19,-18.285052937171898,0.0,1.0,0.0,,,,,,,
M33_X-7,5.231987072723524e-19,-18.281333337744144,0.0,1.0,0.0,,,,,,,
M33_X-7,5.276989884596181e-19,-18.27761373831639,0.0,1.0,0.0,,,,,,,
M33_X-7,5.322379787080549e-19,-18.273894138888636,0.0,1.0,0.0,,,,,,,
M33_X-7,5.368160109727283e-19,-18.270174539460882,0.0,1.0,0.0,,,,,,,
M33_X-7,5.414334210726085e-19,-18.266454940033128,0.0,1.0,0.0,,,,,,,
M33_X-7,5.460905477152092e-19,-18.26273534060537,0.0,1.0,0.0,,,,,,,
M33_X-7,5.507877325214154e-19,-18.259015741177617,0.0,1.0,0.0,,,,,,,
M33_X-7,5.555253200505692e-19,-18.255296141749863,0.0,1.0,0.0,,,,,,,
M33_X-7,5.603036578257272e-19,-18.25157654232211,0.0,1.0,0.0,,,,,,,
M33_X-7,5.651230963591576e-19,-18.247856942894355,0.0,1.0,0.0,,,,,,,
M33_X-7,5.699839891780509e-19,-18.2441373434666,0.0,1.0,0.0,,,,,,,
M33_X-7,5.74886692850454e-19,-18.240417744038847,0.0,1.0,0.0,,,,,,,
M33_X-7,5.798315670114246e-19,-18.236698144611093,0.0,1.0,0.0,,,,,,,
M33_X-7,5.848189743894134e-19,-18.23297854518334,0.0,1.0,0.0,,,,,,,
M33_X-7,5.898492808328709e-19,-18.229258945755586,0.0,1.0,0.0,,,,,,,
M33_X-7,5.949228553370842e-19,-18.22553934632783,0.0,1.0,0.0,,,,,,,
M33_X-7,6.0004007007124495e-19,-18.221819746900078,0.0,1.0,0.0,,,,,,,
M33_X-7,6.052013004057487e-19,-18.218100147472324,0.0,1.0,0.0,,,,,,,
M33_X-7,6.10406924939731e-19,-18.21438054804457,0.0,1.0,0.0,,,,,,,
M33_X-7,6.156573255288384e-19,-18.210660948616816,0.0,1.0,0.0,,,,,,,
M33_X-7,6.2095288731324e-19,-18.206941349189062,0.0,1.0,0.0,,,,,,,
M33_X-7,6.262939987458787e-19,-18.20322174976131,0.0,1.0,0.0,,,,,,,
M33_X-7,6.31681051620966e-19,-18.199502150333554,0.0,1.0,0.0,,,,,,,
M33_X-7,6.371144411027222e-19,-18.1957825509058,0.0,1.0,0.0,,,,,,,
M33_X-7,6.425945657543632e-19,-18.192062951478047,0.0,1.0,0.0,,,,,,,
M33_X-7,6.481218275673367e-19,-18.188343352050293,0.0,1.0,0.0,,,,,,,
M33_X-7,6.536966319908103e-19,-18.18462375262254,0.0,1.0,0.0,,,,,,,
M33_X-7,6.59319387961413e-19,-18.180904153194785,0.0,1.0,0.0,,,,,,,
M33_X-7,6.649905079332323e-19,-18.17718455376703,0.0,1.0,0.0,,,,,,,
M33_X-7,6.7071040790807e-19,-18.173464954339277,0.0,1.0,0.0,,,,,,,
M33_X-7,6.764795074659571e-19,-18.169745354911523,0.0,1.0,0.0,,,,,,,
M33_X-7,6.822982297959324e-19,-18.16602575548377,0.0,1.0,0.0,,,,,,,
M33_X-7,6.8816700172708505e-19,-18.162306156056015,0.0,1.0,0.0,,,,,,,
M33_X-7,6.940862537598646e-19,-18.15858655662826,0.0,1.0,0.0,,,,,,,
M33_X-7,7.000564200976596e-19,-18.154866957200507,0.0,1.0,0.0,,,,,,,
M33_X-7,7.06077938678649e-19,-18.151147357772754,0.0,1.0,0.0,,,,,,,
M33_X-7,7.121512512079264e-19,-18.147427758345,0.0,1.0,0.0,,,,,,,
M33_X-7,7.182768031899012e-19,-18.143708158917246,0.0,1.0,0.0,,,,,,,
M33_X-7,7.244550439609783e-19,-18.139988559489492,0.0,1.0,0.0,,,,,,,
M33_X-7,7.30686426722519e-19,-18.136268960061738,0.0,1.0,0.0,,,,,,,
M33_X-7,7.369714085740856e-19,-18.132549360633984,0.0,1.0,0.0,,,,,,,
M33_X-7,7.433104505469706e-19,-18.12882976120623,0.0,1.0,0.0,,,,,,,
M33_X-7,7.497040176380172e-19,-18.125110161778476,0.0,1.0,0.0,,,,,,,
M33_X-7,7.561525788437268e-19,-18.121390562350722,0.0,1.0,0.0,,,,,,,
M33_X-7,7.626566071946636e-19,-18.11767096292297,0.0,1.0,0.0,,,,,,,
M33_X-7,7.692165797901529e-19,-18.113951363495215,0.0,1.0,0.0,,,,,,,
M33_X-7,7.758329778332783e-19,-18.11023176406746,0.0,1.0,0.0,,,,,,,
M33_X-7,7.825062866661803e-19,-18.106512164639707,0.0,1.0,0.0,,,,,,,
M33_X-7,7.89236995805658e-19,-18.102792565211953,0.0,1.0,0.0,,,,,,,
M33_X-7,7.960255989790781e-19,-18.0990729657842,0.0,1.0,0.0,,,,,,,
M33_X-7,8.028725941605909e-19,-18.095353366356445,0.0,1.0,0.0,,,,,,,
M33_X-7,8.097784836076595e-19,-18.09163376692869,0.0,1.0,0.0,,,,,,,
M33_X-7,8.167437738979032e-19,-18.087914167500937,0.0,1.0,0.0,,,,,,,
M33_X-7,8.237689759662558e-19,-18.084194568073183,0.0,1.0,0.0,,,,,,,
M33_X-7,8.308546051424463e-19,-18.08047496864543,0.0,1.0,0.0,,,,,,,
M33_X-7,8.380011811887997e-19,-18.076755369217675,0.0,1.0,0.0,,,,,,,
M33_X-7,8.452092283383644e-19,-18.07303576978992,0.0,1.0,0.0,,,,,,,
M33_X-7,8.524792753333668e-19,-18.069316170362168,0.0,1.0,0.0,,,,,,,
M33_X-7,8.598118554639971e-19,-18.065596570934414,0.0,1.0,0.0,,,,,,,
M33_X-7,8.672075066075281e-19,-18.06187697150666,0.0,1.0,0.0,,,,,,,
M33_X-7,8.746667712677712e-19,-18.058157372078906,0.0,1.0,0.0,,,,,,,
M33_X-7,8.821901966148713e-19,-18.054437772651152,0.0,1.0,0.0,,,,,,,
M33_X-7,8.897783345254442e-19,-18.050718173223398,0.0,1.0,0.0,,,,,,,
M33_X-7,8.974317416230599e-19,-18.046998573795644,0.0,1.0,0.0,,,,,,,
M33_X-7,9.051509793190716e-19,-18.04327897436789,0.0,1.0,0.0,,,,,,,
M33_X-7,9.129366138537999e-19,-18.039559374940136,0.0,1.0,0.0,,,,,,,
M33_X-7,9.207892163380672e-19,-18.035839775512382,0.0,1.0,0.0,,,,,,,
M33_X-7,9.287093627950926e-19,-18.03212017608463,0.0,1.0,0.0,,,,,,,
M33_X-7,9.366976342027448e-19,-18.028400576656875,0.0,1.0,0.0,,,,,,,
M33_X-7,9.447546165361598e-19,-18.02468097722912,0.0,1.0,0.0,,,,,,,
M33_X-7,9.52880900810725e-19,-18.020961377801367,0.0,1.0,0.0,,,,,,,
M33_X-7,9.610770831254322e-19,-18.017241778373613,0.0,1.0,0.0,,,,,,,
M33_X-7,9.693437647066048e-19,-18.01352217894586,0.0,1.0,0.0,,,,,,,
M33_X-7,9.776815519519995e-19,-18.009802579518105,0.0,1.0,0.0,,,,,,,
M33_X-7,9.860910564752897e-19,-18.00608298009035,0.0,1.0,0.0,,,,,,,
M33_X-7,9.945728951509282e-19,-18.002363380662597,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0031276901593995e-18,-17.998643781234843,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0117560690328582e-18,-17.99492418180709,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0204586647011621e-18,-17.991204582379336,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0292361155382996e-18,-17.98748498295158,0.0,1.0,0.0,,,,,,,
M33_X-7,1.038089065409218e-18,-17.983765383523828,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0470181637170537e-18,-17.980045784096074,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0560240654507684e-18,-17.97632618466832,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0651074312331959e-18,-17.972606585240566,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0742689273695014e-18,-17.968886985812812,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0835092258960582e-18,-17.96516738638506,0.0,1.0,0.0,,,,,,,
M33_X-7,1.0928290046297441e-18,-17.961447786957304,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1022289472176632e-18,-17.95772818752955,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1117097431872933e-18,-17.954008588101797,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1212720879970665e-18,-17.950288988674043,0.0,1.0,0.0,,,,,,,
M33_X-7,1.130916683087384e-18,-17.94656938924629,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1406442359320698e-18,-17.942849789818535,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1504554600902674e-18,-17.93913019039078,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1603510752587816e-18,-17.935410590963027,0.0,1.0,0.0,,,,,,,
M33_X-7,1.170331807324873e-18,-17.931690991535273,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1803983884195033e-18,-17.92797139210752,0.0,1.0,0.0,,,,,,,
M33_X-7,1.1905515569710414e-18,-17.924251792679765,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2007920577594306e-18,-17.92053219325201,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2111206419708207e-18,-17.916812593824258,0.0,1.0,0.0,,,,,,,
M33_X-7,1.221538067252671e-18,-17.913092994396504,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2320450977693281e-18,-17.90937339496875,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2426425042580794e-18,-17.905653795540996,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2533310640856908e-18,-17.901934196113242,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2641115613054297e-18,-17.898214596685488,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2749847867145792e-18,-17.894494997257734,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2859515379124465e-18,-17.89077539782998,0.0,1.0,0.0,,,,,,,
M33_X-7,1.2970126193588696e-18,-17.887055798402226,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3081688424332294e-18,-17.883336198974472,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3194210254939665e-18,-17.87961659954672,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3307699939386123e-18,-17.875897000118965,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3422165802643352e-18,-17.87217740069121,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3537616241290087e-18,-17.868457801263457,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3654059724128027e-18,-17.864738201835703,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3771504792803073e-18,-17.86101860240795,0.0,1.0,0.0,,,,,,,
M33_X-7,1.3889960062431998e-18,-17.85729900298019,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4009434222233955e-18,-17.853579403552438,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4129936036168556e-18,-17.849859804124684,0.0,1.0,0.0,,,,,,,
M33_X-7,1.425147434357828e-18,-17.84614020469693,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4374058059837005e-18,-17.842420605269176,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4497696177003983e-18,-17.838701005841422,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4622397764483445e-18,-17.834981406413668,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4748171969689894e-18,-17.831261806985914,0.0,1.0,0.0,,,,,,,
M33_X-7,1.4875028018719095e-18,-17.82754220755816,0.0,1.0,0.0,,,,,,,
M33_X-7,1.5002975217024853e-18,-17.823822608130406,0.0,1.0,0.0,,,,,,,
M33_X-7,1.5132022950101619e-18,-17.820103008702652,0.0,1.0,0.0,,,,,,,
M33_X-7,1.5262180684172943e-18,-17.8163834092749,0.0,1.0,0.0,,,,,,,
M33_X-7,1.5393457966885878e-18,-17.812663809847145,0.0,1.0,0.0,,,,,,,
M33_X-7,1.5525864428011329e-18,-17.80894421041939,0.0,1.0,0.0,,,,,,,
M33_X-7,1.5659409780150447e-18,-17.805224610991637,0.0,1.0,0.0,,,,,,,
M33_X-7,1.579410381944709e-18,-17.801505011563883,0.0,1.0,0.0,,,,,,,
M33_X-7,1.592995642630642e-18,-17.79778541213613,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6066977566119658e-18,-17.794065812708375,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6205177289995102e-18,-17.79034621328062,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6344565735495425e-18,-17.786626613852867,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6485153127381294e-18,-17.782907014425113,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6626949778361416e-18,-17.77918741499736,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6769966089849015e-18,-17.775467815569606,0.0,1.0,0.0,,,,,,,
M33_X-7,1.6914212552724824e-18,-17.77174821614185,0.0,1.0,0.0,,,,,,,
M33_X-7,1.705969974810663e-18,-17.768028616714098,0.0,1.0,0.0,,,,,,,
M33_X-7,1.720643834812546e-18,-17.764309017286344,0.0,1.0,0.0,,,,,,,
M33_X-7,1.7354439116708417e-18,-17.76058941785859,0.0,1.0,0.0,,,,,,,
M33_X-7,1.7503712910368264e-18,-17.756869818430836,0.0,1.0,0.0,,,,,,,
M33_X-7,1.76542706789998e-18,-17.753150219003082,0.0,1.0,0.0,,,,,,,
M33_X-7,1.780612346668309e-18,-17.749430619575328,0.0,1.0,0.0,,,,,,,
M33_X-7,1.795928241249358e-18,-17.745711020147574,0.0,1.0,0.0,,,,,,,
M33_X-7,1.8113758751319215e-18,-17.74199142071982,0.0,1.0,0.0,,,,,,,
M33_X-7,1.826956381468455e-18,-17.738271821292066,0.0,1.0,0.0,,,,,,,
M33_X-7,1.8426709031581997e-18,-17.734552221864313,0.0,1.0,0.0,,,,,,,
M33_X-7,1.858520592931015e-18,-17.73083262243656,0.0,1.0,0.0,,,,,,,
M33_X-7,1.8745066134319403e-18,-17.727113023008805,0.0,1.0,0.0,,,,,,,
M33_X-7,1.890630137306478e-18,-17.72339342358105,0.0,1.0,0.0,,,,,,,
M33_X-7,1.9068923472866126e-18,-17.719673824153297,0.0,1.0,0.0,,,,,,,
M33_X-7,1.92329443627757e-18,-17.715954224725543,0.0,1.0,0.0,,,,,,,
M33_X-7,1.9398376074453213e-18,-17.71223462529779,0.0,1.0,0.0,,,,,,,
M33_X-7,1.956523074304842e-18,-17.708515025870035,0.0,1.0,0.0,,,,,,,
M33_X-7,1.973352060809126e-18,-17.70479542644228,0.0,1.0,0.0,,,,,,,
M33_X-7,1.9903258014389717e-18,-17.701075827014527,0.0,1.0,0.0,,,,,,,
M33_X-7,2.007445541293533e-18,-17.697356227586774,0.0,1.0,0.0,,,,,,,
M33_X-7,2.024712536181655e-18,-17.69363662815902,0.0,1.0,0.0,,,,,,,
M33_X-7,2.042128052713993e-18,-17.689917028731266,0.0,1.0,0.0,,,,,,,
M33_X-7,2.0596933683959225e-18,-17.686197429303512,0.0,1.0,0.0,,,,,,,
M33_X-7,2.0774097717212524e-18,-17.682477829875758,0.0,1.0,0.0,,,,,,,
M33_X-7,2.095278562266739e-18,-17.678758230448004,0.0,1.0,0.0,,,,,,,
M33_X-7,2.1133010507874186e-18,-17.67503863102025,0.0,1.0,0.0,,,,,,,
M33_X-7,2.131478559312754e-18,-17.671319031592496,0.0,1.0,0.0,,,,,,,
M33_X-7,2.149812421243613e-18,-17.667599432164742,0.0,1.0,0.0,,,,,,,
M33_X-7,2.1683039814500812e-18,-17.66387983273699,0.0,1.0,0.0,,,,,,,
M33_X-7,2.1869545963701092e-18,-17.660160233309234,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2057656341090187e-18,-17.65644063388148,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2247384745398547e-18,-17.652721034453727,0.0,1.0,0.0,,,,,,,
M33_X-7,2.243874509404609e-18,-17.649001435025973,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2631751424163074e-18,-17.64528183559822,0.0,1.0,0.0,,,,,,,
M33_X-7,2.2826417893619807e-18,-17.641562236170465,0.0,1.0,0.0,,,,,,,
M33_X-7,2.302275878206518e-18,-17.63784263674271,0.0,1.0,0.0,,,,,,,
M33_X-7,2.3220788491974135e-18,-17.634123037314957,0.0,1.0,0.0,,,,,,,
M33_X-7,2.342052154970417e-18,-17.630403437887203,0.0,1.0,0.0,,,,,,,
M33_X-7,2.362197260656089e-18,-17.62668383845945,0.0,1.0,0.0,,,,,,,
M33_X-7,2.3825156439872762e-18,-17.622964239031695,0.0,1.0,0.0,,,,,,,
M33_X-7,2.4030087954075087e-18,-17.61924463960394,0.0,1.0,0.0,,,,,,,
M33_X-7,2.4236782181803315e-18,-17.615525040176188,0.0,1.0,0.0,,,,,,,
M33_X-7,2.4445254284995745e-18,-17.611805440748434,0.0,1.0,0.0,,,,,,,
M33_X-7,2.4655519556005726e-18,-17.60808584132068,0.0,1.0,0.0,,,,,,,
M33_X-7,2.4867593418723426e-18,-17.604366241892926,0.0,1.0,0.0,,,,,,,
