source,mu_ev,fa_crit_GeV_median,fa_crit_GeV_q16,fa_crit_GeV_q84,quartic_lambda_crit_median
M33_X-7,3.1070149519834693e-18,,,,
M33_X-7,3.133739866901285e-18,,,,
M33_X-7,3.160694655536608e-18,,,,
M33_X-7,3.1878812951427306e-18,,,,
M33_X-7,3.2153017799802424e-18,,,,
M33_X-7,3.2429581214633165e-18,,,,
M33_X-7,3.270852348307258e-18,,,,
M33_X-7,3.298986506677318e-18,,,,
M33_X-7,3.3273626603387896e-18,,,,
M33_X-7,3.355982890808393e-18,,,,
M33_X-7,3.3848492975069645e-18,,,,
M33_X-7,3.41396399791346e-18,,,,
M33_X-7,3.4433291277202792e-18,,,,
M33_X-7,3.472946840989929e-18,,,,
M33_X-7,3.502819310313032e-18,,,,
M33_X-7,3.532948726967702e-18,,,,
M33_X-7,3.563337301080272e-18,,,,
M33_X-7,3.593987261787431e-18,,,,
M33_X-7,3.624900857399729e-18,,,,
M33_X-7,3.656080355566508e-18,,,,
M33_X-7,3.687528043442241e-18,,,,
M33_X-7,3.719246227854305e-18,,,,
M33_X-7,3.7512372354721986e-18,,,,
M33_X-7,3.783503412978212e-18,,,,
M33_X-7,3.816047127239566e-18,,,,
M33_X-7,3.848870765482037e-18,,,,
M33_X-7,3.8819767354650614e-18,,,,
M33_X-7,3.915367465658365e-18,,,,
M33_X-7,3.9490454054200985e-18,,,,
M33_X-7,3.983013025176504e-18,,,,
M33_X-7,4.0172728166031395e-18,,,,
M33_X-7,4.05182729280765e-18,,,,
M33_X-7,4.086678988514116e-18,,,,
M33_X-7,4.121830460248985e-18,,,,
M33_X-7,4.157284286528642e-18,,,,
M33_X-7,4.1930430680484164e-18,,,,
M33_X-7,4.229109427873558e-18,,,,
M33_X-7,4.2654860116315145e-18,,,,
M33_X-7,4.302175487706038e-18,,,,
M33_X-7,4.339180547432917e-18,,,,
M33_X-7,4.376503905297402e-18,,,,
M33_X-7,4.414148299133323e-18,,,,
M33_X-7,4.4521164903239215e-18,,,,
M33_X-7,4.4904112640044126e-18,,,,
M33_X-7,4.5290354292662846e-18,,,,
M33_X-7,4.56799181936336e-18,,,,
M33_X-7,4.607283291919624e-18,,,,
M33_X-7,4.64691272913885e-18,,,,
M33_X-7,4.686883038016015e-18,,,,
M33_X-7,4.727197150550545e-18,,,,
M33_X-7,4.76785802396139e-18,,,,
M33_X-7,4.808868640903947e-18,,,,
M33_X-7,4.8502320096888524e-18,,,,
M33_X-7,4.891951164502656e-18,,,,
M33_X-7,4.934029165630388e-18,,,,
M33_X-7,4.97646909968005e-18,,,,
M33_X-7,5.0192740798090265e-18,,,,
M33_X-7,5.062447245952453e-18,,,,
M33_X-7,5.10599176505354e-18,,,,
M33_X-7,5.149910831295886e-18,,,,
M33_X-7,5.194207666337783e-18,,,,
M33_X-7,5.238885519548539e-18,,,,
M33_X-7,5.2839476682468356e-18,,,,
M33_X-7,5.329397417941132e-18,,,,
M33_X-7,5.37523810257214e-18,,,,
M33_X-7,5.421473084757383e-18,,,,
M33_X-7,5.468105756037858e-18,,,,
M33_X-7,5.5151395371268225e-18,,,,
M33_X-7,5.562577878160714e-18,,,,
M33_X-7,5.610424258952241e-18,,,,
M33_X-7,5.658682189245633e-18,,,,
M33_X-7,5.7073552089741046e-18,,,,
M33_X-7,5.756446888519519e-18,,,,
M33_X-7,5.805960828974294e-18,,,,
M33_X-7,5.85590066240556e-18,,,,
M33_X-7,5.906270052121583e-18,,,,
M33_X-7,5.95707269294049e-18,,,,
M33_X-7,6.008312311461297e-18,,,,
M33_X-7,6.059992666337272e-18,,,,
M33_X-7,6.112117548551649e-18,,,,
M33_X-7,6.1646907816957166e-18,,,,
M33_X-7,6.217716222249288e-18,,,,
M33_X-7,6.2711977598636e-18,,,,
M33_X-7,1.0688313004416154e-13,,,,
M33_X-7,1.0780248273499958e-13,,,,
M33_X-7,1.0872974321605485e-13,,,,
M33_X-7,1.0966497950599609e-13,,,,
M33_X-7,1.1060826020855297e-13,,,,
M33_X-7,1.1155965451754852e-13,,,,
M33_X-7,1.1251923222197478e-13,,,,
M33_X-7,1.1348706371111213e-13,,,,
M33_X-7,1.1446321997969268e-13,,,,
M33_X-7,1.1544777263310803e-13,,,,
M33_X-7,1.1644079389266183e-13,,,,
M33_X-7,1.1744235660086756e-13,,,,
M33_X-7,1.1845253422679183e-13,,,,
M33_X-7,1.194714008714437e-13,,,,
M33_X-7,1.204990312732103e-13,,,,
M33_X-7,1.2153550081333913e-13,,,,
M33_X-7,1.2258088552146776e-13,,,,
M33_X-7,1.236352620812009e-13,,,,
M33_X-7,1.2469870783573535e-13,,,,
M33_X-7,1.2577130079353366e-13,,,,
M33_X-7,1.268531196340463e-13,,,,
M33_X-7,1.2794424371348307e-13,,,,
M33_X-7,1.2904475307063447e-13,,,,
M33_X-7,1.3015472843274257e-13,,,,
M33_X-7,1.3127425122142304e-13,,,,
M33_X-7,1.3240340355863751e-13,,,,
M33_X-7,1.3354226827271777e-13,,,,
M33_X-7,1.346909289044415e-13,,,,
M33_X-7,1.3584946971316043e-13,,,,
M33_X-7,1.3701797568298105e-13,,,,
M33_X-7,1.3819653252899914e-13,,,,
M33_X-7,1.3938522670358523e-13,,,,
M33_X-7,1.4058414540272947e-13,,,,
M33_X-7,1.4179337657243568e-13,,,,
M33_X-7,1.4301300891517321e-13,,,,
M33_X-7,1.4424313189638348e-13,,,,
M33_X-7,1.454838357510428e-13,,,,
M33_X-7,1.4673521149028152e-13,,,,
M33_X-7,1.4799735090806e-13,,,,
M33_X-7,1.4927034658790214e-13,,,,
M33_X-7,1.5055429190968692e-13,,,,
M33_X-7,1.51849281056498e-13,,,,
M33_X-7,1.531554090215326e-13,,,,
M33_X-7,1.5447277161506978e-13,,,,
M33_X-7,1.5580146547149826e-13,,,,
M33_X-7,1.5714158805640524e-13,,,,
M33_X-7,1.5849323767372582e-13,,,,
M33_X-7,1.5985651347295407e-13,,,,
M33_X-7,1.6123151545641606e-13,,,,
M33_X-7,1.6261834448660544e-13,,,,
M33_X-7,1.6401710229358224e-13,,,,
M33_X-7,1.6542789148243516e-13,,,,
M33_X-7,1.6685081554080808e-13,,,,
M33_X-7,1.682859788464914e-13,,,,
M33_X-7,1.6973348667507868e-13,,,,
M33_X-7,1.7119344520768886e-13,,,,
M33_X-7,1.7266596153875524e-13,,,,
M33_X-7,1.7415114368388146e-13,,,,
M33_X-7,1.7564910058776466e-13,,,,
M33_X-7,1.7715994213218726e-13,,,,
M33_X-7,1.7868377914407716e-13,,,,
M33_X-7,1.8022072340363752e-13,,,,
M33_X-7,1.8177088765254616e-13,,,,
M33_X-7,1.8333438560222578e-13,,,,
M33_X-7,1.8491133194218516e-13,,,,
M33_X-7,1.8650184234843218e-13,,,,
M33_X-7,1.8810603349195913e-13,,,,
M33_X-7,1.8972402304730102e-13,2.867377510249512e+18,2.867377510249512e+18,2.867377510249512e+18,4.377991369938775e-81
M33_X-7,1.913559297011676e-13,2.842924165921844e+18,2.842924165921844e+18,2.842924165921844e+18,4.530574735572492e-81
M33_X-7,1.9300187316114949e-13,2.818679362690238e+18,2.818679362690238e+18,2.818679362690238e+18,4.688475992791827e-81
M33_X-7,1.9466197416449932e-13,2.794641322090848e+18,2.794641322090848e+18,2.794641322090848e+18,4.851880482710468e-81
M33_X-7,1.963363544869883e-13,2.8215378614311485e+18,2.7870417466201836e+18,2.8560339762421135e+18,4.846752832529652e-81
M33_X-7,1.9802513695183907e-13,2.7974754432066565e+18,2.7632735154605005e+18,2.8316773709528125e+18,5.015673645087687e-81
M33_X-7,1.997284454387352e-13,2.823486246248781e+18,2.7556657471599114e+18,2.856403188076274e+18,5.003898483797543e-81
M33_X-7,2.0144640489290848e-13,2.823404434124745e+18,2.747986769075727e+18,2.854437688775884e+18,5.091748902786776e-81
M33_X-7,2.0317914133430408e-13,2.8298263880377784e+18,2.7559250946503224e+18,2.8586246956882954e+18,5.155205445837714e-81
M33_X-7,2.0492678186682476e-13,2.8478680502304297e+18,2.7801710369404913e+18,2.8675313223565686e+18,5.177948342055683e-81
M33_X-7,2.0668945468765438e-13,2.832953495725279e+18,2.776227199421909e+18,2.855668782579728e+18,5.32301716556979e-81
M33_X-7,2.0846728909666196e-13,2.8181475841174124e+18,2.758827259581035e+18,2.855006478962179e+18,5.472028765409133e-81
M33_X-7,2.1026041550588614e-13,2.8043063955889275e+18,2.747493533904575e+18,2.8597793679389036e+18,5.621678907334678e-81
M33_X-7,2.120689654491016e-13,2.7965532160449065e+18,2.7355017690893343e+18,2.849658187166197e+18,5.750662987102487e-81
M33_X-7,2.1389307159146768e-13,2.7957529193454367e+18,2.725224101304185e+18,2.852366989913907e+18,5.853233643634202e-81
M33_X-7,2.1573286773925996e-13,2.790831238306959e+18,2.713509547386887e+18,2.857939318352342e+18,5.975379354573674e-81
M33_X-7,2.175884888496854e-13,2.8124060316740654e+18,2.7007974761492966e+18,2.8574620757887217e+18,5.985711635672043e-81
M33_X-7,2.1946007104078224e-13,2.82224202306418e+18,2.689233115329456e+18,2.8605900769800433e+18,6.046757089912871e-81
M33_X-7,2.2134775160140473e-13,2.8107334967641615e+18,2.7019291262490286e+18,2.8602536223671434e+18,6.201701957323978e-81
M33_X-7,2.2325166900129394e-13,2.812007203892207e+18,2.6958365068769695e+18,2.8574905575160187e+18,6.3031344459023825e-81
M33_X-7,2.2517196290123511e-13,2.808011858691454e+18,2.692758842944922e+18,2.856409670719367e+18,6.4302928533204e-81
M33_X-7,2.2710877416330237e-13,2.794993375887657e+18,2.6948514964649503e+18,2.852852839625072e+18,6.602467322241148e-81
M33_X-7,2.290622448611926e-13,2.788488721012361e+18,2.6930038315881743e+18,2.8513723586151936e+18,6.74791156013116e-81
M33_X-7,2.310325182906433e-13,2.7839517015384545e+18,2.686776544067018e+18,2.853952321278049e+18,6.886885000823523e-81
M33_X-7,2.3301973897994976e-13,2.776776556052561e+18,2.6682325614897874e+18,2.8489744352682066e+18,7.042122166171935e-81
M33_X-7,2.3502405270056295e-13,2.7743759131992724e+18,2.6625395962083036e+18,2.8500288838003446e+18,7.176213237667354e-81
M33_X-7,2.370456064777834e-13,2.7702610591113943e+18,2.6483734958885847e+18,2.8444181918505974e+18,7.321876951206792e-81
M33_X-7,2.3908454860154644e-13,2.768182111107581e+18,2.642888335457255e+18,2.848827066239262e+18,7.459571061184861e-81
M33_X-7,2.411410286372996e-13,2.7586876977225185e+18,2.6254790066148506e+18,2.8424907423007247e+18,7.64077026557195e-81
M33_X-7,2.4321519743697416e-13,2.754043931642038e+18,2.6166799758458757e+18,2.842426811581278e+18,7.799013816980353e-81
M33_X-7,2.4530720715005045e-13,2.740015193953504e+18,2.6012578286943713e+18,2.836293668740781e+18,8.015205726052729e-81
M33_X-7,2.4741721123471924e-13,2.7355991096159775e+18,2.5927153297517097e+18,2.8365142069959706e+18,8.180030207643613e-81
M33_X-7,2.4954536446913796e-13,2.7294056718890353e+18,2.575713176365599e+18,2.8307520533455063e+18,8.359163778531657e-81
M33_X-7,2.516918229627849e-13,2.718533950700865e+18,2.5603963032693606e+18,2.823219496935179e+18,8.571737294368546e-81
M33_X-7,2.5385674416791016e-13,2.7077617546877425e+18,2.5453232859309373e+18,2.82604982685135e+18,8.789345000300483e-81
M33_X-7,2.5604028689108567e-13,2.697090116980057e+18,2.5338761846008955e+18,2.822652213407302e+18,9.012097052034298e-81
M33_X-7,2.582426113048543e-13,2.6884397237019064e+18,2.519004518883538e+18,2.81746828659195e+18,9.226886992137794e-81
M33_X-7,2.6046387895947913e-13,2.6750833127741635e+18,2.5076097154383555e+18,2.816684039960789e+18,9.480262954295485e-81
M33_X-7,2.6270425279479415e-13,2.6714544102595937e+18,2.4912556461631196e+18,2.8110223526269993e+18,9.670271616270696e-81
M33_X-7,2.6496389715215624e-13,2.6563575619465226e+18,2.4766923707180227e+18,2.8006118164912445e+18,9.949478985614587e-81
M33_X-7,2.6724297778650065e-13,2.6423298117182244e+18,2.4622990908433055e+18,2.7938219853978097e+18,1.0229130701369566e-80
M33_X-7,2.695416618784998e-13,2.6322477239037e+18,2.4475418661500723e+18,2.7893139964173276e+18,1.0485720705071067e-80
M33_X-7,2.7186011804682654e-13,2.6193768122719073e+18,2.4303041995436396e+18,2.782777232421522e+18,1.0771967761425748e-80
M33_X-7,2.7419851636052324e-13,2.6066039365799004e+18,2.414510861985915e+18,2.780727451937966e+18,1.1065730972046516e-80
M33_X-7,2.765570283514772e-13,2.594892181284552e+18,2.398830209826162e+18,2.7770033610423716e+18,1.1358760558158665e-80
M33_X-7,2.78935827027003e-13,2.5775323819877e+18,2.3800000392293827e+18,2.763909357846024e+18,1.171117143919356e-80
M33_X-7,2.8133508688253354e-13,2.5650545930000635e+18,2.363843938394968e+18,2.755665903503832e+18,1.2029693773075917e-80
M33_X-7,2.8375498391442007e-13,2.5488668142049746e+18,2.346257768759559e+18,2.7409256981774643e+18,1.2393464033588718e-80
M33_X-7,2.861956956328422e-13,2.5299550653534136e+18,2.327590051185773e+18,2.726292368236342e+18,1.2796781744116428e-80
M33_X-7,2.8865740107482924e-13,2.5168270541335496e+18,2.3125032036849336e+18,2.7227484743145523e+18,1.3154024515761163e-80
M33_X-7,2.91140280817393e-13,2.497240923745482e+18,2.2959410746177523e+18,2.708303930501537e+18,1.3592010658322849e-80
M33_X-7,2.9364451699077433e-13,2.478726759759346e+18,2.2779303690815124e+18,2.6917698092998984e+18,1.403416784078181e-80
M33_X-7,2.96170293291803e-13,2.462201454587668e+18,2.2600620229433275e+18,2.6731695371726316e+18,1.4468910283840927e-80
M33_X-7,2.9871779499737246e-13,2.4430473328949197e+18,2.2423349053922634e+18,2.6595743734790364e+18,1.495059328338122e-80
M33_X-7,3.0128720897803123e-13,2.427690781488078e+18,2.2233348718881334e+18,2.65139550660756e+18,1.5401912441613834e-80
M33_X-7,3.038787237116902e-13,2.4087992613272484e+18,2.205774972580625e+18,2.633293534630037e+18,1.5914733434502826e-80
M33_X-7,3.0649252929744863e-13,2.391861959234874e+18,2.1873267104384271e+18,2.6238203397323853e+18,1.6419788651966816e-80
M33_X-7,3.091288174695385e-13,2.373264507841417e+18,2.1698121644996365e+18,2.607928776881226e+18,1.6966282588928866e-80
M33_X-7,3.117877816113893e-13,2.354805590117736e+18,2.1513077423245967e+18,2.5880106096905687e+18,1.753105562467317e-80
M33_X-7,3.1446961676981343e-13,2.3347235214978796e+18,2.132961128113599e+18,2.569957840610608e+18,1.814205442396086e-80
M33_X-7,3.1717451966931385e-13,2.316565696656585e+18,2.1154732153150057e+18,2.552377950833891e+18,1.8745945043849897e-80
M33_X-7,3.199026887265146e-13,2.2985504086945482e+18,2.0981864736556593e+18,2.532724205477119e+18,1.9369915022688217e-80
M33_X-7,3.226543240647155e-13,2.2789480911073475e+18,2.080292884087995e+18,2.512719855983805e+18,2.004500242612505e-80
M33_X-7,3.254296275285724e-13,2.2595129444698621e+18,2.0625518932295665e+18,2.491790473639946e+18,2.0743618224071886e-80
M33_X-7,3.282288026989028e-13,2.2410895436010796e+18,2.0449621997000123e+18,2.4705401812642427e+18,2.1450387603763444e-80
M33_X-7,3.310520549076199e-13,2.2228160449417976e+18,2.0275225132173015e+18,2.450782416635445e+18,2.218122514157764e-80
M33_X-7,3.3389959125279463e-13,2.2038595992245064e+18,2.0102315545030835e+18,2.4306131633018947e+18,2.2954293359395646e-80
M33_X-7,3.3677162061384665e-13,2.1867302195585144e+18,1.9930880551888522e+18,2.4139229459219277e+18,2.3718136285545415e-80
M33_X-7,3.396683536668673e-13,2.1680815181512387e+18,1.9760907577228992e+18,2.3933367172980065e+18,2.4544769495893276e-80
M33_X-7,3.4259000290007307e-13,2.149591855138854e+18,1.9592384152780728e+18,2.37300564551557e+18,2.54002128309585e-80
M33_X-7,3.4553678262939296e-13,2.1312598742225756e+18,1.9426911643383598e+18,2.354425604452768e+18,2.6285470391805305e-80
M33_X-7,3.485089090141891e-13,2.1130842306703004e+18,1.9269769722086482e+18,2.3345815059256335e+18,2.720158127479754e-80
M33_X-7,3.5150660007311334e-13,2.0950635912179643e+18,1.9105434781031567e+18,2.314671910756759e+18,2.814962079126778e-80
M33_X-7,3.545300757000998e-13,2.0771966339717402e+18,1.8942501308351265e+18,2.294932107038207e+18,2.9130701729694697e-80
M33_X-7,3.575795576804949e-13,2.059482048311074e+18,1.8780957352152732e+18,2.2753606467678292e+18,3.0145975661870327e-80
M33_X-7,3.6065526970732655e-13,2.0419185347925427e+18,1.8620791062470328e+18,2.2559560942922132e+18,3.1196634294590426e-80
M33_X-7,3.637574373977128e-13,2.0245048050545344e+18,1.8461990690396367e+18,2.2367170262013755e+18,3.2283910868454344e-80
M33_X-7,3.668862883094119e-13,2.0072395817227425e+18,1.830657101694253e+18,2.2177909287954255e+18,3.340908160541642e-80
M33_X-7,3.7004205195751654e-13,1.990121598316455e+18,1.8150450351652995e+18,2.1988773378801093e+18,3.457346720678861e-80
M33_X-7,3.7322495983128304e-13,1.973149599155687e+18,1.7995661102394852e+18,2.1801250443696507e+18,3.577843440344905e-80
M33_X-7,3.7643524541112184e-13,1.9563223392690202e+18,1.78421919146901e+18,2.161532672700145e+18,3.70253975600849e-80
M33_X-7,3.79673144185718e-13,1.939638584302312e+18,1.7690031530893174e+18,2.143098859038671e+18,3.8315820335341104e-80
M33_X-7,3.8293889366930677e-13,1.9230971104281423e+18,1.7539168789365084e+18,2.1248222511832433e+18,3.965121739983209e-80
M33_X-7,3.8623273341909665e-13,1.9066967042560407e+18,1.7389592623654664e+18,2.1067015084636173e+18,4.10331562140297e-80
M33_X-7,3.895549050528415e-13,1.8904361627434775e+18,1.724129206168677e+18,2.0887353016429484e+18,4.246325886811472e-80
M33_X-7,3.9290565226656465e-13,1.8743142931076178e+18,1.7094256224957478e+18,2.0709223128202857e+18,4.3943203985951514e-80
M33_X-7,3.9628522085243496e-13,1.8583299127378207e+18,1.6948474327736038e+18,2.0532612353338975e+18,4.5474728695421015e-80
M33_X-7,3.996938587167967e-13,1.8424818491088963e+18,1.680393567627375e+18,2.0357507736654223e+18,4.705963066742386e-80
M33_X-7,4.0313181589835473e-13,1.8267689396950894e+18,1.6660629668019492e+18,2.018389643344838e+18,4.86997702259483e-80
M33_X-7,4.0659934458651576e-13,1.811190031884808e+18,1.6518545790841987e+18,2.0011765708562365e+18,5.039707253167845e-80
M33_X-7,4.100966991398877e-13,1.7957439828960704e+18,1.63776736222587e+18,1.9841102935444122e+18,5.215352984170682e-80
M33_X-7,4.1362413610493796e-13,1.7804296596926802e+18,1.6238002828671288e+18,1.9671895595222326e+18,5.3971203848002824e-80
M33_X-7,4.171819142348123e-13,1.7652459389011098e+18,1.6099523164607598e+18,1.9504131275788145e+18,5.585222809738292e-80
M33_X-7,4.2077029450831545e-13,1.750191706728099e+18,1.5962224471970104e+18,1.9337797670884692e+18,5.779881049582195e-80
M33_X-7,4.24389540149055e-13,1.735265858878952e+18,1.582609667929078e+18,1.9172882579204367e+18,5.98132359000459e-80
M33_X-7,4.280399166447503e-13,1.7204673004765327e+18,1.56911298009923e+18,1.9009373903493783e+18,6.1897868799447845e-80
M33_X-7,4.317216917667068e-13,1.7057949459809487e+18,1.5557313936655552e+18,1.88472596496664e+18,6.405515609147515e-80
M33_X-7,4.3543513558945864e-13,1.6912477191099267e+18,1.5424639270293417e+18,1.8686527925922734e+18,6.6287629953744754e-80
M33_X-7,4.391805205105794e-13,1.676824552759857e+18,1.529309606963069e+18,1.852716694187798e+18,6.85979108162596e-80
M33_X-7,4.42958121270664e-13,1.6625243889275213e+18,1.5162674685390203e+18,1.836916500769719e+18,7.098871043721285e-80
M33_X-7,4.4676821497348213e-13,1.64834617863248e+18,1.5033365550585004e+18,1.821251053323775e+18,7.346283508599187e-80
M33_X-7,4.5061108110630464e-13,1.6342888818401272e+18,1.490515917981656e+18,1.8057192027199186e+18,7.602318883711677e-80
M33_X-7,4.544870015604058e-13,1.6203514673853988e+18,1.4778046168578972e+18,1.7903198096280238e+18,7.867277697898124e-80
M33_X-7,4.583962606517407e-13,1.606532912897131e+18,1.4652017192569124e+18,1.7750517444343101e+18,8.141470954139548e-80
M33_X-7,4.623391451418015e-13,1.5928322047230664e+18,1.4527063007002668e+18,1.7599138871584812e+18,8.425220494607269e-80
M33_X-7,4.663159442586522e-13,1.579248337855498e+18,1.4403174445935926e+18,1.744905127371569e+18,8.718859378434325e-80
M33_X-7,4.703269497181456e-13,1.5657803158575447e+18,1.4280342421593485e+18,1.7300243641144783e+18,9.022732272653212e-80
M33_X-7,4.74372455745321e-13,1.5524271507900623e+18,1.4158557923701599e+18,1.7152705058172273e+18,9.337195856758595e-80
M33_X-7,4.784527590959874e-13,1.539187863139171e+18,1.4037812018827228e+18,1.7006424702188762e+18,9.6626192413701e-80
M33_X-7,4.82568159078492e-13,1.5260614817444055e+18,1.3918095849722737e+18,1.6861391842881385e+18,9.999384401486429e-80
M33_X-7,4.867189575756754e-13,1.513047043727474e+18,1.3799400634676173e+18,1.6717595841446671e+18,1.0347886624839467e-79
M33_X-7,4.909054590670165e-13,1.5001435944216282e+18,1.3681717666867095e+18,1.657502614981018e+18,1.0708534975874518e-79
M33_X-7,4.951279706509668e-13,1.487350187301634e+18,1.3565038313727887e+18,1.6433672309852733e+18,1.1081752775901424e-79
M33_X-7,4.993868020674781e-13,1.4746658839143409e+18,1.3449354016310515e+18,1.6293523952643254e+18,1.1467978099979984e-79
M33_X-7,5.03682265720723e-13,1.4620897538098383e+18,1.33346562886587e+18,1.6154570797678175e+18,1.1867664291123207e-79
M33_X-7,5.080146767020108e-13,1.449620874473209e+18,1.322093671718543e+18,1.6016802652127322e+18,1.2281280492421465e-79
M33_X-7,5.123843528129017e-13,1.4372583312568525e+18,1.3108186960055788e+18,1.5880209410086203e+18,1.2709312197712745e-79
M33_X-7,5.167916145885178e-13,1.4250012173133962e+18,1.2996398746575032e+18,1.5744781051834726e+18,1.3152261821444818e-79
M33_X-7,5.21236785321057e-13,1.4128486335291715e+18,1.288556387658193e+18,1.561050764310218e+18,1.3610649288398626e-79
M33_X-7,5.25720191083507e-13,1.40079968845826e+18,1.2775674219847194e+18,1.5477379334338527e+18,1.4085012643964823e-79
M33_X-7,5.302421607535645e-13,1.3888534982571036e+18,1.266672171547715e+18,1.5345386359991882e+18,1.4575908685689925e-79
M33_X-7,5.348030260377599e-13,1.3770091866196692e+18,1.255869837132239e+18,1.521451903779219e+18,1.5083913616833355e-79
M33_X-7,5.394031214957895e-13,1.3652658847131681e+18,1.2451596263391532e+18,1.5084767768040968e+18,1.5609623722702478e-79
M33_X-7,5.440427845650568e-13,1.3536227311143232e+18,1.2345407535269955e+18,1.4956123032907116e+18,1.6153656070559567e-79
M33_X-7,5.48722355585425e-13,1.3420788717461804e+18,1.2240124397543503e+18,1.482857539572878e+18,1.6716649233922048e-79
M33_X-7,5.534421778241825e-13,1.3306334598154573e+18,1.2135739127227082e+18,1.4702115500321083e+18,1.7299264042106508e-79
M33_X-7,5.582025975012232e-13,1.3192856557504284e+18,1.2032244067198172e+18,1.4576734070289846e+18,1.790218435589594e-79
M33_X-7,5.63003963814443e-13,1.3080346271393367e+18,1.1929631625635105e+18,1.4452421908351107e+18,1.852611787024092e-79
M33_X-7,5.678466289653552e-13,1.2968795486693353e+18,1.1827894275460206e+18,1.4329169895656458e+18,1.9171796944936728e-79
M33_X-7,5.727309481849263e-13,1.2858196020659453e+18,1.172702455378763e+18,1.4206968991124134e+18,1.983997946425164e-79
M33_X-7,5.776572797596329e-13,1.274853976033032e+18,1.1627015061375928e+18,1.4085810230775823e+18,2.053144972651523e-79
M33_X-7,5.826259850577447e-13,1.2639818661932923e+18,1.1527858462085292e+18,1.3965684727079114e+18,2.124701936471096e-79
M33_X-7,5.876374285558317e-13,1.253202475029252e+18,1.1429547482339393e+18,1.3846583668295547e+18,2.198752829915357e-79
M33_X-7,5.926919778655005e-13,1.2425150118247613e+18,1.1332074910591855e+18,1.3728498317834237e+18,2.2753845723369606e-79
M33_X-7,5.977900037603599e-13,1.2319186926069957e+18,1.1235433596797248e+18,1.361142001361102e+18,2.3546871124338025e-79
M33_X-7,6.029318802032194e-13,1.2214127400889446e+18,1.1139616451886596e+18,1.3495340167413033e+18,2.4367535338288988e-79
M33_X-7,6.081179843735205e-13,1.210996383612397e+18,1.1044616447247365e+18,1.3380250264268736e+18,2.521680164329922e-79
M33_X-7,6.133486966950048e-13,1.2006688590914081e+18,1.0950426614207887e+18,1.326614186182331e+18,2.609566688996741e-79
M33_X-7,6.186244008636193e-13,1.1904294089562516e+18,1.0857040043526172e+18,1.3153006589719352e+18,2.7005162671495907e-79
M33_X-7,6.239454838756629e-13,1.1802772820978473e+18,1.0764449884883085e+18,1.30408361489829e+18,2.7946356534552895e-79
M33_X-7,6.293123360561763e-13,1.17021173381266e+18,1.0672649346379809e+18,1.2929622311414582e+18,2.892035323233616e-79
M33_X-7,6.347253510875641e-13,1.1602320257480922e+18,1.058163169403979e+18,1.2819356918986294e+18,2.992829602130688e-79
M33_X-7,6.401849260384881e-13,1.1503374258482918e+18,1.0491390251314519e+18,1.2710031883242412e+18,3.0971368003122347e-79
M33_X-7,6.456914613929847e-13,1.1405272083004728e+18,1.0401918398593946e+18,1.2601639184706703e+18,3.2050793513333644e-79
M33_X-7,6.512453610798438e-13,1.13080065348167e+18,1.0313209572720863e+18,1.2494170872293998e+18,3.316783955848474e-79
M33_X-7,6.568470325022391e-13,1.1211570479059492e+18,1.0225257266509467e+18,1.2387619062726958e+18,3.432381730329776e-79
M33_X-7,6.624968865676131e-13,1.1115956841720721e+18,1.0138055028268023e+18,1.228197593995779e+18,3.552008360969003e-79
M33_X-7,6.681953377178191e-13,1.102115860911603e+18,1.005159646132561e+18,1.2177233754594908e+18,3.675804262942958e-79
M33_X-7,6.739428039595214e-13,1.0927168827374633e+18,9.965875223562897e+17,1.207338482333448e+18,3.8039147452298206e-79
M33_X-7,6.797397068948595e-13,1.083398060192918e+18,9.880885026946915e+17,1.197042152839682e+18,3.9364901811697546e-79
M33_X-7,6.855864717523729e-13,1.0741587097010053e+18,9.796619637069807e+17,1.18683363169676e+18,4.073686184969857e-79
M33_X-7,6.914835274181948e-13,1.0649981535143885e+18,9.713072872691506e+17,1.1767121700643812e+18,4.215663794360844e-79
M33_X-7,6.974313064675119e-13,1.0559157196656445e+18,9.630238605286312e+17,1.1666770254884452e+18,4.362589659619638e-79
M33_X-7,7.03430245196296e-13,1.0469107419179694e+18,9.548110758593334e+17,1.1567274618465912e+18,4.514636239179919e-79
