acid,epoxide
CC(C)N(Cc1ccco1)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
CC(C)N(Cc1ccco1)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
CC(C)N(Cc1ccco1)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
CC(C)N(Cc1ccco1)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
CC(C)N(Cc1ccco1)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
CC(C)N(Cc1ccco1)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
CN(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cn1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(CN3CCCC3=O)c2)cc1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
CC1(C(=O)O)CCN(C(=O)c2ccnc(C(=O)O)c2)CC1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
Cc1oc(C)c(C(=O)Nc2ccccc2C(=O)O)c1C(=O)Nc1ccccc1C(=O)O,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
CNC(=O)C1(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
Cc1c(NC(=O)C(=O)N2CCC(C)(C(=O)O)CC2)cccc1C(=O)O,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCC(=O)NC2CCCC2)cc1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,O=C(Nc1cc(COCC2CO2)cc(COCC2CO2)c1)c1cccc(OCc2cccnc2)c1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,NCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,Cc1cc(OCC2CO2)nc2ccc(NC(=O)c3cccnc3OCC3CO3)cc12
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc2ccccc2c1OCC1CO1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,O=C(Nc1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,Cc1ccccc1NC(=O)CCNC(COCC1CO1)COCC1CO1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,O=C(CCCCc1ccccc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1
CC(O)(CNC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCN(C(=O)c2ccccc2)C1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CCOc1ccccc1NC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(COC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1)NC(=O)Nc1ccccc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,COc1ccc(NC(=O)c2ccc(NCC(=O)N(CC3CO3)CC3CO3)cc2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CC(C)(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CC(=O)Nc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1
