dataset,map_file,map_h,map_w,agents,obstacle_ratio,method,runtime_sec,success,collisions,soc,makespan,init_collisions,final_collisions,accepted,iters
room,eval_map_room_1.npy,25,25,64,0.1952,hybrid_lns,22.494948863983154,0,12.0,2002.0,64.0,49.0,12.0,2,20
room,eval_map_room_10.npy,25,25,64,0.1952,pp_random,2.203921318054199,0,24.0,2210.0,80.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,pp_marl,1.8484768867492676,0,44.0,2300.0,78.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,hybrid_lns,22.917736768722534,0,12.0,2325.0,78.0,44.0,12.0,2,20
room,eval_map_room_10.npy,25,25,64,0.1952,pp_random,3.2345571517944336,0,55.0,2149.0,77.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,pp_marl,1.6845893859863281,0,98.0,2027.0,77.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,hybrid_lns,81.97467231750488,0,72.0,2035.0,77.0,98.0,72.0,20,20
room,eval_map_room_10.npy,25,25,64,0.1952,pp_random,2.6244566440582275,0,35.0,1768.0,70.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,pp_marl,0.9312188625335693,0,90.0,1826.0,64.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,hybrid_lns,51.88230562210083,0,28.0,1904.0,79.0,90.0,28.0,2,20
room,eval_map_room_10.npy,25,25,64,0.1952,pp_random,2.4250364303588867,0,32.0,2139.0,73.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,pp_marl,1.4573664665222168,0,59.0,2152.0,74.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,hybrid_lns,40.07310485839844,0,35.0,2490.0,77.0,59.0,35.0,1,20
room,eval_map_room_10.npy,25,25,64,0.1952,pp_random,2.851560592651367,0,35.0,2411.0,78.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,pp_marl,2.280971050262451,0,38.0,2259.0,72.0,,,0,0
room,eval_map_room_10.npy,25,25,64,0.1952,hybrid_lns,90.08885836601257,0,24.0,2326.0,78.0,38.0,24.0,20,20
room,eval_map_room_11.npy,25,25,64,0.1952,pp_random,4.270737171173096,0,51.0,2271.0,80.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,pp_marl,2.0713672637939453,0,62.0,2278.0,78.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,hybrid_lns,70.4380111694336,0,35.0,2251.0,78.0,62.0,35.0,20,20
room,eval_map_room_11.npy,25,25,64,0.1952,pp_random,1.5533168315887451,0,24.0,2075.0,74.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,pp_marl,0.882392168045044,0,36.0,1965.0,65.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,hybrid_lns,11.369222402572632,0,19.0,1989.0,65.0,36.0,19.0,1,20
room,eval_map_room_11.npy,25,25,64,0.1952,pp_random,2.912909984588623,0,36.0,1903.0,72.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,pp_marl,2.6149275302886963,0,67.0,1911.0,65.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,hybrid_lns,46.627115964889526,0,18.0,1948.0,69.0,67.0,18.0,1,20
room,eval_map_room_11.npy,25,25,64,0.1952,pp_random,1.081603765487671,0,43.0,1708.0,70.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,pp_marl,0.6730003356933594,0,82.0,1675.0,68.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,hybrid_lns,11.596739530563354,0,15.0,1799.0,77.0,82.0,15.0,2,20
room,eval_map_room_11.npy,25,25,64,0.1952,pp_random,3.014615774154663,0,31.0,2464.0,80.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,pp_marl,2.116816759109497,0,58.0,2208.0,72.0,,,0,0
room,eval_map_room_11.npy,25,25,64,0.1952,hybrid_lns,32.10778284072876,0,22.0,2418.0,76.0,58.0,22.0,1,20
room,eval_map_room_12.npy,25,25,64,0.1952,pp_random,2.459770441055298,0,40.0,2249.0,78.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,pp_marl,2.0506021976470947,0,58.0,2343.0,79.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,hybrid_lns,90.60440587997437,0,36.0,2365.0,79.0,58.0,36.0,20,20
room,eval_map_room_12.npy,25,25,64,0.1952,pp_random,6.041162729263306,0,87.0,2280.0,77.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,pp_marl,3.1470000743865967,0,82.0,2386.0,76.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,hybrid_lns,44.082106828689575,0,54.0,2452.0,77.0,82.0,54.0,20,20
room,eval_map_room_12.npy,25,25,64,0.1952,pp_random,3.100701093673706,0,24.0,1909.0,69.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,pp_marl,1.9008293151855469,0,40.0,2042.0,60.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,hybrid_lns,67.33385515213013,0,14.0,2066.0,63.0,40.0,14.0,2,20
room,eval_map_room_12.npy,25,25,64,0.1952,pp_random,3.2184500694274902,0,52.0,2160.0,74.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,pp_marl,2.845227003097534,0,73.0,2323.0,76.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,hybrid_lns,57.15524101257324,0,19.0,2331.0,80.0,73.0,19.0,4,20
room,eval_map_room_12.npy,25,25,64,0.1952,pp_random,2.694253921508789,0,28.0,2077.0,79.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,pp_marl,1.7124953269958496,0,51.0,2024.0,70.0,,,0,0
room,eval_map_room_12.npy,25,25,64,0.1952,hybrid_lns,21.2323215007782,0,16.0,2069.0,71.0,51.0,16.0,2,20
room,eval_map_room_13.npy,25,25,64,0.1952,pp_random,3.123349189758301,0,58.0,2152.0,75.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,pp_marl,2.6905269622802734,0,81.0,2187.0,76.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,hybrid_lns,31.898715019226074,0,19.0,2472.0,79.0,81.0,19.0,2,20
room,eval_map_room_13.npy,25,25,64,0.1952,pp_random,2.1464200019836426,0,25.0,2085.0,79.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,pp_marl,1.0901737213134766,0,43.0,1846.0,71.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,hybrid_lns,19.688633918762207,0,18.0,1881.0,73.0,43.0,18.0,2,20
room,eval_map_room_13.npy,25,25,64,0.1952,pp_random,3.7147014141082764,0,67.0,1928.0,69.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,pp_marl,1.911142110824585,0,67.0,1839.0,57.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,hybrid_lns,99.07625889778137,0,42.0,1891.0,59.0,67.0,42.0,20,20
room,eval_map_room_13.npy,25,25,64,0.1952,pp_random,3.5610923767089844,0,42.0,2085.0,77.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,pp_marl,2.8240580558776855,0,70.0,2300.0,78.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,hybrid_lns,45.655088663101196,0,30.0,2388.0,78.0,70.0,30.0,20,20
room,eval_map_room_13.npy,25,25,64,0.1952,pp_random,2.7341268062591553,0,54.0,2190.0,80.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,pp_marl,1.4414420127868652,0,73.0,1974.0,67.0,,,0,0
room,eval_map_room_13.npy,25,25,64,0.1952,hybrid_lns,86.8865909576416,0,27.0,2117.0,79.0,73.0,27.0,1,20
room,eval_map_room_14.npy,25,25,64,0.1952,pp_random,2.829573631286621,0,27.0,2295.0,80.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,pp_marl,1.5606799125671387,0,84.0,2100.0,80.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,hybrid_lns,23.28480315208435,0,16.0,2176.0,78.0,84.0,16.0,6,20
room,eval_map_room_14.npy,25,25,64,0.1952,pp_random,5.510373115539551,0,62.0,2215.0,79.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,pp_marl,2.3154377937316895,0,46.0,2414.0,76.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,hybrid_lns,58.33497333526611,0,22.0,2406.0,73.0,46.0,22.0,4,20
room,eval_map_room_14.npy,25,25,64,0.1952,pp_random,2.434854745864868,0,32.0,2146.0,79.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,pp_marl,1.4136323928833008,0,33.0,2071.0,70.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,hybrid_lns,16.3057758808136,0,19.0,2254.0,78.0,33.0,19.0,1,20
room,eval_map_room_14.npy,25,25,64,0.1952,pp_random,4.10328221321106,0,68.0,2335.0,79.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,pp_marl,3.9240665435791016,0,70.0,2407.0,78.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,hybrid_lns,62.17459797859192,0,55.0,2530.0,78.0,70.0,55.0,20,20
room,eval_map_room_14.npy,25,25,64,0.1952,pp_random,4.1905837059021,0,91.0,2343.0,80.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,pp_marl,3.0987327098846436,0,96.0,2416.0,80.0,,,0,0
room,eval_map_room_14.npy,25,25,64,0.1952,hybrid_lns,69.54950785636902,0,32.0,2663.0,80.0,96.0,32.0,3,20
room,eval_map_room_15.npy,25,25,64,0.1952,pp_random,1.8446016311645508,0,38.0,1844.0,78.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,pp_marl,1.2503085136413574,0,47.0,2016.0,69.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,hybrid_lns,19.51192355155945,0,22.0,2102.0,79.0,47.0,22.0,20,20
room,eval_map_room_15.npy,25,25,64,0.1952,pp_random,3.0106887817382812,0,31.0,2466.0,77.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,pp_marl,2.36761736869812,0,31.0,2489.0,75.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,hybrid_lns,27.64804983139038,0,19.0,2491.0,75.0,31.0,19.0,1,20
room,eval_map_room_15.npy,25,25,64,0.1952,pp_random,2.2831969261169434,0,32.0,2111.0,79.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,pp_marl,1.1004750728607178,0,57.0,2046.0,68.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,hybrid_lns,20.61853051185608,0,26.0,2174.0,75.0,57.0,26.0,1,20
room,eval_map_room_15.npy,25,25,64,0.1952,pp_random,2.3645341396331787,0,44.0,1865.0,78.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,pp_marl,0.7849781513214111,0,82.0,1780.0,52.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,hybrid_lns,13.985177993774414,0,17.0,2030.0,67.0,82.0,17.0,3,20
room,eval_map_room_15.npy,25,25,64,0.1952,pp_random,4.690077543258667,0,60.0,1969.0,77.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,pp_marl,1.0087738037109375,0,73.0,2034.0,75.0,,,0,0
room,eval_map_room_15.npy,25,25,64,0.1952,hybrid_lns,107.30144381523132,0,42.0,2080.0,77.0,73.0,42.0,20,20
room,eval_map_room_16.npy,25,25,64,0.1952,pp_random,3.8985049724578857,0,54.0,2425.0,79.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,pp_marl,1.849928379058838,0,92.0,2473.0,78.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,hybrid_lns,44.68288850784302,0,36.0,2506.0,78.0,92.0,36.0,1,20
room,eval_map_room_16.npy,25,25,64,0.1952,pp_random,2.6648969650268555,0,54.0,2160.0,72.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,pp_marl,2.0488486289978027,0,73.0,2065.0,77.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,hybrid_lns,48.751039266586304,0,22.0,2094.0,70.0,73.0,22.0,20,20
room,eval_map_room_16.npy,25,25,64,0.1952,pp_random,1.213597297668457,0,12.0,2002.0,79.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,pp_marl,0.8943934440612793,0,37.0,1934.0,66.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,hybrid_lns,14.901637315750122,0,15.0,1952.0,66.0,37.0,15.0,1,20
room,eval_map_room_16.npy,25,25,64,0.1952,pp_random,6.66138482093811,0,48.0,2177.0,78.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,pp_marl,1.6199734210968018,0,32.0,2374.0,76.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,hybrid_lns,14.414371490478516,0,13.0,2388.0,76.0,32.0,13.0,2,20
room,eval_map_room_16.npy,25,25,64,0.1952,pp_random,2.022094488143921,0,57.0,2207.0,78.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,pp_marl,1.2159287929534912,0,92.0,2038.0,68.0,,,0,0
room,eval_map_room_16.npy,25,25,64,0.1952,hybrid_lns,23.77523112297058,0,36.0,2082.0,67.0,92.0,36.0,1,20
room,eval_map_room_17.npy,25,25,64,0.1952,pp_random,3.2198832035064697,0,30.0,2513.0,80.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,pp_marl,2.4600682258605957,0,34.0,2500.0,80.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,hybrid_lns,36.85462427139282,0,25.0,2547.0,77.0,34.0,25.0,1,20
room,eval_map_room_17.npy,25,25,64,0.1952,pp_random,1.6732542514801025,0,81.0,2078.0,80.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,pp_marl,1.1738700866699219,0,88.0,2080.0,74.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,hybrid_lns,17.475900173187256,0,22.0,2377.0,76.0,88.0,22.0,4,20
room,eval_map_room_17.npy,25,25,64,0.1952,pp_random,1.7568120956420898,0,43.0,1842.0,63.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,pp_marl,1.70548677444458,0,83.0,1944.0,69.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,hybrid_lns,39.52557921409607,0,23.0,1986.0,69.0,83.0,23.0,3,20
room,eval_map_room_17.npy,25,25,64,0.1952,pp_random,2.738351345062256,0,30.0,1862.0,73.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,pp_marl,2.7438273429870605,0,64.0,1813.0,68.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,hybrid_lns,40.438721656799316,0,18.0,1999.0,78.0,64.0,18.0,1,20
room,eval_map_room_17.npy,25,25,64,0.1952,pp_random,4.5299293994903564,0,26.0,2449.0,80.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,pp_marl,2.5049350261688232,0,37.0,2470.0,77.0,,,0,0
room,eval_map_room_17.npy,25,25,64,0.1952,hybrid_lns,31.5036678314209,0,14.0,2505.0,77.0,37.0,14.0,2,20
room,eval_map_room_18.npy,25,25,64,0.1952,pp_random,3.1902048587799072,0,65.0,1903.0,79.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,pp_marl,1.1217303276062012,0,54.0,1688.0,58.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,hybrid_lns,24.48467183113098,0,17.0,1717.0,58.0,54.0,17.0,4,20
room,eval_map_room_18.npy,25,25,64,0.1952,pp_random,3.150036334991455,0,57.0,2022.0,79.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,pp_marl,3.5247802734375,0,86.0,2073.0,73.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,hybrid_lns,74.48402905464172,0,41.0,2467.0,80.0,86.0,41.0,20,20
room,eval_map_room_18.npy,25,25,64,0.1952,pp_random,1.3023502826690674,0,15.0,1793.0,71.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,pp_marl,0.9703369140625,0,53.0,1749.0,60.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,hybrid_lns,14.097312927246094,0,32.0,1766.0,63.0,53.0,32.0,3,20
room,eval_map_room_18.npy,25,25,64,0.1952,pp_random,3.768404960632324,0,41.0,2431.0,80.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,pp_marl,2.2826335430145264,0,56.0,2307.0,74.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,hybrid_lns,29.70459246635437,0,19.0,2301.0,74.0,56.0,19.0,1,20
room,eval_map_room_18.npy,25,25,64,0.1952,pp_random,6.964360952377319,0,73.0,2041.0,72.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,pp_marl,3.4998481273651123,0,94.0,2051.0,78.0,,,0,0
room,eval_map_room_18.npy,25,25,64,0.1952,hybrid_lns,123.44347405433655,0,50.0,2121.0,78.0,94.0,50.0,2,20
room,eval_map_room_19.npy,25,25,64,0.1952,pp_random,4.016284704208374,0,36.0,2350.0,79.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,pp_marl,2.3000407218933105,0,54.0,2295.0,75.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,hybrid_lns,28.118730545043945,0,44.0,2309.0,75.0,54.0,44.0,5,20
room,eval_map_room_19.npy,25,25,64,0.1952,pp_random,3.917341709136963,0,53.0,2033.0,78.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,pp_marl,1.5276062488555908,0,82.0,2005.0,69.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,hybrid_lns,119.95982098579407,0,58.0,2041.0,69.0,82.0,58.0,20,20
room,eval_map_room_19.npy,25,25,64,0.1952,pp_random,3.9522879123687744,0,87.0,2041.0,77.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,pp_marl,2.3367526531219482,0,138.0,2149.0,78.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,hybrid_lns,108.58133339881897,0,31.0,2204.0,78.0,138.0,31.0,20,20
room,eval_map_room_19.npy,25,25,64,0.1952,pp_random,7.79231071472168,0,88.0,2284.0,79.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,pp_marl,3.5594642162323,0,138.0,2328.0,80.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,hybrid_lns,141.3076183795929,0,97.0,2441.0,80.0,138.0,97.0,20,20
room,eval_map_room_19.npy,25,25,64,0.1952,pp_random,2.602944850921631,0,72.0,2173.0,79.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,pp_marl,2.0568788051605225,0,29.0,2345.0,69.0,,,0,0
room,eval_map_room_19.npy,25,25,64,0.1952,hybrid_lns,24.943459033966064,0,25.0,2364.0,76.0,29.0,25.0,20,20
room,eval_map_room_2.npy,25,25,64,0.1952,pp_random,3.0619306564331055,0,34.0,2027.0,72.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,pp_marl,2.716735363006592,0,60.0,1859.0,64.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,hybrid_lns,43.89252734184265,0,30.0,2052.0,78.0,60.0,30.0,2,20
room,eval_map_room_2.npy,25,25,64,0.1952,pp_random,2.0758211612701416,0,16.0,2048.0,78.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,pp_marl,1.4783098697662354,0,27.0,1882.0,58.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,hybrid_lns,30.340503692626953,0,16.0,1887.0,58.0,27.0,16.0,1,20
room,eval_map_room_2.npy,25,25,64,0.1952,pp_random,3.2877297401428223,0,33.0,2008.0,78.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,pp_marl,1.9941587448120117,0,43.0,2049.0,69.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,hybrid_lns,24.493576288223267,0,19.0,2156.0,70.0,43.0,19.0,3,20
room,eval_map_room_2.npy,25,25,64,0.1952,pp_random,3.534555673599243,0,43.0,2119.0,79.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,pp_marl,1.8102827072143555,0,45.0,2202.0,77.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,hybrid_lns,22.820435762405396,0,16.0,2219.0,77.0,45.0,16.0,2,20
room,eval_map_room_2.npy,25,25,64,0.1952,pp_random,1.1906847953796387,0,29.0,2017.0,79.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,pp_marl,0.8871572017669678,0,27.0,1987.0,66.0,,,0,0
room,eval_map_room_2.npy,25,25,64,0.1952,hybrid_lns,19.394908666610718,0,12.0,2013.0,66.0,27.0,12.0,1,20
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_random,0.39183473587036133,0,24.0,1295.0,42.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_marl,0.4434690475463867,0,30.0,1305.0,45.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,hybrid_lns,2.2476418018341064,0,9.0,1358.0,45.0,30.0,9.0,1,20
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_random,0.1313176155090332,0,39.0,1244.0,38.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_marl,0.12194061279296875,0,48.0,1195.0,38.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,hybrid_lns,1.9978821277618408,0,9.0,1311.0,43.0,48.0,9.0,1,20
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_random,0.11983180046081543,0,27.0,1374.0,45.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_marl,0.1248466968536377,0,53.0,1327.0,45.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,hybrid_lns,1.2734158039093018,0,12.0,1416.0,45.0,53.0,12.0,20,20
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_random,0.4692506790161133,0,11.0,1223.0,42.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_marl,0.31194162368774414,0,28.0,1184.0,37.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,hybrid_lns,7.259477138519287,0,19.0,1212.0,37.0,28.0,19.0,20,20
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_random,0.47244763374328613,0,29.0,1398.0,44.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,pp_marl,0.42027854919433594,0,62.0,1325.0,43.0,,,0,0
warehouse,eval_map_warehouse_1.npy,25,25,64,0.288,hybrid_lns,8.66619873046875,0,21.0,1400.0,45.0,62.0,21.0,2,20
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_random,0.1198732852935791,0,35.0,1311.0,38.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_marl,0.1306934356689453,0,60.0,1295.0,37.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,hybrid_lns,2.541292905807495,0,15.0,1411.0,44.0,60.0,15.0,20,20
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_random,0.1169443130493164,0,22.0,1347.0,47.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_marl,0.17322969436645508,0,25.0,1332.0,43.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,hybrid_lns,2.6334831714630127,0,9.0,1377.0,43.0,25.0,9.0,3,20
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_random,0.12431836128234863,0,17.0,1437.0,43.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_marl,0.1444694995880127,0,29.0,1423.0,40.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,hybrid_lns,1.5615558624267578,0,6.0,1442.0,40.0,29.0,6.0,20,20
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_random,0.15107274055480957,0,16.0,1418.0,44.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_marl,0.17105889320373535,0,26.0,1421.0,38.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,hybrid_lns,1.6721017360687256,0,11.0,1510.0,39.0,26.0,11.0,2,20
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_random,0.10922479629516602,0,25.0,1263.0,41.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,pp_marl,0.0929117202758789,0,31.0,1212.0,39.0,,,0,0
warehouse,eval_map_warehouse_10.npy,25,25,64,0.288,hybrid_lns,0.9711568355560303,0,14.0,1236.0,39.0,31.0,14.0,20,20
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_random,0.4425220489501953,0,13.0,1184.0,39.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_marl,0.12292695045471191,0,20.0,1194.0,37.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,hybrid_lns,1.4153683185577393,0,11.0,1201.0,37.0,20.0,11.0,1,20
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_random,0.11250686645507812,0,22.0,1374.0,45.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_marl,0.10567998886108398,0,41.0,1331.0,45.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,hybrid_lns,1.4313862323760986,0,11.0,1380.0,45.0,41.0,11.0,1,20
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_random,0.11344289779663086,0,26.0,1359.0,41.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_marl,0.1477804183959961,0,37.0,1352.0,39.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,hybrid_lns,1.1496338844299316,0,13.0,1390.0,39.0,37.0,13.0,1,20
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_random,0.5418796539306641,0,26.0,1425.0,49.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_marl,0.10477185249328613,0,33.0,1296.0,39.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,hybrid_lns,1.9089040756225586,0,19.0,1356.0,44.0,33.0,19.0,1,20
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_random,0.10583186149597168,0,17.0,1330.0,52.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,pp_marl,0.13135051727294922,0,29.0,1333.0,37.0,,,0,0
warehouse,eval_map_warehouse_100.npy,25,25,64,0.288,hybrid_lns,1.1196832656860352,0,16.0,1358.0,39.0,29.0,16.0,1,20
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_random,0.17949342727661133,0,33.0,1442.0,44.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_marl,0.13863229751586914,0,47.0,1389.0,38.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,hybrid_lns,1.2417535781860352,0,17.0,1480.0,41.0,47.0,17.0,1,20
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_random,0.1799936294555664,0,29.0,1360.0,46.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_marl,0.23189544677734375,0,41.0,1356.0,41.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,hybrid_lns,7.814730167388916,0,12.0,1416.0,42.0,41.0,12.0,4,20
